case_uid,geometry_id,protocol,fold_name,heldout_geometry,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value
G02_R0412,G02,LOGO,holdout_G02,G02,250,3,1e-05,0.8,0.1,0.1,4.0,11.216,11.29967270535713
G02_R0413,G02,LOGO,holdout_G02,G02,250,3,1e-05,0.8,0.2,0.1,4.0,12.02,12.09993935218258
G02_R0414,G02,LOGO,holdout_G02,G02,250,3,1e-05,0.8,0.3,0.1,4.0,13.173,13.260623462031056
G02_R0415,G02,LOGO,holdout_G02,G02,250,3,1e-05,0.75,0.1,0.1,4.0,11.217,11.300698186011903
G02_R0416,G02,LOGO,holdout_G02,G02,250,3,1e-05,0.75,0.2,0.1,4.0,12.023,12.10206442609126
G02_R0417,G02,LOGO,holdout_G02,G02,250,3,1e-05,0.75,0.3,0.1,4.0,13.177,13.262124580086605
G02_R0418,G02,LOGO,holdout_G02,G02,250,3,1e-05,0.7,0.1,0.1,4.0,11.219,11.299953157738091
G02_R0419,G02,LOGO,holdout_G02,G02,250,3,1e-05,0.7,0.2,0.1,4.0,12.027,12.101723004464269
G02_R0420,G02,LOGO,holdout_G02,G02,250,3,1e-05,0.7,0.3,0.1,4.0,13.182,13.262281280979453
G02_R0421,G02,LOGO,holdout_G02,G02,250,3,1e-06,0.85,0.1,0.1,4.0,11.237,11.315322792027386
G02_R0422,G02,LOGO,holdout_G02,G02,250,3,1e-06,0.85,0.2,0.1,4.0,12.019,12.098703538690495
G02_R0423,G02,LOGO,holdout_G02,G02,250,3,1e-06,0.85,0.3,0.1,4.0,13.167,13.254250906475466
G02_R0424,G02,LOGO,holdout_G02,G02,250,3,1e-06,0.8,0.1,0.1,4.0,11.237,11.316540500360723
G02_R0425,G02,LOGO,holdout_G02,G02,250,3,1e-06,0.8,0.2,0.1,4.0,12.019,12.099530755952426
G02_R0426,G02,LOGO,holdout_G02,G02,250,3,1e-06,0.8,0.3,0.1,4.0,13.168,13.254751948142136
G02_R0427,G02,LOGO,holdout_G02,G02,250,3,1e-06,0.75,0.1,0.1,4.0,11.237,11.31724112982496
G02_R0428,G02,LOGO,holdout_G02,G02,250,3,1e-06,0.75,0.2,0.1,4.0,12.02,12.101358145337295
G02_R0429,G02,LOGO,holdout_G02,G02,250,3,1e-06,0.75,0.3,0.1,4.0,13.17,13.25579747691198
G02_R0430,G02,LOGO,holdout_G02,G02,250,3,1e-06,0.7,0.1,0.1,4.0,11.238,11.316556768217817
G02_R0431,G02,LOGO,holdout_G02,G02,250,3,1e-06,0.7,0.2,0.1,4.0,12.022,12.100994307043631
G02_R0432,G02,LOGO,holdout_G02,G02,250,3,1e-06,0.7,0.3,0.1,4.0,13.172,13.2560132492334
G02_R0433,G02,LOGO,holdout_G02,G02,250,6,0.001,0.85,0.1,0.1,4.0,13.385,13.541664749007948
G02_R0434,G02,LOGO,holdout_G02,G02,250,6,0.001,0.85,0.2,0.1,4.0,14.357,14.5178391135913
G02_R0435,G02,LOGO,holdout_G02,G02,250,6,0.001,0.85,0.3,0.1,4.0,15.538,15.693528939574316
G02_R0436,G02,LOGO,holdout_G02,G02,250,6,0.001,0.8,0.1,0.1,4.0,13.399,13.54313262400795
G02_R0437,G02,LOGO,holdout_G02,G02,250,6,0.001,0.8,0.2,0.1,4.0,14.375,14.521000637400824
G02_R0438,G02,LOGO,holdout_G02,G02,250,6,0.001,0.8,0.3,0.1,4.0,15.56,15.69408942915765
G02_R0439,G02,LOGO,holdout_G02,G02,250,6,0.001,0.75,0.1,0.1,4.0,13.413,13.548809121031749
G02_R0440,G02,LOGO,holdout_G02,G02,250,6,0.001,0.75,0.2,0.1,4.0,14.393,14.52700643501987
G02_R0441,G02,LOGO,holdout_G02,G02,250,6,0.001,0.75,0.3,0.1,4.0,15.584,15.702827180645752
G02_R0442,G02,LOGO,holdout_G02,G02,250,6,0.001,0.7,0.1,0.1,4.0,13.429,13.54716306448413
G02_R0443,G02,LOGO,holdout_G02,G02,250,6,0.001,0.7,0.2,0.1,4.0,14.412,14.52592073263892
G02_R0444,G02,LOGO,holdout_G02,G02,250,6,0.001,0.7,0.3,0.1,4.0,15.608,15.701458513979084
G02_R0445,G02,LOGO,holdout_G02,G02,250,6,0.0001,0.85,0.1,0.1,4.0,13.68,13.793581945932518
G02_R0446,G02,LOGO,holdout_G02,G02,250,6,0.0001,0.85,0.2,0.1,4.0,14.683,14.794664460452744
G02_R0447,G02,LOGO,holdout_G02,G02,250,6,0.0001,0.85,0.3,0.1,4.0,16.027,16.156635686507915
G02_R0448,G02,LOGO,holdout_G02,G02,250,6,0.0001,0.8,0.1,0.1,4.0,13.685,13.795727681051565
G02_R0449,G02,LOGO,holdout_G02,G02,250,6,0.0001,0.8,0.2,0.1,4.0,14.691,14.798083713428936
G02_R0450,G02,LOGO,holdout_G02,G02,250,6,0.0001,0.8,0.3,0.1,4.0,16.037,16.157430268353156
G02_R0451,G02,LOGO,holdout_G02,G02,250,6,0.0001,0.75,0.1,0.1,4.0,13.69,13.7983938015873
G02_R0452,G02,LOGO,holdout_G02,G02,250,6,0.0001,0.75,0.2,0.1,4.0,14.7,14.800393612734492
G02_R0453,G02,LOGO,holdout_G02,G02,250,6,0.0001,0.75,0.3,0.1,4.0,16.048,16.161783824900812
G02_R0454,G02,LOGO,holdout_G02,G02,250,6,0.0001,0.7,0.1,0.1,4.0,13.696,13.796508182539682
G02_R0455,G02,LOGO,holdout_G02,G02,250,6,0.0001,0.7,0.2,0.1,4.0,14.709,14.799368507575757
G02_R0456,G02,LOGO,holdout_G02,G02,250,6,0.0001,0.7,0.3,0.1,4.0,16.059,16.16040537053573
G02_R0457,G02,LOGO,holdout_G02,G02,250,6,1e-05,0.85,0.1,0.1,4.0,13.754,13.867140320436537
G02_R0458,G02,LOGO,holdout_G02,G02,250,6,1e-05,0.85,0.2,0.1,4.0,14.719,14.822838456980511
G02_R0459,G02,LOGO,holdout_G02,G02,250,6,1e-05,0.85,0.3,0.1,4.0,16.095,16.210128809388497
G02_R0460,G02,LOGO,holdout_G02,G02,250,6,1e-05,0.8,0.1,0.1,4.0,13.756,13.86787807043654
G02_R0461,G02,LOGO,holdout_G02,G02,250,6,1e-05,0.8,0.2,0.1,4.0,14.722,14.82514460579004
G02_R0462,G02,LOGO,holdout_G02,G02,250,6,1e-05,0.8,0.3,0.1,4.0,16.1,16.211123330221834
G02_R0463,G02,LOGO,holdout_G02,G02,250,6,1e-05,0.75,0.1,0.1,4.0,13.758,13.86934381448418
G02_R0464,G02,LOGO,holdout_G02,G02,250,6,1e-05,0.75,0.2,0.1,4.0,14.726,14.827890301722585
G02_R0465,G02,LOGO,holdout_G02,G02,250,6,1e-05,0.75,0.3,0.1,4.0,16.105,16.213473102543247
G02_R0466,G02,LOGO,holdout_G02,G02,250,6,1e-05,0.7,0.1,0.1,4.0,13.76,13.86873301686513
G02_R0467,G02,LOGO,holdout_G02,G02,250,6,1e-05,0.7,0.2,0.1,4.0,14.73,14.82738744358766
G02_R0468,G02,LOGO,holdout_G02,G02,250,6,1e-05,0.7,0.3,0.1,4.0,16.111,16.213125070797215
G02_R0469,G02,LOGO,holdout_G02,G02,250,6,1e-06,0.85,0.1,0.1,4.0,13.781,13.887450445436498
G02_R0470,G02,LOGO,holdout_G02,G02,250,6,1e-06,0.85,0.2,0.1,4.0,14.712,14.817071767000291
G02_R0471,G02,LOGO,holdout_G02,G02,250,6,1e-06,0.85,0.3,0.1,4.0,16.089,16.20212296180553
G02_R0472,G02,LOGO,holdout_G02,G02,250,6,1e-06,0.8,0.1,0.1,4.0,13.782,13.887838424603164
G02_R0473,G02,LOGO,holdout_G02,G02,250,6,1e-06,0.8,0.2,0.1,4.0,14.713,14.819131533369346
G02_R0474,G02,LOGO,holdout_G02,G02,250,6,1e-06,0.8,0.3,0.1,4.0,16.091,16.202975312996017
G02_R0475,G02,LOGO,holdout_G02,G02,250,6,1e-06,0.75,0.1,0.1,4.0,13.782,13.88871820882937
G02_R0476,G02,LOGO,holdout_G02,G02,250,6,1e-06,0.75,0.2,0.1,4.0,14.72,14.8212140874368
G02_R0477,G02,LOGO,holdout_G02,G02,250,6,1e-06,0.75,0.3,0.1,4.0,16.093,16.20476283531742
G02_R0478,G02,LOGO,holdout_G02,G02,250,6,1e-06,0.7,0.1,0.1,4.0,13.782,13.888207375496036
G02_R0479,G02,LOGO,holdout_G02,G02,250,6,1e-06,0.7,0.2,0.1,4.0,14.722,14.820774250135209
G02_R0480,G02,LOGO,holdout_G02,G02,250,6,1e-06,0.7,0.3,0.1,4.0,16.095,16.20449350595234
G02_R0481,G02,LOGO,holdout_G02,G02,250,20,0.001,0.85,0.1,0.1,4.0,19.763,20.02747904712301
G02_R0482,G02,LOGO,holdout_G02,G02,250,20,0.001,0.85,0.2,0.1,4.0,21.249,21.484580675595275
G02_R0483,G02,LOGO,holdout_G02,G02,250,20,0.001,0.85,0.3,0.1,4.0,22.973,23.20604560466268
G02_R0484,G02,LOGO,holdout_G02,G02,250,20,0.001,0.8,0.1,0.1,4.0,19.784,20.033042740575382
G02_R0485,G02,LOGO,holdout_G02,G02,250,20,0.001,0.8,0.2,0.1,4.0,21.276,21.490374254464324
G02_R0486,G02,LOGO,holdout_G02,G02,250,20,0.001,0.8,0.3,0.1,4.0,23.007,23.209123250496013
G02_R0487,G02,LOGO,holdout_G02,G02,250,20,0.001,0.75,0.1,0.1,4.0,19.806,20.04311446974205
G02_R0488,G02,LOGO,holdout_G02,G02,250,20,0.001,0.75,0.2,0.1,4.0,21.303,21.501794285714315
G02_R0489,G02,LOGO,holdout_G02,G02,250,20,0.001,0.75,0.3,0.1,4.0,23.042,23.225891549603144
G02_R0490,G02,LOGO,holdout_G02,G02,250,20,0.001,0.7,0.1,0.1,4.0,19.83,20.04104301140872
G02_R0491,G02,LOGO,holdout_G02,G02,250,20,0.001,0.7,0.2,0.1,4.0,21.333,21.49744923958336
G02_R0492,G02,LOGO,holdout_G02,G02,250,20,0.001,0.7,0.3,0.1,4.0,23.079,23.226146504960287
G02_R0493,G02,LOGO,holdout_G02,G02,250,20,0.0001,0.85,0.1,0.1,4.0,20.206,20.3905293256223
G02_R0494,G02,LOGO,holdout_G02,G02,250,20,0.0001,0.85,0.2,0.1,4.0,21.745,21.886586903769874
G02_R0495,G02,LOGO,holdout_G02,G02,250,20,0.0001,0.85,0.3,0.1,4.0,23.774,23.943789404761887
G02_R0496,G02,LOGO,holdout_G02,G02,250,20,0.0001,0.8,0.1,0.1,4.0,20.214,20.39749726609848
G02_R0497,G02,LOGO,holdout_G02,G02,250,20,0.0001,0.8,0.2,0.1,4.0,21.758,21.89323613740082
G02_R0498,G02,LOGO,holdout_G02,G02,250,20,0.0001,0.8,0.3,0.1,4.0,23.79,23.94627455059523
G02_R0499,G02,LOGO,holdout_G02,G02,250,20,0.0001,0.75,0.1,0.1,4.0,20.223,20.40289471401514
G02_R0500,G02,LOGO,holdout_G02,G02,250,20,0.0001,0.75,0.2,0.1,4.0,21.771,21.90006141021827
G02_R0501,G02,LOGO,holdout_G02,G02,250,20,0.0001,0.75,0.3,0.1,4.0,23.806,23.9518592648809
G02_R0502,G02,LOGO,holdout_G02,G02,250,20,0.0001,0.7,0.1,0.1,4.0,20.232,20.40094550121752
G02_R0503,G02,LOGO,holdout_G02,G02,250,20,0.0001,0.7,0.2,0.1,4.0,21.785,21.896356697420646
G02_R0504,G02,LOGO,holdout_G02,G02,250,20,0.0001,0.7,0.3,0.1,4.0,23.822,23.952077675595184
G02_R0505,G02,LOGO,holdout_G02,G02,250,20,1e-05,0.85,0.1,0.1,4.0,20.313,20.492466162202454
G02_R0506,G02,LOGO,holdout_G02,G02,250,20,1e-05,0.85,0.2,0.1,4.0,21.791,21.917584697420654
G02_R0507,G02,LOGO,holdout_G02,G02,250,20,1e-05,0.85,0.3,0.1,4.0,23.872,24.016425326388912
G02_R0508,G02,LOGO,holdout_G02,G02,250,20,1e-05,0.8,0.1,0.1,4.0,20.315,20.496069882440548
G02_R0509,G02,LOGO,holdout_G02,G02,250,20,1e-05,0.8,0.2,0.1,4.0,21.797,21.92302361855161
G02_R0510,G02,LOGO,holdout_G02,G02,250,20,1e-05,0.8,0.3,0.1,4.0,23.88,24.018995993055587
G02_R0511,G02,LOGO,holdout_G02,G02,250,20,1e-05,0.75,0.1,0.1,4.0,20.318,20.49851094791668
G02_R0512,G02,LOGO,holdout_G02,G02,250,20,1e-05,0.75,0.2,0.1,4.0,21.803,21.928806908234108
G02_R0513,G02,LOGO,holdout_G02,G02,250,20,1e-05,0.75,0.3,0.1,4.0,23.888,24.02240900099207
G02_R0514,G02,LOGO,holdout_G02,G02,250,20,1e-05,0.7,0.1,0.1,4.0,20.321,20.497484220238103
G02_R0515,G02,LOGO,holdout_G02,G02,250,20,1e-05,0.7,0.2,0.1,4.0,21.81,21.92511138888887
G02_R0516,G02,LOGO,holdout_G02,G02,250,20,1e-05,0.7,0.3,0.1,4.0,23.897,24.022864515873017
G02_R0517,G02,LOGO,holdout_G02,G02,250,20,1e-06,0.85,0.1,0.1,4.0,20.349,20.520328199900963
G02_R0518,G02,LOGO,holdout_G02,G02,250,20,1e-06,0.85,0.2,0.1,4.0,21.699,21.861574375992085
G02_R0519,G02,LOGO,holdout_G02,G02,250,20,1e-06,0.85,0.3,0.1,4.0,23.859,24.00045967956351
G02_R0520,G02,LOGO,holdout_G02,G02,250,20,1e-06,0.8,0.1,0.1,4.0,20.35,20.52373558978192
G02_R0521,G02,LOGO,holdout_G02,G02,250,20,1e-06,0.8,0.2,0.1,4.0,21.701,21.86517676736114
G02_R0522,G02,LOGO,holdout_G02,G02,250,20,1e-06,0.8,0.3,0.1,4.0,23.862,24.00269384623018
G02_R0523,G02,LOGO,holdout_G02,G02,250,20,1e-06,0.75,0.1,0.1,4.0,20.35,20.525472460317616
G02_R0524,G02,LOGO,holdout_G02,G02,250,20,1e-06,0.75,0.2,0.1,4.0,21.702,21.868336684027835
G02_R0525,G02,LOGO,holdout_G02,G02,250,20,1e-06,0.75,0.3,0.1,4.0,23.865,24.005206386904742
G02_R0526,G02,LOGO,holdout_G02,G02,250,20,1e-06,0.7,0.1,0.1,4.0,20.351,20.524536734127132
G02_R0527,G02,LOGO,holdout_G02,G02,250,20,1e-06,0.7,0.2,0.1,4.0,21.705,21.86496251884927
G02_R0528,G02,LOGO,holdout_G02,G02,250,20,1e-06,0.7,0.3,0.1,4.0,23.869,24.005794863095225
G02_R0529,G02,LOGO,holdout_G02,G02,250,50,0.001,0.85,0.1,0.1,4.0,27.239,27.622254112103143
G02_R0530,G02,LOGO,holdout_G02,G02,250,50,0.001,0.85,0.2,0.1,4.0,29.396,29.700042910637908
G02_R0531,G02,LOGO,holdout_G02,G02,250,50,0.001,0.85,0.3,0.1,4.0,31.817,32.24628946924605
G02_R0532,G02,LOGO,holdout_G02,G02,250,50,0.001,0.8,0.1,0.1,4.0,27.269,27.62640259474204
G02_R0533,G02,LOGO,holdout_G02,G02,250,50,0.001,0.8,0.2,0.1,4.0,29.431,29.70564656242363
G02_R0534,G02,LOGO,holdout_G02,G02,250,50,0.001,0.8,0.3,0.1,4.0,31.865,32.25673709722224
G02_R0535,G02,LOGO,holdout_G02,G02,250,50,0.001,0.75,0.1,0.1,4.0,27.3,27.64007536259918
G02_R0536,G02,LOGO,holdout_G02,G02,250,50,0.001,0.75,0.2,0.1,4.0,29.468,29.721252609546635
G02_R0537,G02,LOGO,holdout_G02,G02,250,50,0.001,0.75,0.3,0.1,4.0,31.915,32.271642136408694
G02_R0538,G02,LOGO,holdout_G02,G02,250,50,0.001,0.7,0.1,0.1,4.0,27.333,27.636156175099185
G02_R0539,G02,LOGO,holdout_G02,G02,250,50,0.001,0.7,0.2,0.1,4.0,29.508,29.71742141162997
G02_R0540,G02,LOGO,holdout_G02,G02,250,50,0.001,0.7,0.3,0.1,4.0,31.966,32.26633104414679
G02_R0541,G02,LOGO,holdout_G02,G02,250,50,0.0001,0.85,0.1,0.1,4.0,27.88,28.15420776091269
G02_R0542,G02,LOGO,holdout_G02,G02,250,50,0.0001,0.85,0.2,0.1,4.0,30.123,30.294385531746023
G02_R0543,G02,LOGO,holdout_G02,G02,250,50,0.0001,0.85,0.3,0.1,4.0,32.954,33.23890897758844
G02_R0544,G02,LOGO,holdout_G02,G02,250,50,0.0001,0.8,0.1,0.1,4.0,27.891,28.159107402281744
G02_R0545,G02,LOGO,holdout_G02,G02,250,50,0.0001,0.8,0.2,0.1,4.0,30.141,30.305696918650774
G02_R0546,G02,LOGO,holdout_G02,G02,250,50,0.0001,0.8,0.3,0.1,4.0,32.975,33.247787843750054
G02_R0547,G02,LOGO,holdout_G02,G02,250,50,0.0001,0.75,0.1,0.1,4.0,27.902,28.166232973710297
G02_R0548,G02,LOGO,holdout_G02,G02,250,50,0.0001,0.75,0.2,0.1,4.0,30.16,30.32061261656743
G02_R0549,G02,LOGO,holdout_G02,G02,250,50,0.0001,0.75,0.3,0.1,4.0,32.998,33.25783606299597
G02_R0550,G02,LOGO,holdout_G02,G02,250,50,0.0001,0.7,0.1,0.1,4.0,27.915,28.163176244543635
G02_R0551,G02,LOGO,holdout_G02,G02,250,50,0.0001,0.7,0.2,0.1,4.0,30.18,30.321220104662693
G02_R0552,G02,LOGO,holdout_G02,G02,250,50,0.0001,0.7,0.3,0.1,4.0,33.021,33.254716110615014
G02_R0553,G02,LOGO,holdout_G02,G02,250,50,1e-05,0.85,0.1,0.1,4.0,28.023,28.302180740575317
G02_R0554,G02,LOGO,holdout_G02,G02,250,50,1e-05,0.85,0.2,0.1,4.0,30.182,30.310901925595225
G02_R0555,G02,LOGO,holdout_G02,G02,250,50,1e-05,0.85,0.3,0.1,4.0,33.07,33.36100906547622
G02_R0556,G02,LOGO,holdout_G02,G02,250,50,1e-05,0.8,0.1,0.1,4.0,28.027,28.301839156249912
G02_R0557,G02,LOGO,holdout_G02,G02,250,50,1e-05,0.8,0.2,0.1,4.0,30.189,30.32009935416665
G02_R0558,G02,LOGO,holdout_G02,G02,250,50,1e-05,0.8,0.3,0.1,4.0,33.08,33.367134985209255
G02_R0559,G02,LOGO,holdout_G02,G02,250,50,1e-05,0.75,0.1,0.1,4.0,28.031,28.293503439980157
G02_R0560,G02,LOGO,holdout_G02,G02,250,50,1e-05,0.75,0.2,0.1,4.0,30.198,30.33131003422616
G02_R0561,G02,LOGO,holdout_G02,G02,250,50,1e-05,0.75,0.3,0.1,4.0,33.092,33.37275988401884
G02_R0562,G02,LOGO,holdout_G02,G02,250,50,1e-05,0.7,0.1,0.1,4.0,28.035,28.29915499751981
G02_R0563,G02,LOGO,holdout_G02,G02,250,50,1e-05,0.7,0.2,0.1,4.0,30.207,30.331202831845225
G02_R0564,G02,LOGO,holdout_G02,G02,250,50,1e-05,0.7,0.3,0.1,4.0,33.104,33.36984659830455
G02_R0565,G02,LOGO,holdout_G02,G02,250,50,1e-06,0.85,0.1,0.1,4.0,28.068,28.325192812995965
G02_R0566,G02,LOGO,holdout_G02,G02,250,50,1e-06,0.85,0.2,0.1,4.0,30.0,30.202984819940376
G02_R0567,G02,LOGO,holdout_G02,G02,250,50,1e-06,0.85,0.3,0.1,4.0,33.05,33.33146324594146
G02_R0568,G02,LOGO,holdout_G02,G02,250,50,1e-06,0.8,0.1,0.1,4.0,28.069,28.32411629563485
G02_R0569,G02,LOGO,holdout_G02,G02,250,50,1e-06,0.8,0.2,0.1,4.0,30.003,30.2076484985118
G02_R0570,G02,LOGO,holdout_G02,G02,250,50,1e-06,0.8,0.3,0.1,4.0,33.054,33.33691069345227
G02_R0571,G02,LOGO,holdout_G02,G02,250,50,1e-06,0.75,0.1,0.1,4.0,28.069,28.30973429861109
G02_R0572,G02,LOGO,holdout_G02,G02,250,50,1e-06,0.75,0.2,0.1,4.0,30.005,30.210491571428435
G02_R0573,G02,LOGO,holdout_G02,G02,250,50,1e-06,0.75,0.3,0.1,4.0,33.059,33.34047089285706
G02_R0574,G02,LOGO,holdout_G02,G02,250,50,1e-06,0.7,0.1,0.1,4.0,28.07,28.315539772817424
G02_R0575,G02,LOGO,holdout_G02,G02,250,50,1e-06,0.7,0.2,0.1,4.0,30.008,30.20951790327368
G02_R0576,G02,LOGO,holdout_G02,G02,250,50,1e-06,0.7,0.3,0.1,4.0,33.064,33.3378269107142
G02_R0577,G02,LOGO,holdout_G02,G02,500,3,0.001,0.85,0.1,0.1,4.0,13.603,13.821922958333287
G02_R0578,G02,LOGO,holdout_G02,G02,500,3,0.001,0.85,0.2,0.1,4.0,14.636,14.863428595734112
G02_R0579,G02,LOGO,holdout_G02,G02,500,3,0.001,0.85,0.3,0.1,4.0,15.929,16.191178077380915
G02_R0580,G02,LOGO,holdout_G02,G02,500,3,0.001,0.8,0.1,0.1,4.0,13.618,13.823459491071388
G02_R0581,G02,LOGO,holdout_G02,G02,500,3,0.001,0.8,0.2,0.1,4.0,14.654,14.86657107440474
G02_R0582,G02,LOGO,holdout_G02,G02,500,3,0.001,0.8,0.3,0.1,4.0,15.954,16.192219907738057
G02_R0583,G02,LOGO,holdout_G02,G02,500,3,0.001,0.75,0.1,0.1,4.0,13.633,13.830018668650755
G02_R0584,G02,LOGO,holdout_G02,G02,500,3,0.001,0.75,0.2,0.1,4.0,14.673,14.87552290773808
G02_R0585,G02,LOGO,holdout_G02,G02,500,3,0.001,0.75,0.3,0.1,4.0,15.98,16.202098053571397
G02_R0586,G02,LOGO,holdout_G02,G02,500,3,0.001,0.7,0.1,0.1,4.0,13.65,13.829660356150756
G02_R0587,G02,LOGO,holdout_G02,G02,500,3,0.001,0.7,0.2,0.1,4.0,14.693,14.878381251488072
G02_R0588,G02,LOGO,holdout_G02,G02,500,3,0.001,0.7,0.3,0.1,4.0,16.008,16.200883849702365
G02_R0589,G02,LOGO,holdout_G02,G02,500,3,0.0001,0.85,0.1,0.1,4.0,13.784,13.965600232954552
G02_R0590,G02,LOGO,holdout_G02,G02,500,3,0.0001,0.85,0.2,0.1,4.0,14.794,14.975203331845211
G02_R0591,G02,LOGO,holdout_G02,G02,500,3,0.0001,0.85,0.3,0.1,4.0,16.211,16.421416961580043
G02_R0592,G02,LOGO,holdout_G02,G02,500,3,0.0001,0.8,0.1,0.1,4.0,13.783,13.967295849025986
G02_R0593,G02,LOGO,holdout_G02,G02,500,3,0.0001,0.8,0.2,0.1,4.0,14.803,14.97960012301584
G02_R0594,G02,LOGO,holdout_G02,G02,500,3,0.0001,0.8,0.3,0.1,4.0,16.222,16.422497482413377
G02_R0595,G02,LOGO,holdout_G02,G02,500,3,0.0001,0.75,0.1,0.1,4.0,13.789,13.969512926902986
G02_R0596,G02,LOGO,holdout_G02,G02,500,3,0.0001,0.75,0.2,0.1,4.0,14.813,14.986200910218232
G02_R0597,G02,LOGO,holdout_G02,G02,500,3,0.0001,0.75,0.3,0.1,4.0,16.233,16.426974095508626
G02_R0598,G02,LOGO,holdout_G02,G02,500,3,0.0001,0.7,0.1,0.1,4.0,13.795,13.969193468569657
G02_R0599,G02,LOGO,holdout_G02,G02,500,3,0.0001,0.7,0.2,0.1,4.0,14.823,14.986819620039652
G02_R0600,G02,LOGO,holdout_G02,G02,500,3,0.0001,0.7,0.3,0.1,4.0,16.245,16.425920088068168
G02_R0601,G02,LOGO,holdout_G02,G02,500,3,1e-05,0.85,0.1,0.1,4.0,13.799,13.981859961805558
G02_R0602,G02,LOGO,holdout_G02,G02,500,3,1e-05,0.85,0.2,0.1,4.0,14.689,14.892517210813502
G02_R0603,G02,LOGO,holdout_G02,G02,500,3,1e-05,0.85,0.3,0.1,4.0,16.097,16.35179005334594
G02_R0604,G02,LOGO,holdout_G02,G02,500,3,1e-05,0.8,0.1,0.1,4.0,13.799,13.983063244543658
G02_R0605,G02,LOGO,holdout_G02,G02,500,3,1e-05,0.8,0.2,0.1,4.0,14.695,14.89493327579365
G02_R0606,G02,LOGO,holdout_G02,G02,500,3,1e-05,0.8,0.3,0.1,4.0,16.105,16.352013095012612
G02_R0607,G02,LOGO,holdout_G02,G02,500,3,1e-05,0.75,0.1,0.1,4.0,13.802,13.98394150644844
G02_R0608,G02,LOGO,holdout_G02,G02,500,3,1e-05,0.75,0.2,0.1,4.0,14.701,14.898327097222236
G02_R0609,G02,LOGO,holdout_G02,G02,500,3,1e-05,0.75,0.3,0.1,4.0,16.112,16.35534777507216
G02_R0610,G02,LOGO,holdout_G02,G02,500,3,1e-05,0.7,0.1,0.1,4.0,13.804,13.983579539186534
G02_R0611,G02,LOGO,holdout_G02,G02,500,3,1e-05,0.7,0.2,0.1,4.0,14.707,14.899715473710325
G02_R0612,G02,LOGO,holdout_G02,G02,500,3,1e-05,0.7,0.3,0.1,4.0,16.121,16.355472160488834
G02_R0613,G02,LOGO,holdout_G02,G02,500,3,1e-06,0.85,0.1,0.1,4.0,13.812,13.992126508432571
G02_R0614,G02,LOGO,holdout_G02,G02,500,3,1e-06,0.85,0.2,0.1,4.0,14.61,14.809438437635327
G02_R0615,G02,LOGO,holdout_G02,G02,500,3,1e-06,0.85,0.3,0.1,4.0,16.001,16.259622954365092
G02_R0616,G02,LOGO,holdout_G02,G02,500,3,1e-06,0.8,0.1,0.1,4.0,13.813,13.993296556051629
G02_R0617,G02,LOGO,holdout_G02,G02,500,3,1e-06,0.8,0.2,0.1,4.0,14.613,14.810738322555956
G02_R0618,G02,LOGO,holdout_G02,G02,500,3,1e-06,0.8,0.3,0.1,4.0,16.005,16.259941371031765
G02_R0619,G02,LOGO,holdout_G02,G02,500,3,1e-06,0.75,0.1,0.1,4.0,13.813,13.993699670634903
G02_R0620,G02,LOGO,holdout_G02,G02,500,3,1e-06,0.75,0.2,0.1,4.0,14.615,14.812782638032145
G02_R0621,G02,LOGO,holdout_G02,G02,500,3,1e-06,0.75,0.3,0.1,4.0,16.009,16.263656835317466
G02_R0622,G02,LOGO,holdout_G02,G02,500,3,1e-06,0.7,0.1,0.1,4.0,13.813,13.993276453373
G02_R0623,G02,LOGO,holdout_G02,G02,500,3,1e-06,0.7,0.2,0.1,4.0,14.618,14.813768953508337
G02_R0624,G02,LOGO,holdout_G02,G02,500,3,1e-06,0.7,0.3,0.1,4.0,16.013,16.263406875496038
G02_R0625,G02,LOGO,holdout_G02,G02,500,6,0.001,0.85,0.1,0.1,4.0,16.942,17.236953333829316
G02_R0626,G02,LOGO,holdout_G02,G02,500,6,0.001,0.85,0.2,0.1,4.0,18.254,18.55131610962304
G02_R0627,G02,LOGO,holdout_G02,G02,500,6,0.001,0.85,0.3,0.1,4.0,19.927,20.25194095350828
G02_R0628,G02,LOGO,holdout_G02,G02,500,6,0.001,0.8,0.1,0.1,4.0,16.96,17.238457708829316
G02_R0629,G02,LOGO,holdout_G02,G02,500,6,0.001,0.8,0.2,0.1,4.0,18.277,18.55533317807541
G02_R0630,G02,LOGO,holdout_G02,G02,500,6,0.001,0.8,0.3,0.1,4.0,19.96,20.25446192077019
G02_R0631,G02,LOGO,holdout_G02,G02,500,6,0.001,0.75,0.1,0.1,4.0,16.98,17.244488375495973
G02_R0632,G02,LOGO,holdout_G02,G02,500,6,0.001,0.75,0.2,0.1,4.0,18.301,18.56628680357146
G02_R0633,G02,LOGO,holdout_G02,G02,500,6,0.001,0.75,0.3,0.1,4.0,19.994,20.27016006858769
G02_R0634,G02,LOGO,holdout_G02,G02,500,6,0.001,0.7,0.1,0.1,4.0,17.0,17.242659562995986
G02_R0635,G02,LOGO,holdout_G02,G02,500,6,0.001,0.7,0.2,0.1,4.0,18.326,18.56974670833337
G02_R0636,G02,LOGO,holdout_G02,G02,500,6,0.001,0.7,0.3,0.1,4.0,20.029,20.273878178210705
