case_uid,geometry_id,protocol,fold_name,heldout_geometry,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value,residual,abs_error
G01_R0738,G01,LOGO,holdout_G01,G01,500,50,0.0001,0.8,0.3,0.0,0.0,315.00512000000003,346.41541904243525,31.410299042435213,31.410299042435213
G01_R0739,G01,LOGO,holdout_G01,G01,500,50,0.0001,0.75,0.1,0.0,0.0,126.32497,137.7486708586054,11.423700858605416,11.423700858605416
G01_R0740,G01,LOGO,holdout_G01,G01,500,50,0.0001,0.75,0.2,0.0,0.0,201.87189,220.27414634290184,18.40225634290184,18.40225634290184
G01_R0741,G01,LOGO,holdout_G01,G01,500,50,0.0001,0.75,0.3,0.0,0.0,318.8705,350.37077244334944,31.500272443349445,31.500272443349445
G01_R0742,G01,LOGO,holdout_G01,G01,500,50,0.0001,0.7,0.1,0.0,0.0,127.06155,138.38660866135967,11.325058661359677,11.325058661359677
G01_R0743,G01,LOGO,holdout_G01,G01,500,50,0.0001,0.7,0.2,0.0,0.0,204.03795,222.3802905699023,18.34234056990229,18.34234056990229
G01_R0744,G01,LOGO,holdout_G01,G01,500,50,0.0001,0.7,0.3,0.0,0.0,323.31539000000004,354.88631808409576,31.570928084095726,31.570928084095726
G01_R0745,G01,LOGO,holdout_G01,G01,500,50,1e-05,0.85,0.1,0.0,0.0,183.19389,196.3467363456205,13.152846345620503,13.152846345620503
G01_R0746,G01,LOGO,holdout_G01,G01,500,50,1e-05,0.85,0.2,0.0,0.0,379.78146,401.73686315358697,21.955403153586985,21.955403153586985
G01_R0747,G01,LOGO,holdout_G01,G01,500,50,1e-05,0.85,0.3,0.0,0.0,688.90847,724.8955342003791,35.98706420037911,35.98706420037911
G01_R0748,G01,LOGO,holdout_G01,G01,500,50,1e-05,0.8,0.1,0.0,0.0,184.61263,197.8667564148952,13.254126414895213,13.254126414895213
G01_R0749,G01,LOGO,holdout_G01,G01,500,50,1e-05,0.8,0.2,0.0,0.0,384.34978,406.4484189369791,22.098638936979118,22.098638936979118
G01_R0750,G01,LOGO,holdout_G01,G01,500,50,1e-05,0.8,0.3,0.0,0.0,698.34634,734.3360001448393,35.98966014483926,35.98966014483926
G01_R0751,G01,LOGO,holdout_G01,G01,500,50,1e-05,0.75,0.1,0.0,0.0,186.27125,199.56572172885416,13.294471728854148,13.294471728854148
G01_R0752,G01,LOGO,holdout_G01,G01,500,50,1e-05,0.75,0.2,0.0,0.0,389.65795,411.6702602747831,22.012310274783037,22.012310274783037
G01_R0753,G01,LOGO,holdout_G01,G01,500,50,1e-05,0.75,0.3,0.0,0.0,709.29401,745.0606926278517,35.766682627851765,35.766682627851765
G01_R0754,G01,LOGO,holdout_G01,G01,500,50,1e-05,0.7,0.1,0.0,0.0,188.19972,201.28198828324963,13.082268283249618,13.082268283249618
G01_R0755,G01,LOGO,holdout_G01,G01,500,50,1e-05,0.7,0.2,0.0,0.0,395.70593,417.3088357771339,21.602905777133856,21.602905777133856
G01_R0756,G01,LOGO,holdout_G01,G01,500,50,1e-05,0.7,0.3,0.0,0.0,721.8414300000001,757.0823884352019,35.24095843520183,35.24095843520183
G01_R0757,G01,LOGO,holdout_G01,G01,500,50,1e-06,0.85,0.1,0.0,0.0,568.96424,584.2819095809957,15.317669580995698,15.317669580995698
G01_R0758,G01,LOGO,holdout_G01,G01,500,50,1e-06,0.85,0.2,0.0,0.0,1775.56795,1801.4597469862415,25.891796986241616,25.891796986241616
G01_R0759,G01,LOGO,holdout_G01,G01,500,50,1e-06,0.85,0.3,0.0,0.0,3742.59954,3780.105258800145,37.50571880014468,37.50571880014468
G01_R0760,G01,LOGO,holdout_G01,G01,500,50,1e-06,0.8,0.1,0.0,0.0,573.63372,589.1914758685512,15.557755868551112,15.557755868551112
G01_R0761,G01,LOGO,holdout_G01,G01,500,50,1e-06,0.8,0.2,0.0,0.0,1790.26728,1816.175942127612,25.908662127611933,25.908662127611933
G01_R0762,G01,LOGO,holdout_G01,G01,500,50,1e-06,0.8,0.3,0.0,0.0,3772.39867,3809.4105075374814,37.01183753748228,37.01183753748228
G01_R0763,G01,LOGO,holdout_G01,G01,500,50,1e-06,0.75,0.1,0.0,0.0,579.1231600000001,595.0866811004981,15.963521100498042,15.963521100498042
G01_R0764,G01,LOGO,holdout_G01,G01,500,50,1e-06,0.75,0.2,0.0,0.0,1807.36656,1833.4686128215444,26.10205282154448,26.10205282154448
G01_R0765,G01,LOGO,holdout_G01,G01,500,50,1e-06,0.75,0.3,0.0,0.0,3807.09773,3844.028213461988,36.93048346198839,36.93048346198839
G01_R0766,G01,LOGO,holdout_G01,G01,500,50,1e-06,0.7,0.1,0.0,0.0,585.63257,601.2218601716291,15.58929017162916,15.58929017162916
G01_R0767,G01,LOGO,holdout_G01,G01,500,50,1e-06,0.7,0.2,0.0,0.0,1827.56578,1851.9796165595965,24.413836559596348,24.413836559596348
G01_R0768,G01,LOGO,holdout_G01,G01,500,50,1e-06,0.7,0.3,0.0,0.0,3847.89671,3882.502650226055,34.60594022605483,34.60594022605483
G02_R0001,G02,LOGO,holdout_G02,G02,25,3,0.001,0.85,0.1,0.1,4.0,3.6471533,3.63938988789474,-0.0077634121052603,0.0077634121052603
G02_R0002,G02,LOGO,holdout_G02,G02,25,3,0.001,0.85,0.2,0.1,4.0,5.1354064,5.124631180717509,-0.0107752192824905,0.0107752192824905
G02_R0003,G02,LOGO,holdout_G02,G02,25,3,0.001,0.85,0.3,0.1,4.0,7.3574994,7.340319425691202,-0.0171799743087976,0.0171799743087976
G02_R0004,G02,LOGO,holdout_G02,G02,25,3,0.001,0.8,0.1,0.1,4.0,3.6594416,3.64898310015302,-0.0104584998469801,0.0104584998469801
G02_R0005,G02,LOGO,holdout_G02,G02,25,3,0.001,0.8,0.2,0.1,4.0,5.159096,5.142955253725836,-0.0161407462741642,0.0161407462741642
G02_R0006,G02,LOGO,holdout_G02,G02,25,3,0.001,0.8,0.3,0.1,4.0,7.3960272,7.37061435156621,-0.0254128484337901,0.0254128484337901
G02_R0007,G02,LOGO,holdout_G02,G02,25,3,0.001,0.75,0.1,0.1,4.0,3.6723049,3.664430829512242,-0.007874070487758,0.007874070487758
G02_R0008,G02,LOGO,holdout_G02,G02,25,3,0.001,0.75,0.2,0.1,4.0,5.184046,5.173019191336198,-0.0110268086638027,0.0110268086638027
G02_R0009,G02,LOGO,holdout_G02,G02,25,3,0.001,0.75,0.3,0.1,4.0,7.437107800000001,7.4197800925558735,-0.0173277074441271,0.0173277074441271
G02_R0010,G02,LOGO,holdout_G02,G02,25,3,0.001,0.7,0.1,0.1,4.0,3.6858401,3.674622285399715,-0.0112178146002852,0.0112178146002852
G02_R0011,G02,LOGO,holdout_G02,G02,25,3,0.001,0.7,0.2,0.1,4.0,5.210450799999999,5.192205191679947,-0.0182456083200523,0.0182456083200523
G02_R0012,G02,LOGO,holdout_G02,G02,25,3,0.001,0.7,0.3,0.1,4.0,7.4809344,7.452711302710822,-0.0282230972891781,0.0282230972891781
G02_R0013,G02,LOGO,holdout_G02,G02,25,3,0.0001,0.85,0.1,0.1,4.0,4.5919345,4.580830385295592,-0.0111041147044081,0.0111041147044081
G02_R0014,G02,LOGO,holdout_G02,G02,25,3,0.0001,0.85,0.2,0.1,4.0,7.0055531,6.989025162238836,-0.0165279377611646,0.0165279377611646
G02_R0015,G02,LOGO,holdout_G02,G02,25,3,0.0001,0.85,0.3,0.1,4.0,10.880335,10.85125153031814,-0.0290834696818613,0.0290834696818613
G02_R0016,G02,LOGO,holdout_G02,G02,25,3,0.0001,0.8,0.1,0.1,4.0,4.601800999999999,4.58834386602055,-0.0134571339794486,0.0134571339794486
G02_R0017,G02,LOGO,holdout_G02,G02,25,3,0.0001,0.8,0.2,0.1,4.0,7.0236656,7.002935933524438,-0.020729666475562,0.020729666475562
G02_R0018,G02,LOGO,holdout_G02,G02,25,3,0.0001,0.8,0.3,0.1,4.0,10.910991,10.874626982818052,-0.0363640171819472,0.0363640171819472
G02_R0019,G02,LOGO,holdout_G02,G02,25,3,0.0001,0.75,0.1,0.1,4.0,4.6122436,4.600833996048263,-0.011409603951737,0.011409603951737
G02_R0020,G02,LOGO,holdout_G02,G02,25,3,0.0001,0.75,0.2,0.1,4.0,7.0430479,7.026840352757529,-0.0162075472424714,0.0162075472424714
G02_R0021,G02,LOGO,holdout_G02,G02,25,3,0.0001,0.75,0.3,0.1,4.0,10.945609,10.91592207892018,-0.0296869210798185,0.0296869210798185
G02_R0022,G02,LOGO,holdout_G02,G02,25,3,0.0001,0.7,0.1,0.1,4.0,4.6232581,4.608912644917294,-0.0143454550827062,0.0143454550827062
G02_R0023,G02,LOGO,holdout_G02,G02,25,3,0.0001,0.7,0.2,0.1,4.0,7.0640948,7.042181399568208,-0.0219134004317922,0.0219134004317922
G02_R0024,G02,LOGO,holdout_G02,G02,25,3,0.0001,0.7,0.3,0.1,4.0,10.982185,10.943804504975525,-0.0383804950244748,0.0383804950244748
G02_R0025,G02,LOGO,holdout_G02,G02,25,3,1e-05,0.85,0.1,0.1,4.0,6.869017,6.8569172346072005,-0.0120997653927998,0.0120997653927998
G02_R0026,G02,LOGO,holdout_G02,G02,25,3,1e-05,0.85,0.2,0.1,4.0,14.387474,14.368005245739134,-0.0194687542608651,0.0194687542608651
G02_R0027,G02,LOGO,holdout_G02,G02,25,3,1e-05,0.85,0.3,0.1,4.0,26.5055,26.46188285000388,-0.0436171499961197,0.0436171499961197
G02_R0028,G02,LOGO,holdout_G02,G02,25,3,1e-05,0.8,0.1,0.1,4.0,6.88063,6.86544729460709,-0.0151827053929096,0.0151827053929096
G02_R0029,G02,LOGO,holdout_G02,G02,25,3,1e-05,0.8,0.2,0.1,4.0,14.413358,14.387493019843197,-0.025864980156804,0.025864980156804
G02_R0030,G02,LOGO,holdout_G02,G02,25,3,1e-05,0.8,0.3,0.1,4.0,26.552348,26.497257388998428,-0.0550906110015709,0.0550906110015709
G02_R0031,G02,LOGO,holdout_G02,G02,25,3,1e-05,0.75,0.1,0.1,4.0,6.893534,6.881450919809555,-0.012083080190445,0.012083080190445
G02_R0032,G02,LOGO,holdout_G02,G02,25,3,1e-05,0.75,0.2,0.1,4.0,14.443231,14.42286135236326,-0.0203696476367394,0.0203696476367394
G02_R0033,G02,LOGO,holdout_G02,G02,25,3,1e-05,0.75,0.3,0.1,4.0,26.605182,26.56183592650778,-0.0433460734922199,0.0433460734922199
G02_R0034,G02,LOGO,holdout_G02,G02,25,3,1e-05,0.7,0.1,0.1,4.0,6.907927,6.891989361996996,-0.0159376380030042,0.0159376380030042
G02_R0035,G02,LOGO,holdout_G02,G02,25,3,1e-05,0.7,0.2,0.1,4.0,14.47609,14.446942356009044,-0.0291476439909548,0.0291476439909548
G02_R0036,G02,LOGO,holdout_G02,G02,25,3,1e-05,0.7,0.3,0.1,4.0,26.664999,26.605578570258125,-0.059420429741877,0.059420429741877
G02_R0037,G02,LOGO,holdout_G02,G02,25,3,1e-06,0.85,0.1,0.1,4.0,24.717545,24.699792507552026,-0.0177524924479755,0.0177524924479755
G02_R0038,G02,LOGO,holdout_G02,G02,25,3,1e-06,0.85,0.2,0.1,4.0,79.438593,79.41508421121945,-0.0235087887805462,0.0235087887805462
G02_R0039,G02,LOGO,holdout_G02,G02,25,3,1e-06,0.85,0.3,0.1,4.0,169.35117300000002,169.2956328018436,-0.0555401981564216,0.0555401981564216
G02_R0040,G02,LOGO,holdout_G02,G02,25,3,1e-06,0.8,0.1,0.1,4.0,24.767511,24.73793062223966,-0.0295803777603396,0.0295803777603396
G02_R0041,G02,LOGO,holdout_G02,G02,25,3,1e-06,0.8,0.2,0.1,4.0,79.53954900000001,79.49281936931534,-0.0467296306846662,0.0467296306846662
G02_R0042,G02,LOGO,holdout_G02,G02,25,3,1e-06,0.8,0.3,0.1,4.0,169.521119,169.42560479142742,-0.095514208572581,0.095514208572581
G02_R0043,G02,LOGO,holdout_G02,G02,25,3,1e-06,0.75,0.1,0.1,4.0,24.822475,24.80634246850017,-0.0161325314998315,0.0161325314998315
G02_R0044,G02,LOGO,holdout_G02,G02,25,3,1e-06,0.75,0.2,0.1,4.0,79.65250300000001,79.6322140379179,-0.0202889620821054,0.0202889620821054
G02_R0045,G02,LOGO,holdout_G02,G02,25,3,1e-06,0.75,0.3,0.1,4.0,169.711061,169.6550209793809,-0.0560400206190934,0.0560400206190934
G02_R0046,G02,LOGO,holdout_G02,G02,25,3,1e-06,0.7,0.1,0.1,4.0,24.882436,24.84946920922892,-0.0329667907710806,0.0329667907710806
G02_R0047,G02,LOGO,holdout_G02,G02,25,3,1e-06,0.7,0.2,0.1,4.0,79.778453,79.72328348797565,-0.0551695120243493,0.0551695120243493
G02_R0048,G02,LOGO,holdout_G02,G02,25,3,1e-06,0.7,0.3,0.1,4.0,169.920998,169.8115073805033,-0.1094906194967109,0.1094906194967109
G02_R0049,G02,LOGO,holdout_G02,G02,25,6,0.001,0.85,0.1,0.1,4.0,3.6471533,3.639376427992656,-0.0077768720073434,0.0077768720073434
G02_R0050,G02,LOGO,holdout_G02,G02,25,6,0.001,0.85,0.2,0.1,4.0,5.1354064,5.124586903342508,-0.0108194966574917,0.0108194966574917
G02_R0051,G02,LOGO,holdout_G02,G02,25,6,0.001,0.85,0.3,0.1,4.0,7.3574994,7.340427505847453,-0.0170718941525471,0.0170718941525471
G02_R0052,G02,LOGO,holdout_G02,G02,25,6,0.001,0.8,0.1,0.1,4.0,3.6594416,3.648969640250936,-0.0104719597490641,0.0104719597490641
G02_R0053,G02,LOGO,holdout_G02,G02,25,6,0.001,0.8,0.2,0.1,4.0,5.159096,5.142951426642502,-0.016144573357498,0.016144573357498
G02_R0054,G02,LOGO,holdout_G02,G02,25,6,0.001,0.8,0.3,0.1,4.0,7.3960272,7.370722431722459,-0.0253047682775404,0.0253047682775404
G02_R0055,G02,LOGO,holdout_G02,G02,25,6,0.001,0.75,0.1,0.1,4.0,3.6723049,3.6644543447872415,-0.0078505552127583,0.0078505552127583
G02_R0056,G02,LOGO,holdout_G02,G02,25,6,0.001,0.75,0.2,0.1,4.0,5.184046,5.173033120611197,-0.0110128793888035,0.0110128793888035
G02_R0057,G02,LOGO,holdout_G02,G02,25,6,0.001,0.75,0.3,0.1,4.0,7.437107800000001,7.420005499755876,-0.0171023002441241,0.0171023002441241
G02_R0058,G02,LOGO,holdout_G02,G02,25,6,0.001,0.7,0.1,0.1,4.0,3.6858401,3.6746458006747145,-0.0111942993252855,0.0111942993252855
G02_R0059,G02,LOGO,holdout_G02,G02,25,6,0.001,0.7,0.2,0.1,4.0,5.210450799999999,5.192219120954945,-0.018231679045054,0.018231679045054
G02_R0060,G02,LOGO,holdout_G02,G02,25,6,0.001,0.7,0.3,0.1,4.0,7.4809344,7.452936709910825,-0.0279976900891751,0.0279976900891751
G02_R0061,G02,LOGO,holdout_G02,G02,25,6,0.0001,0.85,0.1,0.1,4.0,4.5919345,4.580791441266426,-0.0111430587335741,0.0111430587335741
G02_R0062,G02,LOGO,holdout_G02,G02,25,6,0.0001,0.85,0.2,0.1,4.0,7.0055531,6.989076604882585,-0.0164764951174154,0.0164764951174154
G02_R0063,G02,LOGO,holdout_G02,G02,25,6,0.0001,0.85,0.3,0.1,4.0,10.880335,10.851244504526472,-0.0290904954735271,0.0290904954735271
G02_R0064,G02,LOGO,holdout_G02,G02,25,6,0.0001,0.8,0.1,0.1,4.0,4.601800999999999,4.588286840158052,-0.0135141598419474,0.0135141598419474
G02_R0065,G02,LOGO,holdout_G02,G02,25,6,0.0001,0.8,0.2,0.1,4.0,7.0236656,7.002987376168188,-0.0206782238318119,0.0206782238318119
G02_R0066,G02,LOGO,holdout_G02,G02,25,6,0.0001,0.8,0.3,0.1,4.0,10.910991,10.874619957026384,-0.0363710429736148,0.0363710429736148
G02_R0067,G02,LOGO,holdout_G02,G02,25,6,0.0001,0.75,0.1,0.1,4.0,4.6122436,4.600790079173264,-0.0114535208267358,0.0114535208267358
G02_R0068,G02,LOGO,holdout_G02,G02,25,6,0.0001,0.75,0.2,0.1,4.0,7.0430479,7.026817856955258,-0.0162300430447421,0.0162300430447421
G02_R0069,G02,LOGO,holdout_G02,G02,25,6,0.0001,0.75,0.3,0.1,4.0,10.945609,10.915898591420184,-0.0297104085798149,0.0297104085798149
G02_R0070,G02,LOGO,holdout_G02,G02,25,6,0.0001,0.7,0.1,0.1,4.0,4.6232581,4.608877348708962,-0.0143807512910383,0.0143807512910383
G02_R0071,G02,LOGO,holdout_G02,G02,25,6,0.0001,0.7,0.2,0.1,4.0,7.0640948,7.0421589037659365,-0.0219358962340638,0.0219358962340638
G02_R0072,G02,LOGO,holdout_G02,G02,25,6,0.0001,0.7,0.3,0.1,4.0,10.982185,10.943781017475528,-0.0384039825244713,0.0384039825244713
G02_R0073,G02,LOGO,holdout_G02,G02,25,6,1e-05,0.85,0.1,0.1,4.0,6.869017,6.856929227315534,-0.0120877726844668,0.0120877726844668
G02_R0074,G02,LOGO,holdout_G02,G02,25,6,1e-05,0.85,0.2,0.1,4.0,14.387474,14.36804568323913,-0.0194283167608695,0.0194283167608695
G02_R0075,G02,LOGO,holdout_G02,G02,25,6,1e-05,0.85,0.3,0.1,4.0,26.5055,26.46221069458721,-0.0432893054127916,0.0432893054127916
G02_R0076,G02,LOGO,holdout_G02,G02,25,6,1e-05,0.8,0.1,0.1,4.0,6.88063,6.865459287315424,-0.0151707126845757,0.0151707126845757
G02_R0077,G02,LOGO,holdout_G02,G02,25,6,1e-05,0.8,0.2,0.1,4.0,14.413358,14.38753345734319,-0.0258245426568102,0.0258245426568102
G02_R0078,G02,LOGO,holdout_G02,G02,25,6,1e-05,0.8,0.3,0.1,4.0,26.552348,26.49756321858176,-0.0547847814182382,0.0547847814182382
G02_R0079,G02,LOGO,holdout_G02,G02,25,6,1e-05,0.75,0.1,0.1,4.0,6.893534,6.88149290522622,-0.0120410947737799,0.0120410947737799
G02_R0080,G02,LOGO,holdout_G02,G02,25,6,1e-05,0.75,0.2,0.1,4.0,14.443231,14.422722056613267,-0.0205089433867335,0.0205089433867335
G02_R0081,G02,LOGO,holdout_G02,G02,25,6,1e-05,0.75,0.3,0.1,4.0,26.605182,26.56153849486193,-0.0436435051380641,0.0436435051380641
G02_R0082,G02,LOGO,holdout_G02,G02,25,6,1e-05,0.7,0.1,0.1,4.0,6.907927,6.892031347413661,-0.0158956525863391,0.0158956525863391
G02_R0083,G02,LOGO,holdout_G02,G02,25,6,1e-05,0.7,0.2,0.1,4.0,14.47609,14.446803060259048,-0.0292869397409507,0.0292869397409507
G02_R0084,G02,LOGO,holdout_G02,G02,25,6,1e-05,0.7,0.3,0.1,4.0,26.664999,26.60528113861228,-0.0597178613877211,0.0597178613877211
G02_R0085,G02,LOGO,holdout_G02,G02,25,6,1e-06,0.85,0.1,0.1,4.0,24.717545,24.699784013052025,-0.0177609869479766,0.0177609869479766
G02_R0086,G02,LOGO,holdout_G02,G02,25,6,1e-06,0.85,0.2,0.1,4.0,79.438593,79.41525695278192,-0.0233360472180805,0.0233360472180805
G02_R0087,G02,LOGO,holdout_G02,G02,25,6,1e-06,0.85,0.3,0.1,4.0,169.35117300000002,169.29568415177818,-0.0554888482218416,0.0554888482218416
G02_R0088,G02,LOGO,holdout_G02,G02,25,6,1e-06,0.8,0.1,0.1,4.0,24.767511,24.73792212773966,-0.0295888722603372,0.0295888722603372
G02_R0089,G02,LOGO,holdout_G02,G02,25,6,1e-06,0.8,0.2,0.1,4.0,79.53954900000001,79.49299211087784,-0.0465568891221721,0.0465568891221721
G02_R0090,G02,LOGO,holdout_G02,G02,25,6,1e-06,0.8,0.3,0.1,4.0,169.521119,169.425868575112,-0.0952504248880075,0.0952504248880075
G02_R0091,G02,LOGO,holdout_G02,G02,25,6,1e-06,0.75,0.1,0.1,4.0,24.822475,24.806654765375164,-0.0158202346248366,0.0158202346248366
G02_R0092,G02,LOGO,holdout_G02,G02,25,6,1e-06,0.75,0.2,0.1,4.0,79.65250300000001,79.63286444250124,-0.0196385574987658,0.0196385574987658
G02_R0093,G02,LOGO,holdout_G02,G02,25,6,1e-06,0.75,0.3,0.1,4.0,169.711061,169.65455986617258,-0.0565011338274246,0.0565011338274246
G02_R0094,G02,LOGO,holdout_G02,G02,25,6,1e-06,0.7,0.1,0.1,4.0,24.882436,24.84978150610392,-0.0326544938960786,0.0326544938960786
G02_R0095,G02,LOGO,holdout_G02,G02,25,6,1e-06,0.7,0.2,0.1,4.0,79.778453,79.72409133005898,-0.0543616699410165,0.0543616699410165
G02_R0096,G02,LOGO,holdout_G02,G02,25,6,1e-06,0.7,0.3,0.1,4.0,169.920998,169.81099878179492,-0.1099992182050755,0.1099992182050755
G02_R0097,G02,LOGO,holdout_G02,G02,25,20,0.001,0.85,0.1,0.1,4.0,3.6471533,3.63929552345992,-0.0078577765400802,0.0078577765400802
G02_R0098,G02,LOGO,holdout_G02,G02,25,20,0.001,0.85,0.2,0.1,4.0,5.1354064,5.124557029392508,-0.0108493706074916,0.0108493706074916
G02_R0099,G02,LOGO,holdout_G02,G02,25,20,0.001,0.85,0.3,0.1,4.0,7.3574994,7.340598500863078,-0.0169008991369219,0.0169008991369219
G02_R0100,G02,LOGO,holdout_G02,G02,25,20,0.001,0.8,0.1,0.1,4.0,3.6594416,3.6489080934473663,-0.0105335065526337,0.0105335065526337
G02_R0101,G02,LOGO,holdout_G02,G02,25,20,0.001,0.8,0.2,0.1,4.0,5.159096,5.142915339767501,-0.0161806602324992,0.0161806602324992
G02_R0102,G02,LOGO,holdout_G02,G02,25,20,0.001,0.8,0.3,0.1,4.0,7.3960272,7.370839750863086,-0.0251874491369141,0.0251874491369141
G02_R0103,G02,LOGO,holdout_G02,G02,25,20,0.001,0.75,0.1,0.1,4.0,3.6723049,3.6644521468476574,-0.0078527531523424,0.0078527531523424
G02_R0104,G02,LOGO,holdout_G02,G02,25,20,0.001,0.75,0.2,0.1,4.0,5.184046,5.173026887507624,-0.0110191124923764,0.0110191124923764
G02_R0105,G02,LOGO,holdout_G02,G02,25,20,0.001,0.75,0.3,0.1,4.0,7.437107800000001,7.420317038325525,-0.0167907616744757,0.0167907616744757
G02_R0106,G02,LOGO,holdout_G02,G02,25,20,0.001,0.7,0.1,0.1,4.0,3.6858401,3.6746436027351295,-0.0111964972648697,0.0111964972648697
G02_R0107,G02,LOGO,holdout_G02,G02,25,20,0.001,0.7,0.2,0.1,4.0,5.210450799999999,5.192223242726372,-0.0182275572736276,0.0182275572736276
G02_R0108,G02,LOGO,holdout_G02,G02,25,20,0.001,0.7,0.3,0.1,4.0,7.4809344,7.453248248480472,-0.0276861515195276,0.0276861515195276
G02_R0109,G02,LOGO,holdout_G02,G02,25,20,0.0001,0.85,0.1,0.1,4.0,4.5919345,4.5807755300396416,-0.0111589699603582,0.0111589699603582
G02_R0110,G02,LOGO,holdout_G02,G02,25,20,0.0001,0.85,0.2,0.1,4.0,7.0055531,6.989075389272468,-0.016477710727532,0.016477710727532
G02_R0111,G02,LOGO,holdout_G02,G02,25,20,0.0001,0.85,0.3,0.1,4.0,10.880335,10.851408470080042,-0.0289265299199588,0.0289265299199588
G02_R0112,G02,LOGO,holdout_G02,G02,25,20,0.0001,0.8,0.1,0.1,4.0,4.601800999999999,4.588277814681267,-0.013523185318732,0.013523185318732
G02_R0113,G02,LOGO,holdout_G02,G02,25,20,0.0001,0.8,0.2,0.1,4.0,7.0236656,7.002986160558071,-0.0206794394419294,0.0206794394419294
G02_R0114,G02,LOGO,holdout_G02,G02,25,20,0.0001,0.8,0.3,0.1,4.0,10.910991,10.874843257579952,-0.0361477424200469,0.0361477424200469
G02_R0115,G02,LOGO,holdout_G02,G02,25,20,0.0001,0.75,0.1,0.1,4.0,4.6122436,4.600713142930407,-0.0115304570695933,0.0115304570695933
G02_R0116,G02,LOGO,holdout_G02,G02,25,20,0.0001,0.75,0.2,0.1,4.0,7.0430479,7.026675367472126,-0.0163725325278747,0.0163725325278747
G02_R0117,G02,LOGO,holdout_G02,G02,25,20,0.0001,0.75,0.3,0.1,4.0,10.945609,10.91597638088448,-0.0296326191155191,0.0296326191155191
G02_R0118,G02,LOGO,holdout_G02,G02,25,20,0.0001,0.7,0.1,0.1,4.0,4.6232581,4.608800412466104,-0.0144576875338957,0.0144576875338957
G02_R0119,G02,LOGO,holdout_G02,G02,25,20,0.0001,0.7,0.2,0.1,4.0,7.0640948,7.042012373803637,-0.0220824261963636,0.0220824261963636
G02_R0120,G02,LOGO,holdout_G02,G02,25,20,0.0001,0.7,0.3,0.1,4.0,10.982185,10.943858806939824,-0.0383261930601754,0.0383261930601754
G02_R0121,G02,LOGO,holdout_G02,G02,25,20,1e-05,0.85,0.1,0.1,4.0,6.869017,6.856879697430117,-0.0121373025698829,0.0121373025698829
G02_R0122,G02,LOGO,holdout_G02,G02,25,20,1e-05,0.85,0.2,0.1,4.0,14.387474,14.367963456631983,-0.0195105433680158,0.0195105433680158
G02_R0123,G02,LOGO,holdout_G02,G02,25,20,1e-05,0.85,0.3,0.1,4.0,26.5055,26.461864083843157,-0.0436359161568482,0.0436359161568482
G02_R0124,G02,LOGO,holdout_G02,G02,25,20,1e-05,0.8,0.1,0.1,4.0,6.88063,6.865409757430008,-0.0152202425699918,0.0152202425699918
G02_R0125,G02,LOGO,holdout_G02,G02,25,20,1e-05,0.8,0.2,0.1,4.0,14.413358,14.387430695736043,-0.0259273042639573,0.0259273042639573
G02_R0126,G02,LOGO,holdout_G02,G02,25,20,1e-05,0.8,0.3,0.1,4.0,26.552348,26.49707418164722,-0.0552738183527772,0.0552738183527772
G02_R0127,G02,LOGO,holdout_G02,G02,25,20,1e-05,0.75,0.1,0.1,4.0,6.893534,6.881502587577408,-0.0120314124225915,0.0120314124225915
G02_R0128,G02,LOGO,holdout_G02,G02,25,20,1e-05,0.75,0.2,0.1,4.0,14.443231,14.422833283053748,-0.0203977169462525,0.0203977169462525
G02_R0129,G02,LOGO,holdout_G02,G02,25,20,1e-05,0.75,0.3,0.1,4.0,26.605182,26.561612375885737,-0.0435696241142622,0.0435696241142622
G02_R0130,G02,LOGO,holdout_G02,G02,25,20,1e-05,0.7,0.1,0.1,4.0,6.907927,6.892041029764851,-0.015885970235149,0.015885970235149
G02_R0131,G02,LOGO,holdout_G02,G02,25,20,1e-05,0.7,0.2,0.1,4.0,14.47609,14.446845227741196,-0.0292447722588029,0.0292447722588029
G02_R0132,G02,LOGO,holdout_G02,G02,25,20,1e-05,0.7,0.3,0.1,4.0,26.664999,26.605388042136084,-0.0596109578639172,0.0596109578639172
G02_R0133,G02,LOGO,holdout_G02,G02,25,20,1e-06,0.85,0.1,0.1,4.0,24.717545,24.70014167361452,-0.0174033263854838,0.0174033263854838
G02_R0134,G02,LOGO,holdout_G02,G02,25,20,1e-06,0.85,0.2,0.1,4.0,79.438593,79.41516410839796,-0.0234288916020375,0.0234288916020375
G02_R0135,G02,LOGO,holdout_G02,G02,25,20,1e-06,0.85,0.3,0.1,4.0,169.35117300000002,169.2940218576845,-0.0571511423155186,0.0571511423155186
G02_R0136,G02,LOGO,holdout_G02,G02,25,20,1e-06,0.8,0.1,0.1,4.0,24.767511,24.73818172705215,-0.029329272947848,0.029329272947848
G02_R0137,G02,LOGO,holdout_G02,G02,25,20,1e-06,0.8,0.2,0.1,4.0,79.53954900000001,79.49289926649388,-0.0466497335061291,0.0466497335061291
G02_R0138,G02,LOGO,holdout_G02,G02,25,20,1e-06,0.8,0.3,0.1,4.0,169.521119,169.42398759455995,-0.0971314054400238,0.0971314054400238
