case_uid,geometry_id,protocol,fold_name,heldout_geometry,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value,residual,abs_error
G01_R0533,G01,LOGO,holdout_G01,G01,250,50,0.001,0.8,0.2,0.0,0.0,30.62,29.46966282638885,-1.150337173611149,1.150337173611149
G01_R0534,G01,LOGO,holdout_G01,G01,250,50,0.001,0.8,0.3,0.0,0.0,33.127,31.91542232260105,-1.211577677398953,1.211577677398953
G01_R0535,G01,LOGO,holdout_G01,G01,250,50,0.001,0.75,0.1,0.0,0.0,28.18,27.333473754960405,-0.8465262450395947,0.8465262450395947
G01_R0536,G01,LOGO,holdout_G01,G01,250,50,0.001,0.75,0.2,0.0,0.0,30.659,29.48556799603169,-1.1734320039683048,1.1734320039683048
G01_R0537,G01,LOGO,holdout_G01,G01,250,50,0.001,0.75,0.3,0.0,0.0,33.177,31.93788739254157,-1.2391126074584309,1.2391126074584309
G01_R0538,G01,LOGO,holdout_G01,G01,250,50,0.001,0.7,0.1,0.0,0.0,28.672,27.33449133829373,-1.3375086617062664,1.3375086617062664
G01_R0539,G01,LOGO,holdout_G01,G01,250,50,0.001,0.7,0.2,0.0,0.0,30.702,29.48689002728169,-1.215109972718313,1.215109972718313
G01_R0540,G01,LOGO,holdout_G01,G01,250,50,0.001,0.7,0.3,0.0,0.0,33.23,31.94011400266062,-1.2898859973393757,1.2898859973393757
G01_R0541,G01,LOGO,holdout_G01,G01,250,50,0.0001,0.85,0.1,0.0,0.0,28.797,27.910385032242047,-0.8866149677579536,0.8866149677579536
G01_R0542,G01,LOGO,holdout_G01,G01,250,50,0.0001,0.85,0.2,0.0,0.0,31.468,30.14777358382937,-1.3202264161706303,1.3202264161706303
G01_R0543,G01,LOGO,holdout_G01,G01,250,50,0.0001,0.85,0.3,0.0,0.0,34.585,32.991342723710225,-1.5936572762897754,1.5936572762897754
G01_R0544,G01,LOGO,holdout_G01,G01,250,50,0.0001,0.8,0.1,0.0,0.0,28.808,27.911026303075374,-0.896973696924622,0.896973696924622
G01_R0545,G01,LOGO,holdout_G01,G01,250,50,0.0001,0.8,0.2,0.0,0.0,31.486,30.151701818948418,-1.334298181051583,1.334298181051583
G01_R0546,G01,LOGO,holdout_G01,G01,250,50,0.0001,0.8,0.3,0.0,0.0,34.609,32.99198823561498,-1.617011764385019,1.617011764385019
G01_R0547,G01,LOGO,holdout_G01,G01,250,50,0.0001,0.75,0.1,0.0,0.0,28.82,27.9152309087301,-0.9047690912699018,0.9047690912699018
G01_R0548,G01,LOGO,holdout_G01,G01,250,50,0.0001,0.75,0.2,0.0,0.0,31.505,30.16219849702377,-1.3428015029762292,1.3428015029762292
G01_R0549,G01,LOGO,holdout_G01,G01,250,50,0.0001,0.75,0.3,0.0,0.0,34.632,33.000389988591245,-1.6316100114087533,1.6316100114087533
G01_R0550,G01,LOGO,holdout_G01,G01,250,50,0.0001,0.7,0.1,0.0,0.0,28.832,27.914401414682484,-0.917598585317517,0.917598585317517
G01_R0551,G01,LOGO,holdout_G01,G01,250,50,0.0001,0.7,0.2,0.0,0.0,31.526,30.16238179563488,-1.3636182043651175,1.3636182043651175
G01_R0552,G01,LOGO,holdout_G01,G01,250,50,0.0001,0.7,0.3,0.0,0.0,34.657,33.00059440228172,-1.656405597718276,1.656405597718276
G01_R0553,G01,LOGO,holdout_G01,G01,250,50,1e-05,0.85,0.1,0.0,0.0,28.987,28.02723024981957,-0.9597697501804276,0.9597697501804276
G01_R0554,G01,LOGO,holdout_G01,G01,250,50,1e-05,0.85,0.2,0.0,0.0,31.078,30.171864107097782,-0.9061358929022134,0.9061358929022134
G01_R0555,G01,LOGO,holdout_G01,G01,250,50,1e-05,0.85,0.3,0.0,0.0,34.774,33.07628694304657,-1.6977130569534324,1.6977130569534324
G01_R0556,G01,LOGO,holdout_G01,G01,250,50,1e-05,0.8,0.1,0.0,0.0,28.991,28.02814446807353,-0.9628555319264648,0.9628555319264648
G01_R0557,G01,LOGO,holdout_G01,G01,250,50,1e-05,0.8,0.2,0.0,0.0,31.085,30.176403383883503,-0.9085966161164976,0.9085966161164976
G01_R0558,G01,LOGO,holdout_G01,G01,250,50,1e-05,0.8,0.3,0.0,0.0,34.786,33.077164496618,-1.708835503382005,1.708835503382005
G01_R0559,G01,LOGO,holdout_G01,G01,250,50,1e-05,0.75,0.1,0.0,0.0,28.995,28.029801005275832,-0.9651989947241688,0.9651989947241688
G01_R0560,G01,LOGO,holdout_G01,G01,250,50,1e-05,0.75,0.2,0.0,0.0,31.093,30.183960666125568,-0.909039333874432,0.909039333874432
G01_R0561,G01,LOGO,holdout_G01,G01,250,50,1e-05,0.75,0.3,0.0,0.0,34.8,33.08353925703467,-1.7164607429653245,1.7164607429653245
G01_R0562,G01,LOGO,holdout_G01,G01,250,50,1e-05,0.7,0.1,0.0,0.0,28.998,28.02909608414487,-0.9689039158551296,0.9689039158551296
G01_R0563,G01,LOGO,holdout_G01,G01,250,50,1e-05,0.7,0.2,0.0,0.0,31.102,30.18343192307001,-0.91856807692999,0.91856807692999
G01_R0564,G01,LOGO,holdout_G01,G01,250,50,1e-05,0.7,0.3,0.0,0.0,34.814,33.083891474296585,-1.7301085257034146,1.7301085257034146
G01_R0565,G01,LOGO,holdout_G01,G01,250,50,1e-06,0.85,0.1,0.0,0.0,29.051,28.061748184523776,-0.9892518154762228,0.9892518154762228
G01_R0566,G01,LOGO,holdout_G01,G01,250,50,1e-06,0.85,0.2,0.0,0.0,31.095,30.027385651785725,-1.067614348214274,1.067614348214274
G01_R0567,G01,LOGO,holdout_G01,G01,250,50,1e-06,0.85,0.3,0.0,0.0,34.743,33.05703103382036,-1.6859689661796438,1.6859689661796438
G01_R0568,G01,LOGO,holdout_G01,G01,250,50,1e-06,0.8,0.1,0.0,0.0,29.052,28.06235523611107,-0.9896447638889292,0.9896447638889292
G01_R0569,G01,LOGO,holdout_G01,G01,250,50,1e-06,0.8,0.2,0.0,0.0,31.097,30.030698949404773,-1.0663010505952286,1.0663010505952286
G01_R0570,G01,LOGO,holdout_G01,G01,250,50,1e-06,0.8,0.3,0.0,0.0,34.748,33.057570983225126,-1.6904290167748712,1.6904290167748712
G01_R0571,G01,LOGO,holdout_G01,G01,250,50,1e-06,0.75,0.1,0.0,0.0,29.052,28.062913381944423,-0.9890866180555732,0.9890866180555732
G01_R0572,G01,LOGO,holdout_G01,G01,250,50,1e-06,0.75,0.2,0.0,0.0,31.099,30.033645947420645,-1.0653540525793552,1.0653540525793552
G01_R0573,G01,LOGO,holdout_G01,G01,250,50,1e-06,0.75,0.3,0.0,0.0,34.753,33.06224285078471,-1.6907571492152869,1.6907571492152869
G01_R0574,G01,LOGO,holdout_G01,G01,250,50,1e-06,0.7,0.1,0.0,0.0,29.053,28.06248797867061,-0.990512021329387,0.990512021329387
G01_R0575,G01,LOGO,holdout_G01,G01,250,50,1e-06,0.7,0.2,0.0,0.0,31.101,30.03291388492065,-1.0680861150793532,1.0680861150793532
G01_R0576,G01,LOGO,holdout_G01,G01,250,50,1e-06,0.7,0.3,0.0,0.0,34.759,33.06272052637996,-1.696279473620038,1.696279473620038
G01_R0577,G01,LOGO,holdout_G01,G01,500,3,0.001,0.85,0.1,0.0,0.0,14.265,13.642182123511928,-0.6228178764880727,0.6228178764880727
G01_R0578,G01,LOGO,holdout_G01,G01,500,3,0.001,0.85,0.2,0.0,0.0,15.213,14.676353277777809,-0.5366467222221925,0.5366467222221925
G01_R0579,G01,LOGO,holdout_G01,G01,500,3,0.001,0.85,0.3,0.0,0.0,16.392,15.991361674062045,-0.4006383259379564,0.4006383259379564
G01_R0580,G01,LOGO,holdout_G01,G01,500,3,0.001,0.8,0.1,0.0,0.0,14.279,13.644413733630978,-0.6345862663690216,0.6345862663690216
G01_R0581,G01,LOGO,holdout_G01,G01,500,3,0.001,0.8,0.2,0.0,0.0,15.232,14.679547319444476,-0.5524526805555237,0.5524526805555237
G01_R0582,G01,LOGO,holdout_G01,G01,500,3,0.001,0.8,0.3,0.0,0.0,16.417,15.993198508883472,-0.4238014911165297,0.4238014911165297
G01_R0583,G01,LOGO,holdout_G01,G01,500,3,0.001,0.75,0.1,0.0,0.0,14.295,13.650263790178569,-0.6447362098214313,0.6447362098214313
G01_R0584,G01,LOGO,holdout_G01,G01,500,3,0.001,0.75,0.2,0.0,0.0,15.252,14.68676814037701,-0.5652318596229904,0.5652318596229904
G01_R0585,G01,LOGO,holdout_G01,G01,500,3,0.001,0.75,0.3,0.0,0.0,16.443,16.003499840232653,-0.4395001597673484,0.4395001597673484
G01_R0586,G01,LOGO,holdout_G01,G01,500,3,0.001,0.7,0.1,0.0,0.0,14.312,13.649499206845237,-0.6625007931547628,0.6625007931547628
G01_R0587,G01,LOGO,holdout_G01,G01,500,3,0.001,0.7,0.2,0.0,0.0,15.273,14.689706911210344,-0.5832930887896559,0.5832930887896559
G01_R0588,G01,LOGO,holdout_G01,G01,500,3,0.001,0.7,0.3,0.0,0.0,16.471,16.004504576839793,-0.4664954231602074,0.4664954231602074
G01_R0589,G01,LOGO,holdout_G01,G01,500,3,0.0001,0.85,0.1,0.0,0.0,14.474,13.78122866080445,-0.6927713391955503,0.6927713391955503
G01_R0590,G01,LOGO,holdout_G01,G01,500,3,0.0001,0.85,0.2,0.0,0.0,15.468,14.778498315972234,-0.6895016840277659,0.6895016840277659
G01_R0591,G01,LOGO,holdout_G01,G01,500,3,0.0001,0.85,0.3,0.0,0.0,16.864,16.199068277281782,-0.6649317227182188,0.6649317227182188
G01_R0592,G01,LOGO,holdout_G01,G01,500,3,0.0001,0.8,0.1,0.0,0.0,14.48,13.78353129175684,-0.6964687082431613,0.6964687082431613
G01_R0593,G01,LOGO,holdout_G01,G01,500,3,0.0001,0.8,0.2,0.0,0.0,15.477,14.7825176076389,-0.6944823923611008,0.6944823923611008
G01_R0594,G01,LOGO,holdout_G01,G01,500,3,0.0001,0.8,0.3,0.0,0.0,16.875,16.200789528769874,-0.6742104712301256,0.6742104712301256
G01_R0595,G01,LOGO,holdout_G01,G01,500,3,0.0001,0.75,0.1,0.0,0.0,14.486,13.785444394570696,-0.7005556054293045,0.7005556054293045
G01_R0596,G01,LOGO,holdout_G01,G01,500,3,0.0001,0.75,0.2,0.0,0.0,15.487,14.788697505952378,-0.6983024940476223,0.6983024940476223
G01_R0597,G01,LOGO,holdout_G01,G01,500,3,0.0001,0.75,0.3,0.0,0.0,16.887,16.20673756746029,-0.6802624325397097,0.6802624325397097
G01_R0598,G01,LOGO,holdout_G01,G01,500,3,0.0001,0.7,0.1,0.0,0.0,14.493,13.784673936237365,-0.7083260637626374,0.7083260637626374
G01_R0599,G01,LOGO,holdout_G01,G01,500,3,0.0001,0.7,0.2,0.0,0.0,15.497,14.790734383928566,-0.706265616071434,0.706265616071434
G01_R0600,G01,LOGO,holdout_G01,G01,500,3,0.0001,0.7,0.3,0.0,0.0,16.898,16.20655176835315,-0.6914482316468487,0.6914482316468487
G01_R0601,G01,LOGO,holdout_G01,G01,500,3,1e-05,0.85,0.1,0.0,0.0,14.5,13.799086856927772,-0.7009131430722277,0.7009131430722277
G01_R0602,G01,LOGO,holdout_G01,G01,500,3,1e-05,0.85,0.2,0.0,0.0,15.384,14.700580679563446,-0.6834193204365544,0.6834193204365544
G01_R0603,G01,LOGO,holdout_G01,G01,500,3,1e-05,0.85,0.3,0.0,0.0,16.81,16.101847871031808,-0.7081521289681909,0.7081521289681909
G01_R0604,G01,LOGO,holdout_G01,G01,500,3,1e-05,0.8,0.1,0.0,0.0,14.502,13.801013644130151,-0.7009863558698477,0.7009863558698477
G01_R0605,G01,LOGO,holdout_G01,G01,500,3,1e-05,0.8,0.2,0.0,0.0,15.39,14.702154375992016,-0.6878456240079842,0.6878456240079842
G01_R0606,G01,LOGO,holdout_G01,G01,500,3,1e-05,0.8,0.3,0.0,0.0,16.818,16.102500579861168,-0.7154994201388334,0.7154994201388334
G01_R0607,G01,LOGO,holdout_G01,G01,500,3,1e-05,0.75,0.1,0.0,0.0,14.504,13.801603255872536,-0.7023967441274639,0.7023967441274639
G01_R0608,G01,LOGO,holdout_G01,G01,500,3,1e-05,0.75,0.2,0.0,0.0,15.396,14.706041899305516,-0.6899581006944846,0.6899581006944846
G01_R0609,G01,LOGO,holdout_G01,G01,500,3,1e-05,0.75,0.3,0.0,0.0,16.827,16.107271178075422,-0.7197288219245799,0.7197288219245799
G01_R0610,G01,LOGO,holdout_G01,G01,500,3,1e-05,0.7,0.1,0.0,0.0,14.506,13.80139072015825,-0.7046092798417494,0.7046092798417494
G01_R0611,G01,LOGO,holdout_G01,G01,500,3,1e-05,0.7,0.2,0.0,0.0,15.403,14.708426860615038,-0.6945731393849623,0.6945731393849623
G01_R0612,G01,LOGO,holdout_G01,G01,500,3,1e-05,0.7,0.3,0.0,0.0,16.836,16.10858439980161,-0.7274156001983876,0.7274156001983876
G01_R0613,G01,LOGO,holdout_G01,G01,500,3,1e-06,0.85,0.1,0.0,0.0,14.514,13.809360157928884,-0.7046398420711153,0.7046398420711153
G01_R0614,G01,LOGO,holdout_G01,G01,500,3,1e-06,0.85,0.2,0.0,0.0,15.307,14.622610178300851,-0.6843898216991491,0.6843898216991491
G01_R0615,G01,LOGO,holdout_G01,G01,500,3,1e-06,0.85,0.3,0.0,0.0,16.71,16.019329353535362,-0.690670646464639,0.690670646464639
G01_R0616,G01,LOGO,holdout_G01,G01,500,3,1e-06,0.8,0.1,0.0,0.0,14.514,13.811284272512218,-0.7027157274877815,0.7027157274877815
G01_R0617,G01,LOGO,holdout_G01,G01,500,3,1e-06,0.8,0.2,0.0,0.0,15.309,14.623414216991332,-0.6855857830086673,0.6855857830086673
G01_R0618,G01,LOGO,holdout_G01,G01,500,3,1e-06,0.8,0.3,0.0,0.0,16.715,16.01961498597584,-0.6953850140241613,0.6953850140241613
G01_R0619,G01,LOGO,holdout_G01,G01,500,3,1e-06,0.75,0.1,0.0,0.0,14.515,13.811311408064178,-0.7036885919358227,0.7036885919358227
G01_R0620,G01,LOGO,holdout_G01,G01,500,3,1e-06,0.75,0.2,0.0,0.0,15.312,14.626125096455617,-0.6858749035443843,0.6858749035443843
G01_R0621,G01,LOGO,holdout_G01,G01,500,3,1e-06,0.75,0.3,0.0,0.0,16.715,16.021701607007582,-0.6932983929924177,0.6932983929924177
G01_R0622,G01,LOGO,holdout_G01,G01,500,3,1e-06,0.7,0.1,0.0,0.0,14.515,13.811088914016562,-0.7039110859834388,0.7039110859834388
G01_R0623,G01,LOGO,holdout_G01,G01,500,3,1e-06,0.7,0.2,0.0,0.0,15.315,14.628106030979424,-0.6868939690205753,0.6868939690205753
G01_R0624,G01,LOGO,holdout_G01,G01,500,3,1e-06,0.7,0.3,0.0,0.0,16.72,16.023314793019484,-0.696685206980515,0.696685206980515
G01_R0625,G01,LOGO,holdout_G01,G01,500,6,0.001,0.85,0.1,0.0,0.0,17.816,16.98609978075392,-0.8299002192460776,0.8299002192460776
G01_R0626,G01,LOGO,holdout_G01,G01,500,6,0.001,0.85,0.2,0.0,0.0,19.017,18.30375864087301,-0.7132413591269895,0.7132413591269895
G01_R0627,G01,LOGO,holdout_G01,G01,500,6,0.001,0.85,0.3,0.0,0.0,20.545,20.002597551767657,-0.5424024482323446,0.5424024482323446
G01_R0628,G01,LOGO,holdout_G01,G01,500,6,0.001,0.8,0.1,0.0,0.0,17.834,16.986915134920583,-0.8470848650794167,0.8470848650794167
G01_R0629,G01,LOGO,holdout_G01,G01,500,6,0.001,0.8,0.2,0.0,0.0,19.041,18.306981096230157,-0.7340189037698472,0.7340189037698472
G01_R0630,G01,LOGO,holdout_G01,G01,500,6,0.001,0.8,0.3,0.0,0.0,20.576,20.00797709095416,-0.5680229090458404,0.5680229090458404
G01_R0631,G01,LOGO,holdout_G01,G01,500,6,0.001,0.75,0.1,0.0,0.0,17.854,16.992993192956295,-0.8610068070437045,0.8610068070437045
G01_R0632,G01,LOGO,holdout_G01,G01,500,6,0.001,0.75,0.2,0.0,0.0,19.066,18.316156521329354,-0.7498434786706447,0.7498434786706447
G01_R0633,G01,LOGO,holdout_G01,G01,500,6,0.001,0.75,0.3,0.0,0.0,20.609,20.023336736787503,-0.5856632632124992,0.5856632632124992
G01_R0634,G01,LOGO,holdout_G01,G01,500,6,0.001,0.7,0.1,0.0,0.0,17.875,16.992296993551538,-0.8827030064484624,0.8827030064484624
G01_R0635,G01,LOGO,holdout_G01,G01,500,6,0.001,0.7,0.2,0.0,0.0,19.093,18.31914227876983,-0.7738577212301685,0.7738577212301685
G01_R0636,G01,LOGO,holdout_G01,G01,500,6,0.001,0.7,0.3,0.0,0.0,20.645,20.027830730835127,-0.6171692691648722,0.6171692691648722
G01_R0637,G01,LOGO,holdout_G01,G01,500,6,0.0001,0.85,0.1,0.0,0.0,18.078,17.153863545003652,-0.9241364549963472,0.9241364549963472
G01_R0638,G01,LOGO,holdout_G01,G01,500,6,0.0001,0.85,0.2,0.0,0.0,19.343,18.422852168786072,-0.920147831213928,0.920147831213928
G01_R0639,G01,LOGO,holdout_G01,G01,500,6,0.0001,0.85,0.3,0.0,0.0,21.135,20.21619209920635,-0.9188079007936524,0.9188079007936524
G01_R0640,G01,LOGO,holdout_G01,G01,500,6,0.0001,0.8,0.1,0.0,0.0,18.085,17.150662899170253,-0.9343371008297474,0.9343371008297474
G01_R0641,G01,LOGO,holdout_G01,G01,500,6,0.0001,0.8,0.2,0.0,0.0,19.354,18.427371311643213,-0.9266286883567858,0.9266286883567858
G01_R0642,G01,LOGO,holdout_G01,G01,500,6,0.0001,0.8,0.3,0.0,0.0,21.148,20.22495511755952,-0.9230448824404824,0.9230448824404824
G01_R0643,G01,LOGO,holdout_G01,G01,500,6,0.0001,0.75,0.1,0.0,0.0,18.092,17.151608448277376,-0.9403915517226232,0.9403915517226232
G01_R0644,G01,LOGO,holdout_G01,G01,500,6,0.0001,0.75,0.2,0.0,0.0,19.366,18.434665245670995,-0.9313347543290044,0.9313347543290044
G01_R0645,G01,LOGO,holdout_G01,G01,500,6,0.0001,0.75,0.3,0.0,0.0,21.161,20.234857017857134,-0.9261429821428636,0.9261429821428636
G01_R0646,G01,LOGO,holdout_G01,G01,500,6,0.0001,0.7,0.1,0.0,0.0,18.1,17.152661467622668,-0.9473385323773336,0.9473385323773336
G01_R0647,G01,LOGO,holdout_G01,G01,500,6,0.0001,0.7,0.2,0.0,0.0,19.38,18.436723451028143,-0.9432765489718556,0.9432765489718556
G01_R0648,G01,LOGO,holdout_G01,G01,500,6,0.0001,0.7,0.3,0.0,0.0,21.176,20.23626933482143,-0.9397306651785692,0.9397306651785692
G01_R0649,G01,LOGO,holdout_G01,G01,500,6,1e-05,0.85,0.1,0.0,0.0,18.096,17.160348386273473,-0.9356516137265274,0.9356516137265274
G01_R0650,G01,LOGO,holdout_G01,G01,500,6,1e-05,0.85,0.2,0.0,0.0,19.19,18.266325841765862,-0.9236741582341388,0.9236741582341388
G01_R0651,G01,LOGO,holdout_G01,G01,500,6,1e-05,0.85,0.3,0.0,0.0,20.992,20.04194871428575,-0.9500512857142523,0.9500512857142523
G01_R0652,G01,LOGO,holdout_G01,G01,500,6,1e-05,0.8,0.1,0.0,0.0,18.098,17.157022018713885,-0.940977981286114,0.940977981286114
G01_R0653,G01,LOGO,holdout_G01,G01,500,6,1e-05,0.8,0.2,0.0,0.0,19.198,18.268624338789675,-0.929375661210326,0.929375661210326
G01_R0654,G01,LOGO,holdout_G01,G01,500,6,1e-05,0.8,0.3,0.0,0.0,21.003,20.04571778918653,-0.9572822108134708,0.9572822108134708
G01_R0655,G01,LOGO,holdout_G01,G01,500,6,1e-05,0.75,0.1,0.0,0.0,18.101,17.158494410082927,-0.9425055899170722,0.9425055899170722
G01_R0656,G01,LOGO,holdout_G01,G01,500,6,1e-05,0.75,0.2,0.0,0.0,19.206,18.273427610615077,-0.9325723893849264,0.9325723893849264
G01_R0657,G01,LOGO,holdout_G01,G01,500,6,1e-05,0.75,0.3,0.0,0.0,21.014,20.05153894543652,-0.9624610545634802,0.9624610545634802
G01_R0658,G01,LOGO,holdout_G01,G01,500,6,1e-05,0.7,0.1,0.0,0.0,18.1,17.15962685353536,-0.9403731464646404,0.9403731464646404
G01_R0659,G01,LOGO,holdout_G01,G01,500,6,1e-05,0.7,0.2,0.0,0.0,19.214,18.275896354662688,-0.9381036453373106,0.9381036453373106
G01_R0660,G01,LOGO,holdout_G01,G01,500,6,1e-05,0.7,0.3,0.0,0.0,21.026,20.052899034722238,-0.9731009652777658,0.9731009652777658
G01_R0661,G01,LOGO,holdout_G01,G01,500,6,1e-06,0.85,0.1,0.0,0.0,18.114,17.17591106944452,-0.9380889305554804,0.9380889305554804
G01_R0662,G01,LOGO,holdout_G01,G01,500,6,1e-06,0.85,0.2,0.0,0.0,19.091,18.174728555059502,-0.9162714449404952,0.9162714449404952
G01_R0663,G01,LOGO,holdout_G01,G01,500,6,1e-06,0.85,0.3,0.0,0.0,20.871,19.921321971500703,-0.9496780284992958,0.9496780284992958
G01_R0664,G01,LOGO,holdout_G01,G01,500,6,1e-06,0.8,0.1,0.0,0.0,18.115,17.17571494890881,-0.93928505109119,0.93928505109119
G01_R0665,G01,LOGO,holdout_G01,G01,500,6,1e-06,0.8,0.2,0.0,0.0,19.094,18.17561853422617,-0.9183814657738268,0.9183814657738268
G01_R0666,G01,LOGO,holdout_G01,G01,500,6,1e-06,0.8,0.3,0.0,0.0,20.878,19.92275856425864,-0.9552414357413604,0.9552414357413604
G01_R0667,G01,LOGO,holdout_G01,G01,500,6,1e-06,0.75,0.1,0.0,0.0,18.115,17.176559435515966,-0.9384405644840328,0.9384405644840328
G01_R0668,G01,LOGO,holdout_G01,G01,500,6,1e-06,0.75,0.2,0.0,0.0,19.098,18.17792466220237,-0.920075337797627,0.920075337797627
G01_R0669,G01,LOGO,holdout_G01,G01,500,6,1e-06,0.75,0.3,0.0,0.0,20.855,19.928906476461023,-0.9260935235389772,0.9260935235389772
G01_R0670,G01,LOGO,holdout_G01,G01,500,6,1e-06,0.7,0.1,0.0,0.0,18.116,17.17644770486121,-0.9395522951387888,0.9395522951387888
G01_R0671,G01,LOGO,holdout_G01,G01,500,6,1e-06,0.7,0.2,0.0,0.0,19.102,18.17906837648808,-0.9229316235119214,0.9229316235119214
G01_R0672,G01,LOGO,holdout_G01,G01,500,6,1e-06,0.7,0.3,0.0,0.0,20.862,19.931157190746735,-0.93084280925326,0.93084280925326
G01_R0673,G01,LOGO,holdout_G01,G01,500,20,0.001,0.85,0.1,0.0,0.0,27.045,25.61536279464287,-1.4296372053571318,1.4296372053571318
G01_R0674,G01,LOGO,holdout_G01,G01,500,20,0.001,0.85,0.2,0.0,0.0,29.136,27.87900192460314,-1.256998075396858,1.256998075396858
G01_R0675,G01,LOGO,holdout_G01,G01,500,20,0.001,0.85,0.3,0.0,0.0,31.741,30.46746861855164,-1.273531381448361,1.273531381448361
G01_R0676,G01,LOGO,holdout_G01,G01,500,20,0.001,0.8,0.1,0.0,0.0,27.075,25.61090426339287,-1.4640957366071277,1.4640957366071277
G01_R0677,G01,LOGO,holdout_G01,G01,500,20,0.001,0.8,0.2,0.0,0.0,29.176,27.88097939484125,-1.2950206051587472,1.2950206051587472
G01_R0678,G01,LOGO,holdout_G01,G01,500,20,0.001,0.8,0.3,0.0,0.0,31.792,30.474723931051656,-1.3172760689483454,1.3172760689483454
G01_R0679,G01,LOGO,holdout_G01,G01,500,20,0.001,0.75,0.1,0.0,0.0,27.108,25.62269358035715,-1.4853064196428498,1.4853064196428498
G01_R0680,G01,LOGO,holdout_G01,G01,500,20,0.001,0.75,0.2,0.0,0.0,29.218,27.892556257936512,-1.325443742063488,1.325443742063488
G01_R0681,G01,LOGO,holdout_G01,G01,500,20,0.001,0.75,0.3,0.0,0.0,31.846,30.49709101438499,-1.3489089856150116,1.3489089856150116
G01_R0682,G01,LOGO,holdout_G01,G01,500,20,0.001,0.7,0.1,0.0,0.0,27.143,25.6224349970238,-1.5205650029761983,1.5205650029761983
G01_R0683,G01,LOGO,holdout_G01,G01,500,20,0.001,0.7,0.2,0.0,0.0,29.263,27.893263216269844,-1.3697367837301575,1.3697367837301575
G01_R0684,G01,LOGO,holdout_G01,G01,500,20,0.001,0.7,0.3,0.0,0.0,31.902,30.504720189980223,-1.397279810019775,1.397279810019775
G01_R0685,G01,LOGO,holdout_G01,G01,500,20,0.0001,0.85,0.1,0.0,0.0,27.511,25.82334433887987,-1.6876556611201288,1.6876556611201288
G01_R0686,G01,LOGO,holdout_G01,G01,500,20,0.0001,0.85,0.2,0.0,0.0,29.679,28.03409154960314,-1.6449084503968583,1.6449084503968583
G01_R0687,G01,LOGO,holdout_G01,G01,500,20,0.0001,0.85,0.3,0.0,0.0,32.78,30.87210607192461,-1.907893928075392,1.907893928075392
G01_R0688,G01,LOGO,holdout_G01,G01,500,20,0.0001,0.8,0.1,0.0,0.0,27.523,25.790056639475125,-1.7329433605248743,1.7329433605248743
G01_R0689,G01,LOGO,holdout_G01,G01,500,20,0.0001,0.8,0.2,0.0,0.0,29.697,28.036421790674584,-1.660578209325415,1.660578209325415
G01_R0690,G01,LOGO,holdout_G01,G01,500,20,0.0001,0.8,0.3,0.0,0.0,32.803,30.880734551091287,-1.9222654489087103,1.9222654489087103
G01_R0691,G01,LOGO,holdout_G01,G01,500,20,0.0001,0.75,0.1,0.0,0.0,27.536,25.78802564145927,-1.7479743585407306,1.7479743585407306
G01_R0692,G01,LOGO,holdout_G01,G01,500,20,0.0001,0.75,0.2,0.0,0.0,29.717,28.0457022936508,-1.6712977063492005,1.6712977063492005
G01_R0693,G01,LOGO,holdout_G01,G01,500,20,0.0001,0.75,0.3,0.0,0.0,32.827,30.897223598710312,-1.9297764012896863,1.9297764012896863
G01_R0694,G01,LOGO,holdout_G01,G01,500,20,0.0001,0.7,0.1,0.0,0.0,27.549,25.79092429374096,-1.7580757062590422,1.7580757062590422
G01_R0695,G01,LOGO,holdout_G01,G01,500,20,0.0001,0.7,0.2,0.0,0.0,29.738,28.044946314484136,-1.6930536855158635,1.6930536855158635
G01_R0696,G01,LOGO,holdout_G01,G01,500,20,0.0001,0.7,0.3,0.0,0.0,32.853,30.901809878472218,-1.951190121527784,1.951190121527784
G01_R0697,G01,LOGO,holdout_G01,G01,500,20,1e-05,0.85,0.1,0.0,0.0,27.4,25.82810964393936,-1.5718903560606383,1.5718903560606383
G01_R0698,G01,LOGO,holdout_G01,G01,500,20,1e-05,0.85,0.2,0.0,0.0,29.177,27.594591840277705,-1.582408159722295,1.582408159722295
G01_R0699,G01,LOGO,holdout_G01,G01,500,20,1e-05,0.85,0.3,0.0,0.0,32.178,30.33239025036076,-1.8456097496392372,1.8456097496392372
G01_R0700,G01,LOGO,holdout_G01,G01,500,20,1e-05,0.8,0.1,0.0,0.0,27.403,25.798080771915565,-1.6049192280844338,1.6049192280844338
G01_R0701,G01,LOGO,holdout_G01,G01,500,20,1e-05,0.8,0.2,0.0,0.0,29.188,27.59492094444437,-1.5930790555556236,1.5930790555556236
G01_R0702,G01,LOGO,holdout_G01,G01,500,20,1e-05,0.8,0.3,0.0,0.0,32.195,30.331594177444096,-1.8634058225559045,1.8634058225559045
G01_R0703,G01,LOGO,holdout_G01,G01,500,20,1e-05,0.75,0.1,0.0,0.0,27.408,25.796632081439384,-1.6113679185606171,1.6113679185606171
G01_R0704,G01,LOGO,holdout_G01,G01,500,20,1e-05,0.75,0.2,0.0,0.0,29.202,27.598769387896787,-1.6032306121032145,1.6032306121032145
G01_R0705,G01,LOGO,holdout_G01,G01,500,20,1e-05,0.75,0.3,0.0,0.0,32.214,30.340611748872707,-1.873388251127292,1.873388251127292
