case_uid,geometry_id,split,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value,residual,abs_error
G02_R0084,G02,train,25,6,1e-05,0.7,0.3,0.1,4.0,9.3166,9.319553334586944,0.0029533345869445,0.0029533345869445
G02_R0085,G02,train,25,6,1e-06,0.85,0.1,0.1,4.0,7.7447,7.744463569633839,-0.0002364303661606,0.0002364303661606
G02_R0086,G02,train,25,6,1e-06,0.85,0.2,0.1,4.0,8.448,8.4559208397547,0.0079208397546999,0.0079208397546999
G02_R0087,G02,train,25,6,1e-06,0.85,0.3,0.1,4.0,9.3586,9.363090237946436,0.0044902379464364,0.0044902379464364
G02_R0088,G02,train,25,6,1e-06,0.8,0.1,0.1,4.0,7.745,7.7456148509830465,0.0006148509830463,0.0006148509830463
G02_R0089,G02,test,25,6,1e-06,0.8,0.2,0.1,4.0,8.4483,8.457605516838015,0.0093055168380153,0.0093055168380153
G02_R0090,G02,train,25,6,1e-06,0.8,0.3,0.1,4.0,9.3589,9.362882671081357,0.0039826710813564,0.0039826710813564
G02_R0091,G02,train,25,6,1e-06,0.75,0.1,0.1,4.0,7.7453,7.744372118939384,-0.0009278810606163,0.0009278810606163
G02_R0092,G02,test,25,6,1e-06,0.75,0.2,0.1,4.0,8.4486,8.45769542073411,0.0090954207341091,0.0090954207341091
G02_R0093,G02,train,25,6,1e-06,0.75,0.3,0.1,4.0,9.3593,9.362681997271803,0.0033819972718056,0.0033819972718056
G02_R0094,G02,train,25,6,1e-06,0.7,0.1,0.1,4.0,7.7455,7.74588195882034,0.0003819588203404,0.0003819588203404
G02_R0095,G02,test,25,6,1e-06,0.7,0.2,0.1,4.0,8.4489,8.458332538591254,0.0094325385912537,0.0094325385912537
G02_R0096,G02,train,25,6,1e-06,0.7,0.3,0.1,4.0,9.3597,9.36230568655752,0.0026056865575192,0.0026056865575192
G02_R0097,G02,train,25,20,0.001,0.85,0.1,0.1,4.0,9.5688,9.576518074174782,0.0077180741747824,0.0077180741747824
G02_R0098,G02,train,25,20,0.001,0.85,0.2,0.1,4.0,10.256,10.264459193632764,0.0084591936327633,0.0084591936327633
G02_R0099,G02,train,25,20,0.001,0.85,0.3,0.1,4.0,11.051,11.086587288194451,0.0355872881944527,0.0355872881944527
G02_R0100,G02,train,25,20,0.001,0.8,0.1,0.1,4.0,9.5748,9.578795065345416,0.0039950653454159,0.0039950653454159
G02_R0101,G02,train,25,20,0.001,0.8,0.2,0.1,4.0,10.265,10.267926594922448,0.0029265949224459,0.0029265949224459
G02_R0102,G02,test,25,20,0.001,0.8,0.3,0.1,4.0,11.061,11.08455097767858,0.02355097767858,0.02355097767858
G02_R0103,G02,train,25,20,0.001,0.75,0.1,0.1,4.0,9.5811,9.593011598777966,0.0119115987779672,0.0119115987779672
G02_R0104,G02,test,25,20,0.001,0.75,0.2,0.1,4.0,10.274,10.282468668335138,0.0084686683351389,0.0084686683351389
G02_R0105,G02,train,25,20,0.001,0.75,0.3,0.1,4.0,11.071,11.082297328869052,0.0112973288690536,0.0112973288690536
G02_R0106,G02,train,25,20,0.001,0.7,0.1,0.1,4.0,9.5877,9.60270894419191,0.0150089441919103,0.0150089441919103
G02_R0107,G02,train,25,20,0.001,0.7,0.2,0.1,4.0,10.283,10.29037936458333,0.0073793645833308,0.0073793645833308
G02_R0108,G02,train,25,20,0.001,0.7,0.3,0.1,4.0,11.083,11.08545651785716,0.0024565178571602,0.0024565178571602
G02_R0109,G02,train,25,20,0.0001,0.85,0.1,0.1,4.0,9.9224,9.932151950446412,0.0097519504464127,0.0097519504464127
G02_R0110,G02,test,25,20,0.0001,0.85,0.2,0.1,4.0,10.7,10.716258393543985,0.0162583935439855,0.0162583935439855
G02_R0111,G02,train,25,20,0.0001,0.85,0.3,0.1,4.0,11.677,11.69329381001984,0.0162938100198406,0.0162938100198406
G02_R0112,G02,test,25,20,0.0001,0.8,0.1,0.1,4.0,9.9257,9.932156093402767,0.0064560934027682,0.0064560934027682
G02_R0113,G02,train,25,20,0.0001,0.8,0.2,0.1,4.0,10.704,10.715821735805893,0.0118217358058902,0.0118217358058902
G02_R0114,G02,test,25,20,0.0001,0.8,0.3,0.1,4.0,11.683,11.695959201388892,0.0129592013888935,0.0129592013888935
G02_R0115,G02,train,25,20,0.0001,0.75,0.1,0.1,4.0,9.9292,9.934607230902785,0.0054072309027848,0.0054072309027848
G02_R0116,G02,train,25,20,0.0001,0.75,0.2,0.1,4.0,10.708,10.718119458524134,0.0101194585241337,0.0101194585241337
G02_R0117,G02,train,25,20,0.0001,0.75,0.3,0.1,4.0,11.688,11.70120329649168,0.0132032964916781,0.0132032964916781
G02_R0118,G02,train,25,20,0.0001,0.7,0.1,0.1,4.0,9.9329,9.93852710069446,0.0056271006944612,0.0056271006944612
G02_R0119,G02,train,25,20,0.0001,0.7,0.2,0.1,4.0,10.713,10.721421591460636,0.0084215914606353,0.0084215914606353
G02_R0120,G02,train,25,20,0.0001,0.7,0.3,0.1,4.0,11.694,11.70432300879325,0.0103230087932484,0.0103230087932484
G02_R0121,G02,train,25,20,1e-05,0.85,0.1,0.1,4.0,10.018,10.019786110019862,0.0017861100198608,0.0017861100198608
G02_R0122,G02,test,25,20,1e-05,0.85,0.2,0.1,4.0,10.825,10.83000527484668,0.0050052748466811,0.0050052748466811
G02_R0123,G02,train,25,20,1e-05,0.85,0.3,0.1,4.0,11.85,11.859222274305578,0.0092222743055785,0.0092222743055785
G02_R0124,G02,train,25,20,1e-05,0.8,0.1,0.1,4.0,10.019,10.020194156250016,0.0011941562500172,0.0011941562500172
G02_R0125,G02,train,25,20,1e-05,0.8,0.2,0.1,4.0,10.826,10.829833087346683,0.0038330873466829,0.0038330873466829
G02_R0126,G02,test,25,20,1e-05,0.8,0.3,0.1,4.0,11.851,11.861053806231949,0.0100538062319479,0.0100538062319479
G02_R0127,G02,train,25,20,1e-05,0.75,0.1,0.1,4.0,10.02,10.020740893749997,0.000740893749997,0.000740893749997
G02_R0128,G02,train,25,20,1e-05,0.75,0.2,0.1,4.0,10.828,10.829881489132388,0.0018814891323888,0.0018814891323888
G02_R0129,G02,test,25,20,1e-05,0.75,0.3,0.1,4.0,11.853,11.862995224431783,0.0099952244317833,0.0099952244317833
G02_R0130,G02,train,25,20,1e-05,0.7,0.1,0.1,4.0,10.022,10.02127774196428,-0.0007222580357204,0.0007222580357204
G02_R0131,G02,train,25,20,1e-05,0.7,0.2,0.1,4.0,10.829,10.830030956394287,0.0010309563942882,0.0010309563942882
G02_R0132,G02,train,25,20,1e-05,0.7,0.3,0.1,4.0,11.855,11.862621783955593,0.0076217839555923,0.0076217839555923
G02_R0133,G02,train,25,20,1e-06,0.85,0.1,0.1,4.0,10.048,10.048376674603086,0.0003766746030855,0.0003766746030855
G02_R0134,G02,train,25,20,1e-06,0.85,0.2,0.1,4.0,10.863,10.8655951076389,0.0025951076388999,0.0025951076388999
G02_R0135,G02,train,25,20,1e-06,0.85,0.3,0.1,4.0,11.9,11.904147619987604,0.004147619987604,0.004147619987604
G02_R0136,G02,train,25,20,1e-06,0.8,0.1,0.1,4.0,10.048,10.04855028174594,0.0005502817459408,0.0005502817459408
G02_R0137,G02,train,25,20,1e-06,0.8,0.2,0.1,4.0,10.863,10.86560787251987,0.0026078725198708,0.0026078725198708
G02_R0138,G02,train,25,20,1e-06,0.8,0.3,0.1,4.0,11.901,11.904351268977496,0.0033512689774966,0.0033512689774966
G02_R0139,G02,train,25,20,1e-06,0.75,0.1,0.1,4.0,10.048,10.04925959920627,0.0012595992062696,0.0012595992062696
G02_R0140,G02,test,25,20,1e-06,0.75,0.2,0.1,4.0,10.864,10.865958141865104,0.0019581418651029,0.0019581418651029
G02_R0141,G02,train,25,20,1e-06,0.75,0.3,0.1,4.0,11.901,11.905239233263226,0.0042392332632257,0.0042392332632257
G02_R0142,G02,train,25,20,1e-06,0.7,0.1,0.1,4.0,10.049,10.049188439980076,0.0001884399800768,0.0001884399800768
G02_R0143,G02,train,25,20,1e-06,0.7,0.2,0.1,4.0,10.864,10.86590568353177,0.0019056835317687,0.0019056835317687
G02_R0144,G02,test,25,20,1e-06,0.7,0.3,0.1,4.0,11.902,11.905303837429894,0.003303837429895,0.003303837429895
G02_R0145,G02,train,25,50,0.001,0.85,0.1,0.1,4.0,12.423,12.44577877628969,0.0227787762896891,0.0227787762896891
G02_R0146,G02,train,25,50,0.001,0.85,0.2,0.1,4.0,13.282,13.29517095932541,0.0131709593254107,0.0131709593254107
G02_R0147,G02,train,25,50,0.001,0.85,0.3,0.1,4.0,14.266,14.291144950622302,0.0251449506223018,0.0251449506223018
G02_R0148,G02,test,25,50,0.001,0.8,0.1,0.1,4.0,12.431,12.45669997916668,0.0256999791666814,0.0256999791666814
G02_R0149,G02,train,25,50,0.001,0.8,0.2,0.1,4.0,13.293,13.297782925099227,0.0047829250992297,0.0047829250992297
G02_R0150,G02,train,25,50,0.001,0.8,0.3,0.1,4.0,14.279,14.288953428796916,0.0099534287969174,0.0099534287969174
G02_R0151,G02,train,25,50,0.001,0.75,0.1,0.1,4.0,12.439,12.45415150744047,0.0151515074404695,0.0151515074404695
G02_R0152,G02,train,25,50,0.001,0.75,0.2,0.1,4.0,13.304,13.31002340873019,0.00602340873019,0.00602340873019
G02_R0153,G02,train,25,50,0.001,0.75,0.3,0.1,4.0,14.292,14.300354641369031,0.0083546413690331,0.0083546413690331
G02_R0154,G02,train,25,50,0.001,0.7,0.1,0.1,4.0,12.447,12.466736808035709,0.0197368080357076,0.0197368080357076
G02_R0155,G02,train,25,50,0.001,0.7,0.2,0.1,4.0,13.316,13.323212350694469,0.0072123506944681,0.0072123506944681
G02_R0156,G02,train,25,50,0.001,0.7,0.3,0.1,4.0,14.306,14.323543606150803,0.017543606150804,0.017543606150804
G02_R0157,G02,train,25,50,0.0001,0.85,0.1,0.1,4.0,12.864,12.872998667658749,0.0089986676587461,0.0089986676587461
G02_R0158,G02,train,25,50,0.0001,0.85,0.2,0.1,4.0,13.829,13.844507865079391,0.0155078650793925,0.0155078650793925
G02_R0159,G02,train,25,50,0.0001,0.85,0.3,0.1,4.0,15.031,15.043213732593804,0.0122137325938034,0.0122137325938034
G02_R0160,G02,train,25,50,0.0001,0.8,0.1,0.1,4.0,12.868,12.873045036706351,0.0050450367063508,0.0050450367063508
G02_R0161,G02,train,25,50,0.0001,0.8,0.2,0.1,4.0,13.834,13.85522627926588,0.0212262792658801,0.0212262792658801
G02_R0162,G02,train,25,50,0.0001,0.8,0.3,0.1,4.0,15.037,15.045970973665217,0.0089709736652139,0.0089709736652139
G02_R0163,G02,train,25,50,0.0001,0.75,0.1,0.1,4.0,12.872,12.874007301587303,0.0020073015873034,0.0020073015873034
G02_R0164,G02,test,25,50,0.0001,0.75,0.2,0.1,4.0,13.839,13.865862639880948,0.0268626398809477,0.0268626398809477
G02_R0165,G02,train,25,50,0.0001,0.75,0.3,0.1,4.0,15.044,15.057047002931116,0.0130470029311151,0.0130470029311151
G02_R0166,G02,train,25,50,0.0001,0.7,0.1,0.1,4.0,12.877,12.875831388392832,-0.0011686116071683,0.0011686116071683
G02_R0167,G02,train,25,50,0.0001,0.7,0.2,0.1,4.0,13.845,13.867183615079362,0.0221836150793617,0.0221836150793617
G02_R0168,G02,train,25,50,0.0001,0.7,0.3,0.1,4.0,15.051,15.057733897276348,0.0067338972763479,0.0067338972763479
G02_R0169,G02,train,25,50,1e-05,0.85,0.1,0.1,4.0,12.982,12.985929791847068,0.003929791847069,0.003929791847069
G02_R0170,G02,test,25,50,1e-05,0.85,0.2,0.1,4.0,13.983,13.988148628225936,0.0051486282259354,0.0051486282259354
G02_R0171,G02,train,25,50,1e-05,0.85,0.3,0.1,4.0,15.24,15.247357680059492,0.0073576800594921,0.0073576800594921
G02_R0172,G02,train,25,50,1e-05,0.8,0.1,0.1,4.0,12.984,12.987800264565326,0.0038002645653261,0.0038002645653261
G02_R0173,G02,train,25,50,1e-05,0.8,0.2,0.1,4.0,13.984,13.987865586559272,0.0038655865592716,0.0038655865592716
G02_R0174,G02,train,25,50,1e-05,0.8,0.3,0.1,4.0,15.243,15.24745696676588,0.0044569667658809,0.0044569667658809
G02_R0175,G02,train,25,50,1e-05,0.75,0.1,0.1,4.0,12.985,12.989416557720087,0.0044165577200896,0.0044165577200896
G02_R0176,G02,train,25,50,1e-05,0.75,0.2,0.1,4.0,13.986,13.987585305173964,0.0015853051739647,0.0015853051739647
G02_R0177,G02,test,25,50,1e-05,0.75,0.3,0.1,4.0,15.245,15.250019867559558,0.0050198675595591,0.0050198675595591
G02_R0178,G02,test,25,50,1e-05,0.7,0.1,0.1,4.0,12.987,12.988290008116916,0.001290008116916,0.001290008116916
G02_R0179,G02,train,25,50,1e-05,0.7,0.2,0.1,4.0,13.988,13.98781347184063,-0.0001865281593698,0.0001865281593698
G02_R0180,G02,train,25,50,1e-05,0.7,0.3,0.1,4.0,15.247,15.249847855654751,0.0028478556547533,0.0028478556547533
G02_R0181,G02,train,25,50,1e-06,0.85,0.1,0.1,4.0,13.019,13.021168247519944,0.0021682475199433,0.0021682475199433
G02_R0182,G02,test,25,50,1e-06,0.85,0.2,0.1,4.0,14.03,14.03298259145022,0.0029825914502215,0.0029825914502215
G02_R0183,G02,train,25,50,1e-06,0.85,0.3,0.1,4.0,15.302,15.3087721741071,0.0067721741071,0.0067721741071
G02_R0184,G02,train,25,50,1e-06,0.8,0.1,0.1,4.0,13.02,13.021623113591382,0.001623113591382,0.001623113591382
G02_R0185,G02,train,25,50,1e-06,0.8,0.2,0.1,4.0,14.03,14.03250222835498,0.0025022283549791,0.0025022283549791
G02_R0186,G02,train,25,50,1e-06,0.8,0.3,0.1,4.0,15.303,15.30723088095234,0.0042308809523401,0.0042308809523401
G02_R0187,G02,train,25,50,1e-06,0.75,0.1,0.1,4.0,13.02,13.021962291170764,0.0019622911707646,0.0019622911707646
G02_R0188,G02,train,25,50,1e-06,0.75,0.2,0.1,4.0,14.03,14.032255287878796,0.0022552878787962,0.0022552878787962
G02_R0189,G02,train,25,50,1e-06,0.75,0.3,0.1,4.0,15.303,15.306048516369028,0.0030485163690272,0.0030485163690272
G02_R0190,G02,train,25,50,1e-06,0.7,0.1,0.1,4.0,13.02,13.022394606646944,0.0023946066469449,0.0023946066469449
G02_R0191,G02,train,25,50,1e-06,0.7,0.2,0.1,4.0,14.031,14.032399725378792,0.0013997253787909,0.0013997253787909
G02_R0192,G02,train,25,50,1e-06,0.7,0.3,0.1,4.0,15.304,15.306527385416638,0.0025273854166378,0.0025273854166378
G02_R0193,G02,test,100,3,0.001,0.85,0.1,0.1,4.0,8.4847,8.514780868371245,0.030080868371245,0.030080868371245
G02_R0194,G02,train,100,3,0.001,0.85,0.2,0.1,4.0,9.1259,9.161299832589291,0.0353998325892916,0.0353998325892916
G02_R0195,G02,train,100,3,0.001,0.85,0.3,0.1,4.0,9.895,9.909407969534596,0.0144079695345968,0.0144079695345968
G02_R0196,G02,train,100,3,0.001,0.8,0.1,0.1,4.0,8.4923,8.515185318371245,0.0228853183712445,0.0228853183712445
G02_R0197,G02,test,100,3,0.001,0.8,0.2,0.1,4.0,9.1361,9.161086055654769,0.024986055654768,0.024986055654768
G02_R0198,G02,train,100,3,0.001,0.8,0.3,0.1,4.0,9.9078,9.912878093344132,0.0050780933441334,0.0050780933441334
G02_R0199,G02,train,100,3,0.001,0.75,0.1,0.1,4.0,8.5002,8.521248386625214,0.021048386625214,0.021048386625214
G02_R0200,G02,train,100,3,0.001,0.75,0.2,0.1,4.0,9.147,9.162968524404766,0.0159685244047658,0.0159685244047658
G02_R0201,G02,train,100,3,0.001,0.75,0.3,0.1,4.0,9.9215,9.9226567157242,0.0011567157241998,0.0011567157241998
G02_R0202,G02,test,100,3,0.001,0.7,0.1,0.1,4.0,8.5088,8.525723634541874,0.0169236345418735,0.0169236345418735
G02_R0203,G02,train,100,3,0.001,0.7,0.2,0.1,4.0,9.1585,9.175202783432534,0.0167027834325335,0.0167027834325335
G02_R0204,G02,train,100,3,0.001,0.7,0.3,0.1,4.0,9.9361,9.924963185146094,-0.0111368148539057,0.0111368148539057
G02_R0205,G02,train,100,3,0.0001,0.85,0.1,0.1,4.0,8.7655,8.775703367658727,0.0102033676587272,0.0102033676587272
G02_R0206,G02,train,100,3,0.0001,0.85,0.2,0.1,4.0,9.4768,9.493993898444304,0.0171938984443027,0.0171938984443027
G02_R0207,G02,train,100,3,0.0001,0.85,0.3,0.1,4.0,10.405,10.420458720238098,0.0154587202380991,0.0154587202380991
G02_R0208,G02,train,100,3,0.0001,0.8,0.1,0.1,4.0,8.7688,8.775117130902776,0.0063171309027758,0.0063171309027758
G02_R0209,G02,train,100,3,0.0001,0.8,0.2,0.1,4.0,9.4812,9.494164698444305,0.0129646984443034,0.0129646984443034
G02_R0210,G02,test,100,3,0.0001,0.8,0.3,0.1,4.0,10.411,10.42104335416668,0.0100433541666795,0.0100433541666795
G02_R0211,G02,train,100,3,0.0001,0.75,0.1,0.1,4.0,8.7721,8.77656689370041,0.0044668937004104,0.0044668937004104
G02_R0212,G02,train,100,3,0.0001,0.75,0.2,0.1,4.0,9.4859,9.490747841003794,0.0048478410037926,0.0048478410037926
G02_R0213,G02,train,100,3,0.0001,0.75,0.3,0.1,4.0,10.417,10.4227899419643,0.0057899419643003,0.0057899419643003
G02_R0214,G02,train,100,3,0.0001,0.7,0.1,0.1,4.0,8.7757,8.778100940426604,0.0024009404266038,0.0024009404266038
G02_R0215,G02,train,100,3,0.0001,0.7,0.2,0.1,4.0,9.4908,9.491025259158556,0.0002252591585545,0.0002252591585545
G02_R0216,G02,train,100,3,0.0001,0.7,0.3,0.1,4.0,10.423,10.423855938988108,0.0008559389881082,0.0008559389881082
G02_R0217,G02,train,100,3,1e-05,0.85,0.1,0.1,4.0,8.8437,8.848899233193535,0.0051992331935348,0.0051992331935348
G02_R0218,G02,train,100,3,1e-05,0.85,0.2,0.1,4.0,9.5725,9.581711307390892,0.0092113073908919,0.0092113073908919
G02_R0219,G02,train,100,3,1e-05,0.85,0.3,0.1,4.0,10.539,10.547579173881669,0.0085791738816674,0.0085791738816674
G02_R0220,G02,train,100,3,1e-05,0.8,0.1,0.1,4.0,8.8448,8.84886637902687,0.0040663790268702,0.0040663790268702
G02_R0221,G02,train,100,3,1e-05,0.8,0.2,0.1,4.0,9.574,9.581516617361132,0.0075166173611336,0.0075166173611336
G02_R0222,G02,train,100,3,1e-05,0.8,0.3,0.1,4.0,10.541,10.547599196203096,0.006599196203096,0.006599196203096
G02_R0223,G02,train,100,3,1e-05,0.75,0.1,0.1,4.0,8.8459,8.8506881623602,0.0047881623601995,0.0047881623601995
G02_R0224,G02,train,100,3,1e-05,0.75,0.2,0.1,4.0,9.5756,9.58281802480161,0.0072180248016096,0.0072180248016096
G02_R0225,G02,train,100,3,1e-05,0.75,0.3,0.1,4.0,10.544,10.54853115900073,0.004531159000729,0.004531159000729
G02_R0226,G02,train,100,3,1e-05,0.7,0.1,0.1,4.0,8.8471,8.851737551943536,0.0046375519435368,0.0046375519435368
G02_R0227,G02,test,100,3,1e-05,0.7,0.2,0.1,4.0,9.5773,9.583359207539702,0.0060592075397032,0.0060592075397032
G02_R0228,G02,train,100,3,1e-05,0.7,0.3,0.1,4.0,10.546,10.549539342036448,0.0035393420364489,0.0035393420364489
G02_R0229,G02,test,100,3,1e-06,0.85,0.1,0.1,4.0,8.8685,8.858865719701503,-0.0096342802984956,0.0096342802984956
G02_R0230,G02,train,100,3,1e-06,0.85,0.2,0.1,4.0,9.6008,9.60040452162696,-0.0003954783730382,0.0003954783730382
G02_R0231,G02,train,100,3,1e-06,0.85,0.3,0.1,4.0,10.577,10.580629479121637,0.0036294791216349,0.0036294791216349
G02_R0232,G02,test,100,3,1e-06,0.8,0.1,0.1,4.0,8.8687,8.858849230118173,-0.0098507698818277,0.0098507698818277
G02_R0233,G02,train,100,3,1e-06,0.8,0.2,0.1,4.0,9.6012,9.600484217609102,-0.0007157823908983,0.0007157823908983
G02_R0234,G02,test,100,3,1e-06,0.8,0.3,0.1,4.0,10.577,10.581069093704969,0.0040690937049685,0.0040690937049685
G02_R0235,G02,train,100,3,1e-06,0.75,0.1,0.1,4.0,8.869,8.86047647386817,-0.0085235261318299,0.0085235261318299
G02_R0236,G02,train,100,3,1e-06,0.75,0.2,0.1,4.0,9.6016,9.601224467906734,-0.0003755320932654,0.0003755320932654
G02_R0237,G02,train,100,3,1e-06,0.75,0.3,0.1,4.0,10.578,10.58175079013354,0.0037507901335409,0.0037507901335409
G02_R0238,G02,train,100,3,1e-06,0.7,0.1,0.1,4.0,8.8693,8.861525863451506,-0.0077741365484946,0.0077741365484946
G02_R0239,G02,train,100,3,1e-06,0.7,0.2,0.1,4.0,9.602,9.60135581493054,-0.0006441850694596,0.0006441850694596
G02_R0240,G02,train,100,3,1e-06,0.7,0.3,0.1,4.0,10.578,10.581726180014488,0.0037261800144872,0.0037261800144872
G02_R0241,G02,train,100,6,0.001,0.85,0.1,0.1,4.0,10.123,10.145177360218227,0.0221773602182278,0.0221773602182278
G02_R0242,G02,train,100,6,0.001,0.85,0.2,0.1,4.0,10.848,10.876800020833311,0.0288000208333123,0.0288000208333123
G02_R0243,G02,test,100,6,0.001,0.85,0.3,0.1,4.0,11.713,11.747089196112915,0.0340891961129177,0.0340891961129177
G02_R0244,G02,train,100,6,0.001,0.8,0.1,0.1,4.0,10.132,10.149844501289644,0.0178445012896446,0.0178445012896446
G02_R0245,G02,train,100,6,0.001,0.8,0.2,0.1,4.0,10.859,10.877904812499985,0.0189048124999846,0.0189048124999846
G02_R0246,G02,train,100,6,0.001,0.8,0.3,0.1,4.0,11.728,11.745012154942286,0.0170121549422859,0.0170121549422859
G02_R0247,G02,train,100,6,0.001,0.75,0.1,0.1,4.0,10.141,10.156337881249955,0.0153378812499571,0.0153378812499571
G02_R0248,G02,train,100,6,0.001,0.75,0.2,0.1,4.0,10.872,10.880471956845229,0.0084719568452271,0.0084719568452271
G02_R0249,G02,train,100,6,0.001,0.75,0.3,0.1,4.0,11.743,11.752115111291497,0.0091151112914946,0.0091151112914946
G02_R0250,G02,train,100,6,0.001,0.7,0.1,0.1,4.0,10.15,10.16144364017853,0.0114436401785305,0.0114436401785305
G02_R0251,G02,test,100,6,0.001,0.7,0.2,0.1,4.0,10.885,10.880063436011891,-0.0049365639881084,0.0049365639881084
G02_R0252,G02,train,100,6,0.001,0.7,0.3,0.1,4.0,11.759,11.752994539862923,-0.0060054601370769,0.0060054601370769
G02_R0253,G02,test,100,6,0.0001,0.85,0.1,0.1,4.0,10.437,10.458995160831517,0.0219951608315174,0.0219951608315174
G02_R0254,G02,train,100,6,0.0001,0.85,0.2,0.1,4.0,11.235,11.257093368551605,0.0220933685516051,0.0220933685516051
G02_R0255,G02,train,100,6,0.0001,0.85,0.3,0.1,4.0,12.266,12.287376510687212,0.0213765106872134,0.0213765106872134
G02_R0256,G02,train,100,6,0.0001,0.8,0.1,0.1,4.0,10.44,10.460818824224376,0.020818824224376,0.020818824224376
G02_R0257,G02,test,100,6,0.0001,0.8,0.2,0.1,4.0,11.24,11.260031398313506,0.020031398313506,0.020031398313506
G02_R0258,G02,test,100,6,0.0001,0.8,0.3,0.1,4.0,12.272,12.292008379734826,0.0200083797348256,0.0200083797348256
G02_R0259,G02,train,100,6,0.0001,0.75,0.1,0.1,4.0,10.444,10.463220291486277,0.019220291486274,0.019220291486274
G02_R0260,G02,test,100,6,0.0001,0.75,0.2,0.1,4.0,11.245,11.261067648313508,0.0160676483135073,0.0160676483135073
G02_R0261,G02,train,100,6,0.0001,0.75,0.3,0.1,4.0,12.279,12.293439866341972,0.0144398663419735,0.0144398663419735
G02_R0262,G02,test,100,6,0.0001,0.7,0.1,0.1,4.0,10.448,10.462838184343417,0.0148381843434162,0.0148381843434162
G02_R0263,G02,train,100,6,0.0001,0.7,0.2,0.1,4.0,11.251,11.260463404265884,0.0094634042658849,0.0094634042658849
G02_R0264,G02,train,100,6,0.0001,0.7,0.3,0.1,4.0,12.286,12.295062455131651,0.0090624551316516,0.0090624551316516
G02_R0265,G02,test,100,6,1e-05,0.85,0.1,0.1,4.0,10.523,10.543530367559592,0.0205303675595924,0.0205303675595924
G02_R0266,G02,train,100,6,1e-05,0.85,0.2,0.1,4.0,11.339,11.345998486111144,0.0069984861111436,0.0069984861111436
G02_R0267,G02,test,100,6,1e-05,0.85,0.3,0.1,4.0,12.409,12.41846039732144,0.0094603973214386,0.0094603973214386
G02_R0268,G02,train,100,6,1e-05,0.8,0.1,0.1,4.0,10.524,10.543530367559592,0.019530367559593,0.019530367559593
G02_R0269,G02,train,100,6,1e-05,0.8,0.2,0.1,4.0,11.341,11.3460252152778,0.0050252152778007,0.0050252152778007
G02_R0270,G02,train,100,6,1e-05,0.8,0.3,0.1,4.0,12.411,12.4204930639881,0.0094930639880992,0.0094930639880992
G02_R0271,G02,test,100,6,1e-05,0.75,0.1,0.1,4.0,10.526,10.548586793154804,0.0225867931548027,0.0225867931548027
G02_R0272,G02,train,100,6,1e-05,0.75,0.2,0.1,4.0,11.343,11.346504407242076,0.003504407242076,0.003504407242076
G02_R0273,G02,train,100,6,1e-05,0.75,0.3,0.1,4.0,12.414,12.420374316964288,0.0063743169642869,0.0063743169642869
G02_R0274,G02,test,100,6,1e-05,0.7,0.1,0.1,4.0,10.527,10.551440337797644,0.0244403377976443,0.0244403377976443
G02_R0275,G02,train,100,6,1e-05,0.7,0.2,0.1,4.0,11.345,11.346775871527791,0.0017758715277924,0.0017758715277924
G02_R0276,G02,train,100,6,1e-05,0.7,0.3,0.1,4.0,12.416,12.420595995535724,0.0045959955357233,0.0045959955357233
G02_R0277,G02,test,100,6,1e-06,0.85,0.1,0.1,4.0,10.551,10.544640252480235,-0.0063597475197649,0.0063597475197649
G02_R0278,G02,train,100,6,1e-06,0.85,0.2,0.1,4.0,11.37,11.368468568452403,-0.0015314315475958,0.0015314315475958
G02_R0279,G02,train,100,6,1e-06,0.85,0.3,0.1,4.0,12.449,12.449942024080086,0.0009420240800857,0.0009420240800857
G02_R0280,G02,train,100,6,1e-06,0.8,0.1,0.1,4.0,10.551,10.544640252480235,-0.0063597475197649,0.0063597475197649
