case_uid,geometry_id,split,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value,pct_error
G02_R0018,G02,train,25,3,0.0001,0.8,0.3,0.1,4.0,8.3822,8.391957741305923,0.1164102658720118
G02_R0019,G02,train,25,3,0.0001,0.75,0.1,0.1,4.0,6.9608,6.960280083302822,-0.0074692089584162
G02_R0020,G02,test,25,3,0.0001,0.75,0.2,0.1,4.0,7.5804,7.579437131398793,-0.0127020817002705
G02_R0021,G02,train,25,3,0.0001,0.75,0.3,0.1,4.0,8.3869,8.401818217645214,0.1778752297656299
G02_R0022,G02,test,25,3,0.0001,0.7,0.1,0.1,4.0,6.9639,6.960018560088535,-0.0557365831138482
G02_R0023,G02,test,25,3,0.0001,0.7,0.2,0.1,4.0,7.5843,7.5836091750992,-0.0091086178131105
G02_R0024,G02,train,25,3,0.0001,0.7,0.3,0.1,4.0,8.3918,8.400272157674983,0.1009575737622864
G02_R0025,G02,train,25,3,1e-05,0.85,0.1,0.1,4.0,7.0395,7.037585597321419,-0.0271951513400289
G02_R0026,G02,train,25,3,1e-05,0.85,0.2,0.1,4.0,7.688,7.692223401533189,0.0549349835222353
G02_R0027,G02,train,25,3,1e-05,0.85,0.3,0.1,4.0,8.5438,8.553532070386893,0.1139079845840746
G02_R0028,G02,train,25,3,1e-05,0.8,0.1,0.1,4.0,7.0405,7.037220811011895,-0.0465760810752815
G02_R0029,G02,train,25,3,1e-05,0.8,0.2,0.1,4.0,7.6893,7.691064651185963,0.0229494386480249
G02_R0030,G02,train,25,3,1e-05,0.8,0.3,0.1,4.0,8.5455,8.555113050148812,0.1124925416746965
G02_R0031,G02,test,25,3,1e-05,0.75,0.1,0.1,4.0,7.0416,7.036085206448401,-0.0783173362815049
G02_R0032,G02,train,25,3,1e-05,0.75,0.2,0.1,4.0,7.6906,7.690776617257391,0.0022965341766779
G02_R0033,G02,test,25,3,1e-05,0.75,0.3,0.1,4.0,8.5472,8.564620672668653,0.2038173047156117
G02_R0034,G02,train,25,3,1e-05,0.7,0.1,0.1,4.0,7.0427,7.036831039484112,-0.0833339559527979
G02_R0035,G02,test,25,3,1e-05,0.7,0.2,0.1,4.0,7.692,7.69135188422168,-0.0084258421518492
G02_R0036,G02,test,25,3,1e-05,0.7,0.3,0.1,4.0,8.549,8.566633249355158,0.2062609586519915
G02_R0037,G02,train,25,3,1e-06,0.85,0.1,0.1,4.0,7.0656,7.054439107986124,-0.1579609943086997
G02_R0038,G02,test,25,3,1e-06,0.85,0.2,0.1,4.0,7.7228,7.728625187648819,0.0754284410941484
G02_R0039,G02,train,25,3,1e-06,0.85,0.3,0.1,4.0,8.5922,8.59955553206375,0.085607086238099
G02_R0040,G02,test,25,3,1e-06,0.8,0.1,0.1,4.0,7.0659,7.052782934771837,-0.1856389876471885
G02_R0041,G02,train,25,3,1e-06,0.8,0.2,0.1,4.0,7.723,7.726743605357152,0.0484734605354397
G02_R0042,G02,train,25,3,1e-06,0.8,0.3,0.1,4.0,8.5925,8.599170424176847,0.0776307730794069
G02_R0043,G02,test,25,3,1e-06,0.75,0.1,0.1,4.0,7.0662,7.052510895486115,-0.1937265363828499
G02_R0044,G02,test,25,3,1e-06,0.75,0.2,0.1,4.0,7.7234,7.728951164880958,0.0718746262133037
G02_R0045,G02,test,25,3,1e-06,0.75,0.3,0.1,4.0,8.5929,8.599697908105414,0.0791107554540806
G02_R0046,G02,train,25,3,1e-06,0.7,0.1,0.1,4.0,7.0665,7.054216794841276,-0.1738230405253496
G02_R0047,G02,train,25,3,1e-06,0.7,0.2,0.1,4.0,7.7237,7.7281202157738145,0.0572292524802162
G02_R0048,G02,train,25,3,1e-06,0.7,0.3,0.1,4.0,8.5933,8.600547240843506,0.0843359459521543
G02_R0049,G02,train,25,6,0.001,0.85,0.1,0.1,4.0,7.3225,7.327351254216271,0.0662513378801164
G02_R0050,G02,train,25,6,0.001,0.85,0.2,0.1,4.0,7.8985,7.903173974355151,0.0591754681920707
G02_R0051,G02,train,25,6,0.001,0.85,0.3,0.1,4.0,8.5656,8.578552543799598,0.1512158377649861
G02_R0052,G02,train,25,6,0.001,0.8,0.1,0.1,4.0,7.3276,7.328505009374997,0.0123506929280565
G02_R0053,G02,train,25,6,0.001,0.8,0.2,0.1,4.0,7.9057,7.905934424603167,0.0029652605482967
G02_R0054,G02,train,25,6,0.001,0.8,0.3,0.1,4.0,8.574,8.580665745585323,0.0777437087161555
G02_R0055,G02,train,25,6,0.001,0.75,0.1,0.1,4.0,7.3329,7.334233871974193,0.0181902381621488
G02_R0056,G02,train,25,6,0.001,0.75,0.2,0.1,4.0,7.9133,7.914838416946245,0.0194409026101066
G02_R0057,G02,train,25,6,0.001,0.75,0.3,0.1,4.0,8.583,8.59120510610117,0.0955971816517415
G02_R0058,G02,train,25,6,0.001,0.7,0.1,0.1,4.0,7.3384,7.338003158333331,-0.0054077410153315
G02_R0059,G02,train,25,6,0.001,0.7,0.2,0.1,4.0,7.9213,7.921272471626994,-0.0003475234242501
G02_R0060,G02,train,25,6,0.001,0.7,0.3,0.1,4.0,8.5925,8.597129822023787,0.0538821300411667
G02_R0061,G02,test,25,6,0.0001,0.85,0.1,0.1,4.0,7.6338,7.640800888740075,0.0917090929821973
G02_R0062,G02,test,25,6,0.0001,0.85,0.2,0.1,4.0,8.3,8.316112299801599,0.1941240939951607
G02_R0063,G02,train,25,6,0.0001,0.85,0.3,0.1,4.0,9.1502,9.163048246726191,0.1404149278288064
G02_R0064,G02,test,25,6,0.0001,0.8,0.1,0.1,4.0,7.6367,7.641913920734119,0.0682745260926661
G02_R0065,G02,train,25,6,0.0001,0.8,0.2,0.1,4.0,8.3036,8.316739055158738,0.1582332380983994
G02_R0066,G02,test,25,6,0.0001,0.8,0.3,0.1,4.0,9.1548,9.162458224107144,0.0836525550218963
G02_R0067,G02,train,25,6,0.0001,0.75,0.1,0.1,4.0,7.6398,7.643411079067445,0.047266670167351
G02_R0068,G02,train,25,6,0.0001,0.75,0.2,0.1,4.0,8.3074,8.319532752182559,0.1460475260919079
G02_R0069,G02,train,25,6,0.0001,0.75,0.3,0.1,4.0,9.1596,9.164119582142858,0.0493425711041805
G02_R0070,G02,train,25,6,0.0001,0.7,0.1,0.1,4.0,7.6429,7.641760723859113,-0.0149063332097406
G02_R0071,G02,test,25,6,0.0001,0.7,0.2,0.1,4.0,8.3114,8.321244362599222,0.1184440960514601
G02_R0072,G02,train,25,6,0.0001,0.7,0.3,0.1,4.0,9.1646,9.166477041666669,0.0204814358146227
G02_R0073,G02,train,25,6,1e-05,0.85,0.1,0.1,4.0,7.7185,7.71890515992062,0.0052492054235993
G02_R0074,G02,train,25,6,1e-05,0.85,0.2,0.1,4.0,8.4135,8.420406486918266,0.0820881549683802
G02_R0075,G02,test,25,6,1e-05,0.85,0.3,0.1,4.0,9.3114,9.32032686876353,0.0958703177130112
G02_R0076,G02,test,25,6,1e-05,0.8,0.1,0.1,4.0,7.7195,7.719772564682525,0.0035308592852575
G02_R0077,G02,train,25,6,1e-05,0.8,0.2,0.1,4.0,8.4148,8.421849164944055,0.0837710337031796
G02_R0078,G02,train,25,6,1e-05,0.8,0.3,0.1,4.0,9.3131,9.320305233346865,0.0773666485580808
G02_R0079,G02,train,25,6,1e-05,0.75,0.1,0.1,4.0,7.7206,7.719854794593244,-0.0096521696080074
G02_R0080,G02,train,25,6,1e-05,0.75,0.2,0.1,4.0,8.4161,8.421217957205968,0.0608115065881831
G02_R0081,G02,train,25,6,1e-05,0.75,0.3,0.1,4.0,9.3148,9.318594703336949,0.0407384306367153
G02_R0082,G02,train,25,6,1e-05,0.7,0.1,0.1,4.0,7.7217,7.720314866319436,-0.0179381960004191
G02_R0083,G02,train,25,6,1e-05,0.7,0.2,0.1,4.0,8.4175,8.424489149751958,0.0830311820844361
G02_R0084,G02,train,25,6,1e-05,0.7,0.3,0.1,4.0,9.3166,9.319553334586944,0.0316997036144578
G02_R0085,G02,train,25,6,1e-06,0.85,0.1,0.1,4.0,7.7447,7.744463569633839,-0.0030528021248158
G02_R0086,G02,train,25,6,1e-06,0.85,0.2,0.1,4.0,8.448,8.4559208397547,0.0937599402781714
G02_R0087,G02,train,25,6,1e-06,0.85,0.3,0.1,4.0,9.3586,9.363090237946436,0.047979804099293
G02_R0088,G02,train,25,6,1e-06,0.8,0.1,0.1,4.0,7.745,7.7456148509830465,0.0079386828024062
G02_R0089,G02,test,25,6,1e-06,0.8,0.2,0.1,4.0,8.4483,8.457605516838015,0.1101466192963719
G02_R0090,G02,train,25,6,1e-06,0.8,0.3,0.1,4.0,9.3589,9.362882671081357,0.0425549058260737
G02_R0091,G02,train,25,6,1e-06,0.75,0.1,0.1,4.0,7.7453,7.744372118939384,-0.0119799240909501
G02_R0092,G02,test,25,6,1e-06,0.75,0.2,0.1,4.0,8.4486,8.45769542073411,0.107655951685595
G02_R0093,G02,train,25,6,1e-06,0.75,0.3,0.1,4.0,9.3593,9.362681997271803,0.0361351519003094
G02_R0094,G02,train,25,6,1e-06,0.7,0.1,0.1,4.0,7.7455,7.74588195882034,0.0049313642804263
G02_R0095,G02,test,25,6,1e-06,0.7,0.2,0.1,4.0,8.4489,8.458332538591254,0.1116422089414444
G02_R0096,G02,train,25,6,1e-06,0.7,0.3,0.1,4.0,9.3597,9.36230568655752,0.027839423886655
G02_R0097,G02,train,25,20,0.001,0.85,0.1,0.1,4.0,9.5688,9.576518074174782,0.08065874691479
G02_R0098,G02,train,25,20,0.001,0.85,0.2,0.1,4.0,10.256,10.264459193632764,0.0824804371369283
G02_R0099,G02,train,25,20,0.001,0.85,0.3,0.1,4.0,11.051,11.086587288194451,0.3220277639530611
G02_R0100,G02,train,25,20,0.001,0.8,0.1,0.1,4.0,9.5748,9.578795065345416,0.0417247915926801
G02_R0101,G02,train,25,20,0.001,0.8,0.2,0.1,4.0,10.265,10.267926594922448,0.0285104230145733
G02_R0102,G02,test,25,20,0.001,0.8,0.3,0.1,4.0,11.061,11.08455097767858,0.2129190640862494
G02_R0103,G02,train,25,20,0.001,0.75,0.1,0.1,4.0,9.5811,9.593011598777966,0.1243239166480593
G02_R0104,G02,test,25,20,0.001,0.75,0.2,0.1,4.0,10.274,10.282468668335138,0.0824281519869469
G02_R0105,G02,train,25,20,0.001,0.75,0.3,0.1,4.0,11.071,11.082297328869052,0.1020443398884803
G02_R0106,G02,train,25,20,0.001,0.7,0.1,0.1,4.0,9.5877,9.60270894419191,0.1565437403330344
G02_R0107,G02,train,25,20,0.001,0.7,0.2,0.1,4.0,10.283,10.29037936458333,0.0717627597328686
G02_R0108,G02,train,25,20,0.001,0.7,0.3,0.1,4.0,11.083,11.08545651785716,0.0221647375003183
G02_R0109,G02,train,25,20,0.0001,0.85,0.1,0.1,4.0,9.9224,9.932151950446412,0.0982821741354183
G02_R0110,G02,test,25,20,0.0001,0.85,0.2,0.1,4.0,10.7,10.716258393543985,0.1519476032148178
G02_R0111,G02,train,25,20,0.0001,0.85,0.3,0.1,4.0,11.677,11.69329381001984,0.1395376382618879
G02_R0112,G02,test,25,20,0.0001,0.8,0.1,0.1,4.0,9.9257,9.932156093402767,0.0650442125267558
G02_R0113,G02,train,25,20,0.0001,0.8,0.2,0.1,4.0,10.704,10.715821735805893,0.1104422253913518
G02_R0114,G02,test,25,20,0.0001,0.8,0.3,0.1,4.0,11.683,11.695959201388892,0.1109235760412009
G02_R0115,G02,train,25,20,0.0001,0.75,0.1,0.1,4.0,9.9292,9.934607230902785,0.0544578707527779
G02_R0116,G02,train,25,20,0.0001,0.75,0.2,0.1,4.0,10.708,10.718119458524134,0.0945037217420037
G02_R0117,G02,train,25,20,0.0001,0.75,0.3,0.1,4.0,11.688,11.70120329649168,0.1129645490389987
G02_R0118,G02,train,25,20,0.0001,0.7,0.1,0.1,4.0,9.9329,9.93852710069446,0.0566511360676263
G02_R0119,G02,train,25,20,0.0001,0.7,0.2,0.1,4.0,10.713,10.721421591460636,0.078610953613697
G02_R0120,G02,train,25,20,0.0001,0.7,0.3,0.1,4.0,11.694,11.70432300879325,0.0882761141888869
G02_R0121,G02,train,25,20,1e-05,0.85,0.1,0.1,4.0,10.018,10.019786110019862,0.0178290079842367
G02_R0122,G02,test,25,20,1e-05,0.85,0.2,0.1,4.0,10.825,10.83000527484668,0.0462381048192251
G02_R0123,G02,train,25,20,1e-05,0.85,0.3,0.1,4.0,11.85,11.859222274305578,0.0778250996251353
G02_R0124,G02,train,25,20,1e-05,0.8,0.1,0.1,4.0,10.019,10.020194156250016,0.0119189165587113
G02_R0125,G02,train,25,20,1e-05,0.8,0.2,0.1,4.0,10.826,10.829833087346683,0.0354063120883333
G02_R0126,G02,test,25,20,1e-05,0.8,0.3,0.1,4.0,11.851,11.861053806231949,0.0848350876039824
G02_R0127,G02,train,25,20,1e-05,0.75,0.1,0.1,4.0,10.02,10.020740893749997,0.0073941492015677
G02_R0128,G02,train,25,20,1e-05,0.75,0.2,0.1,4.0,10.828,10.829881489132388,0.0173761464018178
G02_R0129,G02,test,25,20,1e-05,0.75,0.3,0.1,4.0,11.853,11.862995224431783,0.0843265370098992
G02_R0130,G02,train,25,20,1e-05,0.7,0.1,0.1,4.0,10.022,10.02127774196428,-0.0072067255609704
G02_R0131,G02,train,25,20,1e-05,0.7,0.2,0.1,4.0,10.829,10.830030956394287,0.0095203286941388
G02_R0132,G02,train,25,20,1e-05,0.7,0.3,0.1,4.0,11.855,11.862621783955593,0.0642917246359537
G02_R0133,G02,train,25,20,1e-06,0.85,0.1,0.1,4.0,10.048,10.048376674603086,0.0037487520211539
G02_R0134,G02,train,25,20,1e-06,0.85,0.2,0.1,4.0,10.863,10.8655951076389,0.0238894194872495
G02_R0135,G02,train,25,20,1e-06,0.85,0.3,0.1,4.0,11.9,11.904147619987604,0.0348539494756642
G02_R0136,G02,train,25,20,1e-06,0.8,0.1,0.1,4.0,10.048,10.04855028174594,0.0054765301148571
G02_R0137,G02,train,25,20,1e-06,0.8,0.2,0.1,4.0,10.863,10.86560787251987,0.0240069273669412
G02_R0138,G02,train,25,20,1e-06,0.8,0.3,0.1,4.0,11.901,11.904351268977496,0.0281595578312461
G02_R0139,G02,train,25,20,1e-06,0.75,0.1,0.1,4.0,10.048,10.04925959920627,0.0125358201260908
G02_R0140,G02,test,25,20,1e-06,0.75,0.2,0.1,4.0,10.864,10.865958141865104,0.0180241335153065
G02_R0141,G02,train,25,20,1e-06,0.75,0.3,0.1,4.0,11.901,11.905239233263226,0.0356208155888221
G02_R0142,G02,train,25,20,1e-06,0.7,0.1,0.1,4.0,10.049,10.049188439980076,0.0018752112655676
G02_R0143,G02,train,25,20,1e-06,0.7,0.2,0.1,4.0,10.864,10.86590568353177,0.0175412696223194
G02_R0144,G02,test,25,20,1e-06,0.7,0.3,0.1,4.0,11.902,11.905303837429894,0.0277586744235846
G02_R0145,G02,train,25,50,0.001,0.85,0.1,0.1,4.0,12.423,12.44577877628969,0.1833597061071332
G02_R0146,G02,train,25,50,0.001,0.85,0.2,0.1,4.0,13.282,13.29517095932541,0.0991639762491401
G02_R0147,G02,train,25,50,0.001,0.85,0.3,0.1,4.0,14.266,14.291144950622302,0.1762578902446503
G02_R0148,G02,test,25,50,0.001,0.8,0.1,0.1,4.0,12.431,12.45669997916668,0.206741043895756
G02_R0149,G02,train,25,50,0.001,0.8,0.2,0.1,4.0,13.293,13.297782925099227,0.0359807801040376
G02_R0150,G02,train,25,50,0.001,0.8,0.3,0.1,4.0,14.279,14.288953428796916,0.0697067637573878
G02_R0151,G02,train,25,50,0.001,0.75,0.1,0.1,4.0,12.439,12.45415150744047,0.1218064751223535
G02_R0152,G02,train,25,50,0.001,0.75,0.2,0.1,4.0,13.304,13.31002340873019,0.0452751708523002
G02_R0153,G02,train,25,50,0.001,0.75,0.3,0.1,4.0,14.292,14.300354641369031,0.0584567686050461
G02_R0154,G02,train,25,50,0.001,0.7,0.1,0.1,4.0,12.447,12.466736808035709,0.1585667874645107
G02_R0155,G02,train,25,50,0.001,0.7,0.2,0.1,4.0,13.316,13.323212350694469,0.0541630421633232
G02_R0156,G02,train,25,50,0.001,0.7,0.3,0.1,4.0,14.306,14.323543606150803,0.1226311068838535
G02_R0157,G02,train,25,50,0.0001,0.85,0.1,0.1,4.0,12.864,12.872998667658749,0.0699523294367702
G02_R0158,G02,train,25,50,0.0001,0.85,0.2,0.1,4.0,13.829,13.844507865079391,0.1121401770149143
G02_R0159,G02,train,25,50,0.0001,0.85,0.3,0.1,4.0,15.031,15.043213732593804,0.0812569529226493
G02_R0160,G02,train,25,50,0.0001,0.8,0.1,0.1,4.0,12.868,12.873045036706351,0.0392060670372304
G02_R0161,G02,train,25,50,0.0001,0.8,0.2,0.1,4.0,13.834,13.85522627926588,0.1534355881587405
G02_R0162,G02,train,25,50,0.0001,0.8,0.3,0.1,4.0,15.037,15.045970973665217,0.0596593314172636
G02_R0163,G02,train,25,50,0.0001,0.75,0.1,0.1,4.0,12.872,12.874007301587303,0.0155943255694798
G02_R0164,G02,test,25,50,0.0001,0.75,0.2,0.1,4.0,13.839,13.865862639880948,0.1941082439551103
G02_R0165,G02,train,25,50,0.0001,0.75,0.3,0.1,4.0,15.044,15.057047002931116,0.0867256243759316
G02_R0166,G02,train,25,50,0.0001,0.7,0.1,0.1,4.0,12.877,12.875831388392832,-0.0090751852696148
G02_R0167,G02,train,25,50,0.0001,0.7,0.2,0.1,4.0,13.845,13.867183615079362,0.1602283501579034
G02_R0168,G02,train,25,50,0.0001,0.7,0.3,0.1,4.0,15.051,15.057733897276348,0.0447405307045909
G02_R0169,G02,train,25,50,1e-05,0.85,0.1,0.1,4.0,12.982,12.985929791847068,0.03027108186003
G02_R0170,G02,test,25,50,1e-05,0.85,0.2,0.1,4.0,13.983,13.988148628225936,0.0368206266604836
G02_R0171,G02,train,25,50,1e-05,0.85,0.3,0.1,4.0,15.24,15.247357680059492,0.0482787405478484
G02_R0172,G02,train,25,50,1e-05,0.8,0.1,0.1,4.0,12.984,12.987800264565326,0.0292688275209959
G02_R0173,G02,train,25,50,1e-05,0.8,0.2,0.1,4.0,13.984,13.987865586559272,0.027642924479917
G02_R0174,G02,train,25,50,1e-05,0.8,0.3,0.1,4.0,15.243,15.24745696676588,0.0292394329586099
G02_R0175,G02,train,25,50,1e-05,0.75,0.1,0.1,4.0,12.985,12.989416557720087,0.0340127664234858
G02_R0176,G02,train,25,50,1e-05,0.75,0.2,0.1,4.0,13.986,13.987585305173964,0.011334943328791
G02_R0177,G02,test,25,50,1e-05,0.75,0.3,0.1,4.0,15.245,15.250019867559558,0.032927960377561
G02_R0178,G02,test,25,50,1e-05,0.7,0.1,0.1,4.0,12.987,12.988290008116916,0.0099330724333259
G02_R0179,G02,train,25,50,1e-05,0.7,0.2,0.1,4.0,13.988,13.98781347184063,-0.0013334869843423
G02_R0180,G02,train,25,50,1e-05,0.7,0.3,0.1,4.0,15.247,15.249847855654751,0.0186781376976016
G02_R0181,G02,train,25,50,1e-06,0.85,0.1,0.1,4.0,13.019,13.021168247519944,0.0166544859047805
G02_R0182,G02,test,25,50,1e-06,0.85,0.2,0.1,4.0,14.03,14.03298259145022,0.0212586703508304
G02_R0183,G02,train,25,50,1e-06,0.85,0.3,0.1,4.0,15.302,15.3087721741071,0.0442567906620054
G02_R0184,G02,train,25,50,1e-06,0.8,0.1,0.1,4.0,13.02,13.021623113591382,0.0124663102256682
G02_R0185,G02,train,25,50,1e-06,0.8,0.2,0.1,4.0,14.03,14.03250222835498,0.0178348421595092
G02_R0186,G02,train,25,50,1e-06,0.8,0.3,0.1,4.0,15.303,15.30723088095234,0.0276473956239962
G02_R0187,G02,train,25,50,1e-06,0.75,0.1,0.1,4.0,13.02,13.021962291170764,0.0150713607585609
G02_R0188,G02,train,25,50,1e-06,0.75,0.2,0.1,4.0,14.03,14.032255287878796,0.0160747532344707
G02_R0189,G02,train,25,50,1e-06,0.75,0.3,0.1,4.0,15.303,15.306048516369028,0.0199210375026285
G02_R0190,G02,train,25,50,1e-06,0.7,0.1,0.1,4.0,13.02,13.022394606646944,0.0183917561209286
G02_R0191,G02,train,25,50,1e-06,0.7,0.2,0.1,4.0,14.031,14.032399725378792,0.0099759488189791
G02_R0192,G02,train,25,50,1e-06,0.7,0.3,0.1,4.0,15.304,15.306527385416638,0.016514541405109
G02_R0193,G02,test,100,3,0.001,0.85,0.1,0.1,4.0,8.4847,8.514780868371245,0.35453072437735
G02_R0194,G02,train,100,3,0.001,0.85,0.2,0.1,4.0,9.1259,9.161299832589291,0.3879051117072474
G02_R0195,G02,train,100,3,0.001,0.85,0.3,0.1,4.0,9.895,9.909407969534596,0.1456085854936522
G02_R0196,G02,train,100,3,0.001,0.8,0.1,0.1,4.0,8.4923,8.515185318371245,0.2694831597004877
G02_R0197,G02,test,100,3,0.001,0.8,0.2,0.1,4.0,9.1361,9.161086055654769,0.2734871077896266
G02_R0198,G02,train,100,3,0.001,0.8,0.3,0.1,4.0,9.9078,9.912878093344132,0.051253490624896
G02_R0199,G02,train,100,3,0.001,0.75,0.1,0.1,4.0,8.5002,8.521248386625214,0.2476222515377758
G02_R0200,G02,train,100,3,0.001,0.75,0.2,0.1,4.0,9.147,9.162968524404766,0.1745766306413667
G02_R0201,G02,train,100,3,0.001,0.75,0.3,0.1,4.0,9.9215,9.9226567157242,0.0116586778632247
G02_R0202,G02,test,100,3,0.001,0.7,0.1,0.1,4.0,8.5088,8.525723634541874,0.1988956673311572
G02_R0203,G02,train,100,3,0.001,0.7,0.2,0.1,4.0,9.1585,9.175202783432534,0.1823746621448218
G02_R0204,G02,train,100,3,0.001,0.7,0.3,0.1,4.0,9.9361,9.924963185146094,-0.11208436764833
G02_R0205,G02,train,100,3,0.0001,0.85,0.1,0.1,4.0,8.7655,8.775703367658727,0.1164037152327557
G02_R0206,G02,train,100,3,0.0001,0.85,0.2,0.1,4.0,9.4768,9.493993898444304,0.1814314794477328
G02_R0207,G02,train,100,3,0.0001,0.85,0.3,0.1,4.0,10.405,10.420458720238098,0.1485701128121012
G02_R0208,G02,train,100,3,0.0001,0.8,0.1,0.1,4.0,8.7688,8.775117130902776,0.0720409965192028
G02_R0209,G02,train,100,3,0.0001,0.8,0.2,0.1,4.0,9.4812,9.494164698444305,0.1367411134065675
G02_R0210,G02,test,100,3,0.0001,0.8,0.3,0.1,4.0,10.411,10.42104335416668,0.0964686789614788
G02_R0211,G02,train,100,3,0.0001,0.75,0.1,0.1,4.0,8.7721,8.77656689370041,0.0509216003056329
G02_R0212,G02,train,100,3,0.0001,0.75,0.2,0.1,4.0,9.4859,9.490747841003794,0.0511057570055835
G02_R0213,G02,train,100,3,0.0001,0.75,0.3,0.1,4.0,10.417,10.4227899419643,0.0555816642440278
G02_R0214,G02,train,100,3,0.0001,0.7,0.1,0.1,4.0,8.7757,8.778100940426604,0.0273589619814246
G02_R0215,G02,train,100,3,0.0001,0.7,0.2,0.1,4.0,9.4908,9.491025259158556,0.0023734475339753
G02_R0216,G02,train,100,3,0.0001,0.7,0.3,0.1,4.0,10.423,10.423855938988108,0.0082120213768416
G02_R0217,G02,train,100,3,1e-05,0.85,0.1,0.1,4.0,8.8437,8.848899233193535,0.0587902483523285
G02_R0218,G02,train,100,3,1e-05,0.85,0.2,0.1,4.0,9.5725,9.581711307390892,0.0962267682516785
G02_R0219,G02,train,100,3,1e-05,0.85,0.3,0.1,4.0,10.539,10.547579173881669,0.0814040599835601
G02_R0220,G02,train,100,3,1e-05,0.8,0.1,0.1,4.0,8.8448,8.84886637902687,0.0459747990556059
G02_R0221,G02,train,100,3,1e-05,0.8,0.2,0.1,4.0,9.574,9.581516617361132,0.0785107307408985
G02_R0222,G02,train,100,3,1e-05,0.8,0.3,0.1,4.0,10.541,10.547599196203096,0.0626050299126839
G02_R0223,G02,train,100,3,1e-05,0.75,0.1,0.1,4.0,8.8459,8.8506881623602,0.0541286060231239
G02_R0224,G02,train,100,3,1e-05,0.75,0.2,0.1,4.0,9.5756,9.58281802480161,0.0753793475250595
G02_R0225,G02,train,100,3,1e-05,0.75,0.3,0.1,4.0,10.544,10.54853115900073,0.0429738144985687
G02_R0226,G02,train,100,3,1e-05,0.7,0.1,0.1,4.0,8.8471,8.851737551943536,0.052418893688744
G02_R0227,G02,test,100,3,1e-05,0.7,0.2,0.1,4.0,9.5773,9.583359207539702,0.0632663437472277
G02_R0228,G02,train,100,3,1e-05,0.7,0.3,0.1,4.0,10.546,10.549539342036448,0.033560990294414
G02_R0229,G02,test,100,3,1e-06,0.85,0.1,0.1,4.0,8.8685,8.858865719701503,-0.1086348345097329
G02_R0230,G02,train,100,3,1e-06,0.85,0.2,0.1,4.0,9.6008,9.60040452162696,-0.0041192231172216
G02_R0231,G02,train,100,3,1e-06,0.85,0.3,0.1,4.0,10.577,10.580629479121637,0.0343148257694517
G02_R0232,G02,test,100,3,1e-06,0.8,0.1,0.1,4.0,8.8687,8.858849230118173,-0.1110734367136982
G02_R0233,G02,train,100,3,1e-06,0.8,0.2,0.1,4.0,9.6012,9.600484217609102,-0.0074551346800224
G02_R0234,G02,test,100,3,1e-06,0.8,0.3,0.1,4.0,10.577,10.581069093704969,0.0384711516022364
G02_R0235,G02,train,100,3,1e-06,0.75,0.1,0.1,4.0,8.869,8.86047647386817,-0.0961047032566235
G02_R0236,G02,train,100,3,1e-06,0.75,0.2,0.1,4.0,9.6016,9.601224467906734,-0.003911140781385
G02_R0237,G02,train,100,3,1e-06,0.75,0.3,0.1,4.0,10.578,10.58175079013354,0.0354584054976456
G02_R0238,G02,train,100,3,1e-06,0.7,0.1,0.1,4.0,8.8693,8.861525863451506,-0.0876521997056665
G02_R0239,G02,train,100,3,1e-06,0.7,0.2,0.1,4.0,9.602,9.60135581493054,-0.0067088634603168
G02_R0240,G02,train,100,3,1e-06,0.7,0.3,0.1,4.0,10.578,10.581726180014488,0.0352257516967972
G02_R0241,G02,train,100,6,0.001,0.85,0.1,0.1,4.0,10.123,10.145177360218227,0.2190789313269565
G02_R0242,G02,train,100,6,0.001,0.85,0.2,0.1,4.0,10.848,10.876800020833311,0.2654869177112126
G02_R0243,G02,test,100,6,0.001,0.85,0.3,0.1,4.0,11.713,11.747089196112915,0.291037275786884
G02_R0244,G02,train,100,6,0.001,0.8,0.1,0.1,4.0,10.132,10.149844501289644,0.1761202259143768
G02_R0245,G02,train,100,6,0.001,0.8,0.2,0.1,4.0,10.859,10.877904812499985,0.1740934938759062
G02_R0246,G02,train,100,6,0.001,0.8,0.3,0.1,4.0,11.728,11.745012154942286,0.1450558913905688
G02_R0247,G02,train,100,6,0.001,0.75,0.1,0.1,4.0,10.141,10.156337881249955,0.1512462405084031
G02_R0248,G02,train,100,6,0.001,0.75,0.2,0.1,4.0,10.872,10.880471956845229,0.0779245478773654
G02_R0249,G02,train,100,6,0.001,0.75,0.3,0.1,4.0,11.743,11.752115111291497,0.0776216579365977
G02_R0250,G02,train,100,6,0.001,0.7,0.1,0.1,4.0,10.15,10.16144364017853,0.112745223433798
G02_R0251,G02,test,100,6,0.001,0.7,0.2,0.1,4.0,10.885,10.880063436011891,-0.0453519888664078
G02_R0252,G02,train,100,6,0.001,0.7,0.3,0.1,4.0,11.759,11.752994539862923,-0.0510711806877874
G02_R0253,G02,test,100,6,0.0001,0.85,0.1,0.1,4.0,10.437,10.458995160831517,0.2107421752564666
G02_R0254,G02,train,100,6,0.0001,0.85,0.2,0.1,4.0,11.235,11.257093368551605,0.1966476951633747
G02_R0255,G02,train,100,6,0.0001,0.85,0.3,0.1,4.0,12.266,12.287376510687212,0.1742745042166433
G02_R0256,G02,train,100,6,0.0001,0.8,0.1,0.1,4.0,10.44,10.460818824224376,0.1994140251377019
