case_uid,geometry_id,split,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value
G02_R0139,G02,train,25,20,1e-06,0.75,0.1,0.1,4.0,10.048,10.04925959920627
G02_R0140,G02,test,25,20,1e-06,0.75,0.2,0.1,4.0,10.864,10.865958141865104
G02_R0141,G02,train,25,20,1e-06,0.75,0.3,0.1,4.0,11.901,11.905239233263226
G02_R0142,G02,train,25,20,1e-06,0.7,0.1,0.1,4.0,10.049,10.049188439980076
G02_R0143,G02,train,25,20,1e-06,0.7,0.2,0.1,4.0,10.864,10.86590568353177
G02_R0144,G02,test,25,20,1e-06,0.7,0.3,0.1,4.0,11.902,11.905303837429894
G02_R0145,G02,train,25,50,0.001,0.85,0.1,0.1,4.0,12.423,12.44577877628969
G02_R0146,G02,train,25,50,0.001,0.85,0.2,0.1,4.0,13.282,13.29517095932541
G02_R0147,G02,train,25,50,0.001,0.85,0.3,0.1,4.0,14.266,14.291144950622302
G02_R0148,G02,test,25,50,0.001,0.8,0.1,0.1,4.0,12.431,12.45669997916668
G02_R0149,G02,train,25,50,0.001,0.8,0.2,0.1,4.0,13.293,13.297782925099227
G02_R0150,G02,train,25,50,0.001,0.8,0.3,0.1,4.0,14.279,14.288953428796916
G02_R0151,G02,train,25,50,0.001,0.75,0.1,0.1,4.0,12.439,12.45415150744047
G02_R0152,G02,train,25,50,0.001,0.75,0.2,0.1,4.0,13.304,13.31002340873019
G02_R0153,G02,train,25,50,0.001,0.75,0.3,0.1,4.0,14.292,14.300354641369031
G02_R0154,G02,train,25,50,0.001,0.7,0.1,0.1,4.0,12.447,12.466736808035709
G02_R0155,G02,train,25,50,0.001,0.7,0.2,0.1,4.0,13.316,13.323212350694469
G02_R0156,G02,train,25,50,0.001,0.7,0.3,0.1,4.0,14.306,14.323543606150803
G02_R0157,G02,train,25,50,0.0001,0.85,0.1,0.1,4.0,12.864,12.872998667658749
G02_R0158,G02,train,25,50,0.0001,0.85,0.2,0.1,4.0,13.829,13.844507865079391
G02_R0159,G02,train,25,50,0.0001,0.85,0.3,0.1,4.0,15.031,15.043213732593804
G02_R0160,G02,train,25,50,0.0001,0.8,0.1,0.1,4.0,12.868,12.873045036706351
G02_R0161,G02,train,25,50,0.0001,0.8,0.2,0.1,4.0,13.834,13.85522627926588
G02_R0162,G02,train,25,50,0.0001,0.8,0.3,0.1,4.0,15.037,15.045970973665217
G02_R0163,G02,train,25,50,0.0001,0.75,0.1,0.1,4.0,12.872,12.874007301587303
G02_R0164,G02,test,25,50,0.0001,0.75,0.2,0.1,4.0,13.839,13.865862639880948
G02_R0165,G02,train,25,50,0.0001,0.75,0.3,0.1,4.0,15.044,15.057047002931116
G02_R0166,G02,train,25,50,0.0001,0.7,0.1,0.1,4.0,12.877,12.875831388392832
G02_R0167,G02,train,25,50,0.0001,0.7,0.2,0.1,4.0,13.845,13.867183615079362
G02_R0168,G02,train,25,50,0.0001,0.7,0.3,0.1,4.0,15.051,15.057733897276348
G02_R0169,G02,train,25,50,1e-05,0.85,0.1,0.1,4.0,12.982,12.985929791847068
G02_R0170,G02,test,25,50,1e-05,0.85,0.2,0.1,4.0,13.983,13.988148628225936
G02_R0171,G02,train,25,50,1e-05,0.85,0.3,0.1,4.0,15.24,15.247357680059492
G02_R0172,G02,train,25,50,1e-05,0.8,0.1,0.1,4.0,12.984,12.987800264565326
G02_R0173,G02,train,25,50,1e-05,0.8,0.2,0.1,4.0,13.984,13.987865586559272
G02_R0174,G02,train,25,50,1e-05,0.8,0.3,0.1,4.0,15.243,15.24745696676588
G02_R0175,G02,train,25,50,1e-05,0.75,0.1,0.1,4.0,12.985,12.989416557720087
G02_R0176,G02,train,25,50,1e-05,0.75,0.2,0.1,4.0,13.986,13.987585305173964
G02_R0177,G02,test,25,50,1e-05,0.75,0.3,0.1,4.0,15.245,15.250019867559558
G02_R0178,G02,test,25,50,1e-05,0.7,0.1,0.1,4.0,12.987,12.988290008116916
G02_R0179,G02,train,25,50,1e-05,0.7,0.2,0.1,4.0,13.988,13.98781347184063
G02_R0180,G02,train,25,50,1e-05,0.7,0.3,0.1,4.0,15.247,15.249847855654751
G02_R0181,G02,train,25,50,1e-06,0.85,0.1,0.1,4.0,13.019,13.021168247519944
G02_R0182,G02,test,25,50,1e-06,0.85,0.2,0.1,4.0,14.03,14.03298259145022
G02_R0183,G02,train,25,50,1e-06,0.85,0.3,0.1,4.0,15.302,15.3087721741071
G02_R0184,G02,train,25,50,1e-06,0.8,0.1,0.1,4.0,13.02,13.021623113591382
G02_R0185,G02,train,25,50,1e-06,0.8,0.2,0.1,4.0,14.03,14.03250222835498
G02_R0186,G02,train,25,50,1e-06,0.8,0.3,0.1,4.0,15.303,15.30723088095234
G02_R0187,G02,train,25,50,1e-06,0.75,0.1,0.1,4.0,13.02,13.021962291170764
G02_R0188,G02,train,25,50,1e-06,0.75,0.2,0.1,4.0,14.03,14.032255287878796
G02_R0189,G02,train,25,50,1e-06,0.75,0.3,0.1,4.0,15.303,15.306048516369028
G02_R0190,G02,train,25,50,1e-06,0.7,0.1,0.1,4.0,13.02,13.022394606646944
G02_R0191,G02,train,25,50,1e-06,0.7,0.2,0.1,4.0,14.031,14.032399725378792
G02_R0192,G02,train,25,50,1e-06,0.7,0.3,0.1,4.0,15.304,15.306527385416638
G02_R0193,G02,test,100,3,0.001,0.85,0.1,0.1,4.0,8.4847,8.514780868371245
G02_R0194,G02,train,100,3,0.001,0.85,0.2,0.1,4.0,9.1259,9.161299832589291
G02_R0195,G02,train,100,3,0.001,0.85,0.3,0.1,4.0,9.895,9.909407969534596
G02_R0196,G02,train,100,3,0.001,0.8,0.1,0.1,4.0,8.4923,8.515185318371245
G02_R0197,G02,test,100,3,0.001,0.8,0.2,0.1,4.0,9.1361,9.161086055654769
G02_R0198,G02,train,100,3,0.001,0.8,0.3,0.1,4.0,9.9078,9.912878093344132
G02_R0199,G02,train,100,3,0.001,0.75,0.1,0.1,4.0,8.5002,8.521248386625214
G02_R0200,G02,train,100,3,0.001,0.75,0.2,0.1,4.0,9.147,9.162968524404766
G02_R0201,G02,train,100,3,0.001,0.75,0.3,0.1,4.0,9.9215,9.9226567157242
G02_R0202,G02,test,100,3,0.001,0.7,0.1,0.1,4.0,8.5088,8.525723634541874
G02_R0203,G02,train,100,3,0.001,0.7,0.2,0.1,4.0,9.1585,9.175202783432534
G02_R0204,G02,train,100,3,0.001,0.7,0.3,0.1,4.0,9.9361,9.924963185146094
G02_R0205,G02,train,100,3,0.0001,0.85,0.1,0.1,4.0,8.7655,8.775703367658727
G02_R0206,G02,train,100,3,0.0001,0.85,0.2,0.1,4.0,9.4768,9.493993898444304
G02_R0207,G02,train,100,3,0.0001,0.85,0.3,0.1,4.0,10.405,10.420458720238098
G02_R0208,G02,train,100,3,0.0001,0.8,0.1,0.1,4.0,8.7688,8.775117130902776
G02_R0209,G02,train,100,3,0.0001,0.8,0.2,0.1,4.0,9.4812,9.494164698444305
G02_R0210,G02,test,100,3,0.0001,0.8,0.3,0.1,4.0,10.411,10.42104335416668
G02_R0211,G02,train,100,3,0.0001,0.75,0.1,0.1,4.0,8.7721,8.77656689370041
G02_R0212,G02,train,100,3,0.0001,0.75,0.2,0.1,4.0,9.4859,9.490747841003794
G02_R0213,G02,train,100,3,0.0001,0.75,0.3,0.1,4.0,10.417,10.4227899419643
G02_R0214,G02,train,100,3,0.0001,0.7,0.1,0.1,4.0,8.7757,8.778100940426604
G02_R0215,G02,train,100,3,0.0001,0.7,0.2,0.1,4.0,9.4908,9.491025259158556
G02_R0216,G02,train,100,3,0.0001,0.7,0.3,0.1,4.0,10.423,10.423855938988108
G02_R0217,G02,train,100,3,1e-05,0.85,0.1,0.1,4.0,8.8437,8.848899233193535
G02_R0218,G02,train,100,3,1e-05,0.85,0.2,0.1,4.0,9.5725,9.581711307390892
G02_R0219,G02,train,100,3,1e-05,0.85,0.3,0.1,4.0,10.539,10.547579173881669
G02_R0220,G02,train,100,3,1e-05,0.8,0.1,0.1,4.0,8.8448,8.84886637902687
G02_R0221,G02,train,100,3,1e-05,0.8,0.2,0.1,4.0,9.574,9.581516617361132
G02_R0222,G02,train,100,3,1e-05,0.8,0.3,0.1,4.0,10.541,10.547599196203096
G02_R0223,G02,train,100,3,1e-05,0.75,0.1,0.1,4.0,8.8459,8.8506881623602
G02_R0224,G02,train,100,3,1e-05,0.75,0.2,0.1,4.0,9.5756,9.58281802480161
G02_R0225,G02,train,100,3,1e-05,0.75,0.3,0.1,4.0,10.544,10.54853115900073
G02_R0226,G02,train,100,3,1e-05,0.7,0.1,0.1,4.0,8.8471,8.851737551943536
G02_R0227,G02,test,100,3,1e-05,0.7,0.2,0.1,4.0,9.5773,9.583359207539702
G02_R0228,G02,train,100,3,1e-05,0.7,0.3,0.1,4.0,10.546,10.549539342036448
G02_R0229,G02,test,100,3,1e-06,0.85,0.1,0.1,4.0,8.8685,8.858865719701503
G02_R0230,G02,train,100,3,1e-06,0.85,0.2,0.1,4.0,9.6008,9.60040452162696
G02_R0231,G02,train,100,3,1e-06,0.85,0.3,0.1,4.0,10.577,10.580629479121637
G02_R0232,G02,test,100,3,1e-06,0.8,0.1,0.1,4.0,8.8687,8.858849230118173
G02_R0233,G02,train,100,3,1e-06,0.8,0.2,0.1,4.0,9.6012,9.600484217609102
G02_R0234,G02,test,100,3,1e-06,0.8,0.3,0.1,4.0,10.577,10.581069093704969
G02_R0235,G02,train,100,3,1e-06,0.75,0.1,0.1,4.0,8.869,8.86047647386817
G02_R0236,G02,train,100,3,1e-06,0.75,0.2,0.1,4.0,9.6016,9.601224467906734
G02_R0237,G02,train,100,3,1e-06,0.75,0.3,0.1,4.0,10.578,10.58175079013354
G02_R0238,G02,train,100,3,1e-06,0.7,0.1,0.1,4.0,8.8693,8.861525863451506
G02_R0239,G02,train,100,3,1e-06,0.7,0.2,0.1,4.0,9.602,9.60135581493054
G02_R0240,G02,train,100,3,1e-06,0.7,0.3,0.1,4.0,10.578,10.581726180014488
G02_R0241,G02,train,100,6,0.001,0.85,0.1,0.1,4.0,10.123,10.145177360218227
G02_R0242,G02,train,100,6,0.001,0.85,0.2,0.1,4.0,10.848,10.876800020833311
G02_R0243,G02,test,100,6,0.001,0.85,0.3,0.1,4.0,11.713,11.747089196112915
G02_R0244,G02,train,100,6,0.001,0.8,0.1,0.1,4.0,10.132,10.149844501289644
G02_R0245,G02,train,100,6,0.001,0.8,0.2,0.1,4.0,10.859,10.877904812499985
G02_R0246,G02,train,100,6,0.001,0.8,0.3,0.1,4.0,11.728,11.745012154942286
G02_R0247,G02,train,100,6,0.001,0.75,0.1,0.1,4.0,10.141,10.156337881249955
G02_R0248,G02,train,100,6,0.001,0.75,0.2,0.1,4.0,10.872,10.880471956845229
G02_R0249,G02,train,100,6,0.001,0.75,0.3,0.1,4.0,11.743,11.752115111291497
G02_R0250,G02,train,100,6,0.001,0.7,0.1,0.1,4.0,10.15,10.16144364017853
G02_R0251,G02,test,100,6,0.001,0.7,0.2,0.1,4.0,10.885,10.880063436011891
G02_R0252,G02,train,100,6,0.001,0.7,0.3,0.1,4.0,11.759,11.752994539862923
G02_R0253,G02,test,100,6,0.0001,0.85,0.1,0.1,4.0,10.437,10.458995160831517
G02_R0254,G02,train,100,6,0.0001,0.85,0.2,0.1,4.0,11.235,11.257093368551605
G02_R0255,G02,train,100,6,0.0001,0.85,0.3,0.1,4.0,12.266,12.287376510687212
G02_R0256,G02,train,100,6,0.0001,0.8,0.1,0.1,4.0,10.44,10.460818824224376
G02_R0257,G02,test,100,6,0.0001,0.8,0.2,0.1,4.0,11.24,11.260031398313506
G02_R0258,G02,test,100,6,0.0001,0.8,0.3,0.1,4.0,12.272,12.292008379734826
G02_R0259,G02,train,100,6,0.0001,0.75,0.1,0.1,4.0,10.444,10.463220291486277
G02_R0260,G02,test,100,6,0.0001,0.75,0.2,0.1,4.0,11.245,11.261067648313508
G02_R0261,G02,train,100,6,0.0001,0.75,0.3,0.1,4.0,12.279,12.293439866341972
G02_R0262,G02,test,100,6,0.0001,0.7,0.1,0.1,4.0,10.448,10.462838184343417
G02_R0263,G02,train,100,6,0.0001,0.7,0.2,0.1,4.0,11.251,11.260463404265884
G02_R0264,G02,train,100,6,0.0001,0.7,0.3,0.1,4.0,12.286,12.295062455131651
G02_R0265,G02,test,100,6,1e-05,0.85,0.1,0.1,4.0,10.523,10.543530367559592
G02_R0266,G02,train,100,6,1e-05,0.85,0.2,0.1,4.0,11.339,11.345998486111144
G02_R0267,G02,test,100,6,1e-05,0.85,0.3,0.1,4.0,12.409,12.41846039732144
G02_R0268,G02,train,100,6,1e-05,0.8,0.1,0.1,4.0,10.524,10.543530367559592
G02_R0269,G02,train,100,6,1e-05,0.8,0.2,0.1,4.0,11.341,11.3460252152778
G02_R0270,G02,train,100,6,1e-05,0.8,0.3,0.1,4.0,12.411,12.4204930639881
G02_R0271,G02,test,100,6,1e-05,0.75,0.1,0.1,4.0,10.526,10.548586793154804
G02_R0272,G02,train,100,6,1e-05,0.75,0.2,0.1,4.0,11.343,11.346504407242076
G02_R0273,G02,train,100,6,1e-05,0.75,0.3,0.1,4.0,12.414,12.420374316964288
G02_R0274,G02,test,100,6,1e-05,0.7,0.1,0.1,4.0,10.527,10.551440337797644
G02_R0275,G02,train,100,6,1e-05,0.7,0.2,0.1,4.0,11.345,11.346775871527791
G02_R0276,G02,train,100,6,1e-05,0.7,0.3,0.1,4.0,12.416,12.420595995535724
G02_R0277,G02,test,100,6,1e-06,0.85,0.1,0.1,4.0,10.551,10.544640252480235
G02_R0278,G02,train,100,6,1e-06,0.85,0.2,0.1,4.0,11.37,11.368468568452403
G02_R0279,G02,train,100,6,1e-06,0.85,0.3,0.1,4.0,12.449,12.449942024080086
G02_R0280,G02,train,100,6,1e-06,0.8,0.1,0.1,4.0,10.551,10.544640252480235
G02_R0281,G02,train,100,6,1e-06,0.8,0.2,0.1,4.0,11.371,11.36867244047621
G02_R0282,G02,train,100,6,1e-06,0.8,0.3,0.1,4.0,12.45,12.453427369318176
G02_R0283,G02,train,100,6,1e-06,0.75,0.1,0.1,4.0,10.551,10.549624803075444
G02_R0284,G02,test,100,6,1e-06,0.75,0.2,0.1,4.0,11.371,11.36880307589287
G02_R0285,G02,test,100,6,1e-06,0.75,0.3,0.1,4.0,12.45,12.455288159496774
G02_R0286,G02,train,100,6,1e-06,0.7,0.1,0.1,4.0,10.552,10.552555639384952
G02_R0287,G02,train,100,6,1e-06,0.7,0.2,0.1,4.0,11.372,11.369012796130969
G02_R0288,G02,test,100,6,1e-06,0.7,0.3,0.1,4.0,12.451,12.455511326163444
G02_R0289,G02,test,100,20,0.001,0.85,0.1,0.1,4.0,14.523,14.598805583829389
G02_R0290,G02,test,100,20,0.001,0.85,0.2,0.1,4.0,15.484,15.55535996726192
G02_R0291,G02,train,100,20,0.001,0.85,0.3,0.1,4.0,16.668,16.70426587161799
G02_R0292,G02,train,100,20,0.001,0.8,0.1,0.1,4.0,14.536,14.580420580447342
G02_R0293,G02,train,100,20,0.001,0.8,0.2,0.1,4.0,15.5,15.556643133928585
G02_R0294,G02,train,100,20,0.001,0.8,0.3,0.1,4.0,16.688,16.71969939096321
G02_R0295,G02,train,100,20,0.001,0.75,0.1,0.1,4.0,14.549,14.58991264344338
G02_R0296,G02,train,100,20,0.001,0.75,0.2,0.1,4.0,15.517,15.563678528273838
G02_R0297,G02,train,100,20,0.001,0.75,0.3,0.1,4.0,16.709,16.731096166260794
G02_R0298,G02,train,100,20,0.001,0.7,0.1,0.1,4.0,14.562,14.58479978034813
G02_R0299,G02,train,100,20,0.001,0.7,0.2,0.1,4.0,15.535,15.561255262400833
G02_R0300,G02,train,100,20,0.001,0.7,0.3,0.1,4.0,16.732,16.748018288284605
G02_R0301,G02,test,100,20,0.0001,0.85,0.1,0.1,4.0,14.964,14.985280177173529
G02_R0302,G02,train,100,20,0.0001,0.85,0.2,0.1,4.0,16.016,16.042524242965392
G02_R0303,G02,train,100,20,0.0001,0.85,0.3,0.1,4.0,17.417,17.439216506719028
G02_R0304,G02,train,100,20,0.0001,0.8,0.1,0.1,4.0,14.969,14.98500351050686
G02_R0305,G02,train,100,20,0.0001,0.8,0.2,0.1,4.0,16.023,16.042606159632058
G02_R0306,G02,train,100,20,0.0001,0.8,0.3,0.1,4.0,17.426,17.436764396599983
G02_R0307,G02,train,100,20,0.0001,0.75,0.1,0.1,4.0,14.975,14.985417343840206
G02_R0308,G02,test,100,20,0.0001,0.75,0.2,0.1,4.0,16.03,16.04441856588206
G02_R0309,G02,train,100,20,0.0001,0.75,0.3,0.1,4.0,17.435,17.440575081123797
G02_R0310,G02,train,100,20,0.0001,0.7,0.1,0.1,4.0,14.98,14.985447698006876
G02_R0311,G02,train,100,20,0.0001,0.7,0.2,0.1,4.0,16.038,16.044369732548727
G02_R0312,G02,train,100,20,0.0001,0.7,0.3,0.1,4.0,17.445,17.443923407016655
G02_R0313,G02,train,100,20,1e-05,0.85,0.1,0.1,4.0,15.084,15.090834118190784
G02_R0314,G02,train,100,20,1e-05,0.85,0.2,0.1,4.0,16.154,16.17468841617062
G02_R0315,G02,train,100,20,1e-05,0.85,0.3,0.1,4.0,17.604,17.6174966984127
G02_R0316,G02,train,100,20,1e-05,0.8,0.1,0.1,4.0,15.086,15.090952261047928
G02_R0317,G02,test,100,20,1e-05,0.8,0.2,0.1,4.0,16.157,16.17674765922618
G02_R0318,G02,train,100,20,1e-05,0.8,0.3,0.1,4.0,17.608,17.617510555555544
G02_R0319,G02,train,100,20,1e-05,0.75,0.1,0.1,4.0,15.088,15.09205690688126
G02_R0320,G02,train,100,20,1e-05,0.75,0.2,0.1,4.0,16.159,16.176428398809513
G02_R0321,G02,train,100,20,1e-05,0.75,0.3,0.1,4.0,17.611,17.618605387896825
G02_R0322,G02,train,100,20,1e-05,0.7,0.1,0.1,4.0,15.09,15.0918848949765
G02_R0323,G02,test,100,20,1e-05,0.7,0.2,0.1,4.0,16.162,16.17777257242061
G02_R0324,G02,train,100,20,1e-05,0.7,0.3,0.1,4.0,17.615,17.618920721230158
G02_R0325,G02,train,100,20,1e-06,0.85,0.1,0.1,4.0,15.123,15.119664838924866
G02_R0326,G02,train,100,20,1e-06,0.85,0.2,0.1,4.0,16.196,16.192879281249997
G02_R0327,G02,test,100,20,1e-06,0.85,0.3,0.1,4.0,17.655,17.657441830194042
G02_R0328,G02,train,100,20,1e-06,0.8,0.1,0.1,4.0,15.123,15.119743532377257
G02_R0329,G02,train,100,20,1e-06,0.8,0.2,0.1,4.0,16.197,16.19467872371033
G02_R0330,G02,train,100,20,1e-06,0.8,0.3,0.1,4.0,17.656,17.65800316352737
G02_R0331,G02,train,100,20,1e-06,0.75,0.1,0.1,4.0,15.124,15.12079110082965
G02_R0332,G02,train,100,20,1e-06,0.75,0.2,0.1,4.0,16.197,16.195405485615083
G02_R0333,G02,train,100,20,1e-06,0.75,0.3,0.1,4.0,17.657,17.65987594080911
G02_R0334,G02,train,100,20,1e-06,0.7,0.1,0.1,4.0,15.124,15.12083222434156
G02_R0335,G02,test,100,20,1e-06,0.7,0.2,0.1,4.0,16.198,16.196440680059517
G02_R0336,G02,test,100,20,1e-06,0.7,0.3,0.1,4.0,17.658,17.66015352414244
G02_R0337,G02,train,100,50,0.001,0.85,0.1,0.1,4.0,19.509,19.608799069173884
G02_R0338,G02,train,100,50,0.001,0.85,0.2,0.1,4.0,20.997,21.055946977498262
G02_R0339,G02,train,100,50,0.001,0.85,0.3,0.1,4.0,22.578,22.60210424900795
G02_R0340,G02,train,100,50,0.001,0.8,0.1,0.1,4.0,19.525,19.60895568177308
G02_R0341,G02,test,100,50,0.001,0.8,0.2,0.1,4.0,21.018,21.06958447452205
G02_R0342,G02,train,100,50,0.001,0.8,0.3,0.1,4.0,22.606,22.613208138888933
G02_R0343,G02,train,100,50,0.001,0.75,0.1,0.1,4.0,19.543,19.61343797343975
G02_R0344,G02,train,100,50,0.001,0.75,0.2,0.1,4.0,21.041,21.074168460633143
G02_R0345,G02,train,100,50,0.001,0.75,0.3,0.1,4.0,22.635,22.648179261408732
G02_R0346,G02,test,100,50,0.001,0.7,0.1,0.1,4.0,19.561,19.613205994273084
G02_R0347,G02,train,100,50,0.001,0.7,0.2,0.1,4.0,21.065,21.084479374323617
G02_R0348,G02,test,100,50,0.001,0.7,0.3,0.1,4.0,22.666,22.651614334325394
G02_R0349,G02,test,100,50,0.0001,0.85,0.1,0.1,4.0,20.099,20.128469113906966
G02_R0350,G02,test,100,50,0.0001,0.85,0.2,0.1,4.0,21.731,21.759971615214585
G02_R0351,G02,train,100,50,0.0001,0.85,0.3,0.1,4.0,23.595,23.6234570752615
G02_R0352,G02,train,100,50,0.0001,0.8,0.1,0.1,4.0,20.106,20.130703638708557
G02_R0353,G02,train,100,50,0.0001,0.8,0.2,0.1,4.0,21.741,21.759877302714585
G02_R0354,G02,train,100,50,0.0001,0.8,0.3,0.1,4.0,23.607,23.624529530122604
G02_R0355,G02,train,100,50,0.0001,0.75,0.1,0.1,4.0,20.113,20.13242795418474
G02_R0356,G02,train,100,50,0.0001,0.75,0.2,0.1,4.0,21.751,21.76303723971857
G02_R0357,G02,train,100,50,0.0001,0.75,0.3,0.1,4.0,23.62,23.62983569678932
G02_R0358,G02,train,100,50,0.0001,0.7,0.1,0.1,4.0,20.121,20.13299482918473
G02_R0359,G02,test,100,50,0.0001,0.7,0.2,0.1,4.0,21.762,21.762945715909044
G02_R0360,G02,train,100,50,0.0001,0.7,0.3,0.1,4.0,23.634,23.63051136345599
G02_R0361,G02,test,100,50,1e-05,0.85,0.1,0.1,4.0,20.259,20.27823336061505
G02_R0362,G02,test,100,50,1e-05,0.85,0.2,0.1,4.0,21.918,21.92901230654757
G02_R0363,G02,train,100,50,1e-05,0.85,0.3,0.1,4.0,23.848,23.865148840277765
G02_R0364,G02,train,100,50,1e-05,0.8,0.1,0.1,4.0,20.262,20.27750121180553
G02_R0365,G02,train,100,50,1e-05,0.8,0.2,0.1,4.0,21.922,21.92922174404757
G02_R0366,G02,train,100,50,1e-05,0.8,0.3,0.1,4.0,23.852,23.863435170634908
G02_R0367,G02,train,100,50,1e-05,0.75,0.1,0.1,4.0,20.264,20.27524069394839
G02_R0368,G02,train,100,50,1e-05,0.75,0.2,0.1,4.0,21.925,21.929692549107106
G02_R0369,G02,train,100,50,1e-05,0.75,0.3,0.1,4.0,23.857,23.864689691468264
G02_R0370,G02,train,100,50,1e-05,0.7,0.1,0.1,4.0,20.267,20.27606736061506
G02_R0371,G02,train,100,50,1e-05,0.7,0.2,0.1,4.0,21.928,21.92973635565472
G02_R0372,G02,train,100,50,1e-05,0.7,0.3,0.1,4.0,23.862,23.864638575396835
G02_R0373,G02,train,100,50,1e-06,0.85,0.1,0.1,4.0,20.31,20.304674065972147
G02_R0374,G02,train,100,50,1e-06,0.85,0.2,0.1,4.0,21.976,21.978720473214445
G02_R0375,G02,train,100,50,1e-06,0.85,0.3,0.1,4.0,23.919,23.914168895833345
G02_R0376,G02,train,100,50,1e-06,0.8,0.1,0.1,4.0,20.311,20.304420503472148
G02_R0377,G02,train,100,50,1e-06,0.8,0.2,0.1,4.0,21.977,21.978720473214445
G02_R0378,G02,train,100,50,1e-06,0.8,0.3,0.1,4.0,23.92,23.913734505952387
G02_R0379,G02,train,100,50,1e-06,0.75,0.1,0.1,4.0,20.311,20.302850048115005
G02_R0380,G02,train,100,50,1e-06,0.75,0.2,0.1,4.0,21.977,21.97948966517873
G02_R0381,G02,train,100,50,1e-06,0.75,0.3,0.1,4.0,23.922,23.915367665178614
G02_R0382,G02,test,100,50,1e-06,0.7,0.1,0.1,4.0,20.312,20.30289317311501
G02_R0383,G02,train,100,50,1e-06,0.7,0.2,0.1,4.0,21.978,21.979855281746183
G02_R0384,G02,train,100,50,1e-06,0.7,0.3,0.1,4.0,23.923,23.91594927976196
G02_R0385,G02,train,250,3,0.001,0.85,0.1,0.1,4.0,10.903,10.948956924603149
G02_R0386,G02,train,250,3,0.001,0.85,0.2,0.1,4.0,11.703,11.75169570138885
G02_R0387,G02,train,250,3,0.001,0.85,0.3,0.1,4.0,12.688,12.727324494092738
G02_R0388,G02,train,250,3,0.001,0.8,0.1,0.1,4.0,10.914,10.944504395833302
G02_R0389,G02,train,250,3,0.001,0.8,0.2,0.1,4.0,11.718,11.751747216269806
G02_R0390,G02,train,250,3,0.001,0.8,0.3,0.1,4.0,12.707,12.72805298516417
G02_R0391,G02,train,250,3,0.001,0.75,0.1,0.1,4.0,10.926,10.956948029761875
G02_R0392,G02,train,250,3,0.001,0.75,0.2,0.1,4.0,11.733,11.764514666666637
G02_R0393,G02,train,250,3,0.001,0.75,0.3,0.1,4.0,12.727,12.737818472763356
G02_R0394,G02,test,250,3,0.001,0.7,0.1,0.1,4.0,10.938,10.956703970238069
G02_R0395,G02,test,250,3,0.001,0.7,0.2,0.1,4.0,11.749,11.765337541666636
G02_R0396,G02,train,250,3,0.001,0.7,0.3,0.1,4.0,12.747,12.7414309281205
G02_R0397,G02,test,250,3,0.0001,0.85,0.1,0.1,4.0,11.15,11.205320577380936
G02_R0398,G02,train,250,3,0.0001,0.85,0.2,0.1,4.0,11.982,11.9930915580357
G02_R0399,G02,train,250,3,0.0001,0.85,0.3,0.1,4.0,13.106,13.124898520833328
G02_R0400,G02,train,250,3,0.0001,0.8,0.1,0.1,4.0,11.155,11.203462005952368
G02_R0401,G02,train,250,3,0.0001,0.8,0.2,0.1,4.0,11.989,11.99353394494046
G02_R0402,G02,train,250,3,0.0001,0.8,0.3,0.1,4.0,13.115,13.124627052083332
G02_R0403,G02,test,250,3,0.0001,0.75,0.1,0.1,4.0,11.159,11.210567638392838
G02_R0404,G02,train,250,3,0.0001,0.75,0.2,0.1,4.0,11.996,11.99588907390871
G02_R0405,G02,train,250,3,0.0001,0.75,0.3,0.1,4.0,13.123,13.128076424107162
G02_R0406,G02,test,250,3,0.0001,0.7,0.1,0.1,4.0,11.164,11.21032357886903
G02_R0407,G02,train,250,3,0.0001,0.7,0.2,0.1,4.0,12.004,11.996234678075371
G02_R0408,G02,train,250,3,0.0001,0.7,0.3,0.1,4.0,13.133,13.12804866517859
G02_R0409,G02,train,250,3,1e-05,0.85,0.1,0.1,4.0,11.214,11.206428453869032
G02_R0410,G02,train,250,3,1e-05,0.85,0.2,0.1,4.0,12.017,12.017236028273842
G02_R0411,G02,train,250,3,1e-05,0.85,0.3,0.1,4.0,13.169,13.165919222222168
G02_R0412,G02,train,250,3,1e-05,0.8,0.1,0.1,4.0,11.216,11.20469467410713
G02_R0413,G02,train,250,3,1e-05,0.8,0.2,0.1,4.0,12.02,12.018433760416714
G02_R0414,G02,test,250,3,1e-05,0.8,0.3,0.1,4.0,13.173,13.166082045138856
G02_R0415,G02,train,250,3,1e-05,0.75,0.1,0.1,4.0,11.217,11.211238208333317
G02_R0416,G02,test,250,3,1e-05,0.75,0.2,0.1,4.0,12.023,12.019612967261953
G02_R0417,G02,train,250,3,1e-05,0.75,0.3,0.1,4.0,13.177,13.167710246031726
G02_R0418,G02,train,250,3,1e-05,0.7,0.1,0.1,4.0,11.219,11.211046708333315
G02_R0419,G02,train,250,3,1e-05,0.7,0.2,0.1,4.0,12.027,12.021270559027796
G02_R0420,G02,test,250,3,1e-05,0.7,0.3,0.1,4.0,13.182,13.167682487103155
G02_R0421,G02,train,250,3,1e-06,0.85,0.1,0.1,4.0,11.237,11.229835742739889
G02_R0422,G02,train,250,3,1e-06,0.85,0.2,0.1,4.0,12.019,12.017749029761935
G02_R0423,G02,train,250,3,1e-06,0.85,0.3,0.1,4.0,13.167,13.16637734275788
