case_uid,geometry_id,split,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value
G02_R0630,G02,test,500,6,0.001,0.8,0.3,0.1,4.0,247.06893,247.41391045851324
G02_R0631,G02,train,500,6,0.001,0.75,0.1,0.1,4.0,113.082806,113.04324539249184
G02_R0632,G02,train,500,6,0.001,0.75,0.2,0.1,4.0,167.775959,167.79476101957175
G02_R0633,G02,train,500,6,0.001,0.75,0.3,0.1,4.0,250.05325,250.44990943777248
G02_R0634,G02,train,500,6,0.001,0.7,0.1,0.1,4.0,113.957727,113.81079141201552
G02_R0635,G02,train,500,6,0.001,0.7,0.2,0.1,4.0,169.54039,169.49941022965015
G02_R0636,G02,train,500,6,0.001,0.7,0.3,0.1,4.0,253.33725,253.52835891680365
G02_R0637,G02,train,500,6,0.0001,0.85,0.1,0.1,4.0,136.42487300000002,136.50514265842725
G02_R0638,G02,train,500,6,0.0001,0.85,0.2,0.1,4.0,216.8412,216.6934617194207
G02_R0639,G02,train,500,6,0.0001,0.85,0.3,0.1,4.0,343.16717,342.62308035961274
G02_R0640,G02,test,500,6,0.0001,0.8,0.1,0.1,4.0,137.062055,136.79908142831994
G02_R0641,G02,train,500,6,0.0001,0.8,0.2,0.1,4.0,218.5781,217.6666469407245
G02_R0642,G02,train,500,6,0.0001,0.8,0.3,0.1,4.0,346.68384,346.3761109346771
G02_R0643,G02,train,500,6,0.0001,0.75,0.1,0.1,4.0,137.74897,137.76552160153113
G02_R0644,G02,test,500,6,0.0001,0.75,0.2,0.1,4.0,220.50471,219.92663636448376
G02_R0645,G02,train,500,6,0.0001,0.75,0.3,0.1,4.0,350.65023,350.2699839091232
G02_R0646,G02,test,500,6,0.0001,0.7,0.1,0.1,4.0,138.50558,138.01095036373053
G02_R0647,G02,train,500,6,0.0001,0.7,0.2,0.1,4.0,222.69099,222.1541840578235
G02_R0648,G02,train,500,6,0.0001,0.7,0.3,0.1,4.0,355.18631000000005,354.8969453926469
G02_R0649,G02,train,500,6,1e-05,0.85,0.1,0.1,4.0,196.46441,196.2498054612952
G02_R0650,G02,test,500,6,1e-05,0.85,0.2,0.1,4.0,402.03798,401.7021530906298
G02_R0651,G02,train,500,6,1e-05,0.85,0.3,0.1,4.0,725.2446,725.2789232634112
G02_R0652,G02,test,500,6,1e-05,0.8,0.1,0.1,4.0,198.04323,196.8387782089192
G02_R0653,G02,train,500,6,1e-05,0.8,0.2,0.1,4.0,406.70653,406.3666072214622
G02_R0654,G02,test,500,6,1e-05,0.8,0.3,0.1,4.0,734.77295,733.540217111713
G02_R0655,G02,train,500,6,1e-05,0.75,0.1,0.1,4.0,199.74195,199.36123630170715
G02_R0656,G02,train,500,6,1e-05,0.75,0.2,0.1,4.0,411.89493,411.4531811251163
G02_R0657,G02,train,500,6,1e-05,0.75,0.3,0.1,4.0,745.40116,745.0691250574147
G02_R0658,G02,test,500,6,1e-05,0.7,0.1,0.1,4.0,201.46053,200.9872527458141
G02_R0659,G02,test,500,6,1e-05,0.7,0.2,0.1,4.0,417.67317,414.7707101755648
G02_R0660,G02,test,500,6,1e-05,0.7,0.3,0.1,4.0,757.56923,756.3303638053038
G02_R0661,G02,train,500,6,1e-06,0.85,0.1,0.1,4.0,584.51482,584.1556021954499
G02_R0662,G02,train,500,6,1e-06,0.85,0.2,0.1,4.0,1801.76112,1801.5362324225075
G02_R0663,G02,train,500,6,1e-06,0.85,0.3,0.1,4.0,3780.4106,3779.7646197983177
G02_R0664,G02,train,500,6,1e-06,0.8,0.1,0.1,4.0,589.45434,588.8247881084518
G02_R0665,G02,test,500,6,1e-06,0.8,0.2,0.1,4.0,1816.56051,1815.863827797092
G02_R0666,G02,train,500,6,1e-06,0.8,0.3,0.1,4.0,3810.10988,3809.1802143092327
G02_R0667,G02,train,500,6,1e-06,0.75,0.1,0.1,4.0,595.28382,595.0490796088495
G02_R0668,G02,train,500,6,1e-06,0.75,0.2,0.1,4.0,1833.65986,1833.1700154838172
G02_R0669,G02,train,500,6,1e-06,0.75,0.3,0.1,4.0,3844.50911,3840.985148910853
G02_R0670,G02,test,500,6,1e-06,0.7,0.1,0.1,4.0,601.52327,599.3161893774796
G02_R0671,G02,test,500,6,1e-06,0.7,0.2,0.1,4.0,1852.45917,1849.800249604408
G02_R0672,G02,train,500,6,1e-06,0.7,0.3,0.1,4.0,3883.10828,3880.167854767872
G02_R0673,G02,train,500,20,0.001,0.85,0.1,0.1,4.0,111.502121,111.5680142206911
G02_R0674,G02,train,500,20,0.001,0.85,0.2,0.1,4.0,164.66598100000002,164.66190131882584
G02_R0675,G02,train,500,20,0.001,0.85,0.3,0.1,4.0,244.34431,244.57422174323816
G02_R0676,G02,train,500,20,0.001,0.8,0.1,0.1,4.0,112.267632,112.07292058719614
G02_R0677,G02,train,500,20,0.001,0.8,0.2,0.1,4.0,166.161144,166.12266705429124
G02_R0678,G02,train,500,20,0.001,0.8,0.3,0.1,4.0,247.06893,247.37961298360256
G02_R0679,G02,train,500,20,0.001,0.75,0.1,0.1,4.0,113.082806,113.04553450374178
G02_R0680,G02,train,500,20,0.001,0.75,0.2,0.1,4.0,167.775959,167.7990825081736
G02_R0681,G02,test,500,20,0.001,0.75,0.3,0.1,4.0,250.05325,250.4757007132188
G02_R0682,G02,train,500,20,0.001,0.7,0.1,0.1,4.0,113.957727,113.82183165935376
G02_R0683,G02,train,500,20,0.001,0.7,0.2,0.1,4.0,169.54039,169.5053379946203
G02_R0684,G02,test,500,20,0.001,0.7,0.3,0.1,4.0,253.33725,253.5843820616249
G02_R0685,G02,train,500,20,0.0001,0.85,0.1,0.1,4.0,136.42487300000002,136.49998710120713
G02_R0686,G02,train,500,20,0.0001,0.85,0.2,0.1,4.0,216.8412,216.70056574174228
G02_R0687,G02,train,500,20,0.0001,0.85,0.3,0.1,4.0,343.16717,342.60142428360086
G02_R0688,G02,train,500,20,0.0001,0.8,0.1,0.1,4.0,137.062055,136.79672489534238
G02_R0689,G02,train,500,20,0.0001,0.8,0.2,0.1,4.0,218.5781,217.6894080799408
G02_R0690,G02,train,500,20,0.0001,0.8,0.3,0.1,4.0,346.68384,346.3202895410907
G02_R0691,G02,train,500,20,0.0001,0.75,0.1,0.1,4.0,137.74897,137.75001193283325
G02_R0692,G02,train,500,20,0.0001,0.75,0.2,0.1,4.0,220.50471,219.9072671721823
G02_R0693,G02,train,500,20,0.0001,0.75,0.3,0.1,4.0,350.65023,350.33468506049206
G02_R0694,G02,test,500,20,0.0001,0.7,0.1,0.1,4.0,138.50558,137.99474394211595
G02_R0695,G02,train,500,20,0.0001,0.7,0.2,0.1,4.0,222.69099,222.12052099788303
G02_R0696,G02,train,500,20,0.0001,0.7,0.3,0.1,4.0,355.18631000000005,354.8967381794623
G02_R0697,G02,train,500,20,1e-05,0.85,0.1,0.1,4.0,196.46441,196.0839547095555
G02_R0698,G02,train,500,20,1e-05,0.85,0.2,0.1,4.0,402.03798,401.6891629950642
G02_R0699,G02,train,500,20,1e-05,0.85,0.3,0.1,4.0,725.2446,724.9799286762262
G02_R0700,G02,test,500,20,1e-05,0.8,0.1,0.1,4.0,198.04323,196.7213741034889
G02_R0701,G02,train,500,20,1e-05,0.8,0.2,0.1,4.0,406.78652,406.4195202622062
G02_R0702,G02,train,500,20,1e-05,0.8,0.3,0.1,4.0,734.77295,733.6884152735881
G02_R0703,G02,train,500,20,1e-05,0.75,0.1,0.1,4.0,199.74195,199.45395392727244
G02_R0704,G02,train,500,20,1e-05,0.75,0.2,0.1,4.0,411.89493,411.6826711717536
G02_R0705,G02,train,500,20,1e-05,0.75,0.3,0.1,4.0,745.40116,745.2265178424148
G02_R0706,G02,train,500,20,1e-05,0.7,0.1,0.1,4.0,201.46053,201.0422703597426
G02_R0707,G02,test,500,20,1e-05,0.7,0.2,0.1,4.0,417.67317,414.927629041071
G02_R0708,G02,train,500,20,1e-05,0.7,0.3,0.1,4.0,757.56923,756.4499399315541
G02_R0709,G02,test,500,20,1e-06,0.85,0.1,0.1,4.0,584.51482,584.1650939433666
G02_R0710,G02,train,500,20,1e-06,0.85,0.2,0.1,4.0,1801.76112,1801.531829292254
G02_R0711,G02,train,500,20,1e-06,0.85,0.3,0.1,4.0,3780.4106,3779.7886880233577
G02_R0712,G02,test,500,20,1e-06,0.8,0.1,0.1,4.0,589.45434,588.8396380303271
G02_R0713,G02,train,500,20,1e-06,0.8,0.2,0.1,4.0,1816.56051,1815.878135402697
G02_R0714,G02,train,500,20,1e-06,0.8,0.3,0.1,4.0,3810.10988,3809.195439878585
G02_R0715,G02,test,500,20,1e-06,0.75,0.1,0.1,4.0,595.28382,595.0473300491772
G02_R0716,G02,train,500,20,1e-06,0.75,0.2,0.1,4.0,1833.65986,1833.1841154585145
G02_R0717,G02,train,500,20,1e-06,0.75,0.3,0.1,4.0,3844.50911,3838.515566038101
G02_R0718,G02,test,500,20,1e-06,0.7,0.1,0.1,4.0,601.52327,599.2311041910223
G02_R0719,G02,train,500,20,1e-06,0.7,0.2,0.1,4.0,1852.45917,1849.5720692197656
G02_R0720,G02,train,500,20,1e-06,0.7,0.3,0.1,4.0,3883.10828,3880.5766034708954
G02_R0721,G02,train,500,50,0.001,0.85,0.1,0.1,4.0,111.502121,111.56826069148272
G02_R0722,G02,train,500,50,0.001,0.85,0.2,0.1,4.0,164.66598100000002,164.66136534409682
G02_R0723,G02,train,500,50,0.001,0.85,0.3,0.1,4.0,244.34431,244.59420097792585
G02_R0724,G02,test,500,50,0.001,0.8,0.1,0.1,4.0,112.267632,112.069884061842
G02_R0725,G02,train,500,50,0.001,0.8,0.2,0.1,4.0,166.161144,166.12063793581208
G02_R0726,G02,train,500,50,0.001,0.8,0.3,0.1,4.0,247.06893,247.36512502009077
G02_R0727,G02,train,500,50,0.001,0.75,0.1,0.1,4.0,113.082805,113.04545150040845
G02_R0728,G02,train,500,50,0.001,0.75,0.2,0.1,4.0,167.775959,167.7923303721228
G02_R0729,G02,train,500,50,0.001,0.75,0.3,0.1,4.0,250.05325,250.47993495384375
G02_R0730,G02,train,500,50,0.001,0.7,0.1,0.1,4.0,113.957726,113.79669049835078
G02_R0731,G02,train,500,50,0.001,0.7,0.2,0.1,4.0,169.54039,169.503127779287
G02_R0732,G02,train,500,50,0.001,0.7,0.3,0.1,4.0,253.33725,253.5873728355832
G02_R0733,G02,train,500,50,0.0001,0.85,0.1,0.1,4.0,136.434869,136.5065888277697
G02_R0734,G02,test,500,50,0.0001,0.85,0.2,0.1,4.0,216.8412,216.68309518465892
G02_R0735,G02,test,500,50,0.0001,0.85,0.3,0.1,4.0,343.16717,342.60142428360086
G02_R0736,G02,test,500,50,0.0001,0.8,0.1,0.1,4.0,137.062055,136.8153530990998
G02_R0737,G02,test,500,50,0.0001,0.8,0.2,0.1,4.0,218.58809,217.66833234646856
G02_R0738,G02,train,500,50,0.0001,0.8,0.3,0.1,4.0,346.68384,346.29224877817387
G02_R0739,G02,train,500,50,0.0001,0.75,0.1,0.1,4.0,137.74897,137.8192884152515
G02_R0740,G02,test,500,50,0.0001,0.75,0.2,0.1,4.0,220.50471,219.8992909741268
G02_R0741,G02,train,500,50,0.0001,0.75,0.3,0.1,4.0,350.65023,350.30556567019426
G02_R0742,G02,train,500,50,0.0001,0.7,0.1,0.1,4.0,138.50558,138.06466419828422
G02_R0743,G02,test,500,50,0.0001,0.7,0.2,0.1,4.0,222.69099,222.1138727895497
G02_R0744,G02,train,500,50,0.0001,0.7,0.3,0.1,4.0,355.18631000000005,354.8888165273791
G02_R0745,G02,test,500,50,1e-05,0.85,0.1,0.1,4.0,196.51441,196.0839547095555
G02_R0746,G02,train,500,50,1e-05,0.85,0.2,0.1,4.0,402.03798,401.6752641083978
G02_R0747,G02,train,500,50,1e-05,0.85,0.3,0.1,4.0,725.2446,724.9649231212262
G02_R0748,G02,test,500,50,1e-05,0.8,0.1,0.1,4.0,198.06323,196.7226691680722
G02_R0749,G02,train,500,50,1e-05,0.8,0.2,0.1,4.0,406.82652,406.41207560095626
G02_R0750,G02,train,500,50,1e-05,0.8,0.3,0.1,4.0,734.77295,733.6734097185878
G02_R0751,G02,train,500,50,1e-05,0.75,0.1,0.1,4.0,199.77195,199.4453616835225
G02_R0752,G02,train,500,50,1e-05,0.75,0.2,0.1,4.0,411.94493,411.8375746844917
G02_R0753,G02,train,500,50,1e-05,0.75,0.3,0.1,4.0,745.40116,745.262160561998
G02_R0754,G02,train,500,50,1e-05,0.7,0.1,0.1,4.0,201.50053,201.05657827093304
G02_R0755,G02,train,500,50,1e-05,0.7,0.2,0.1,4.0,417.7131700000001,415.0825325538091
G02_R0756,G02,train,500,50,1e-05,0.7,0.3,0.1,4.0,757.56923,756.4764789982207
G02_R0757,G02,train,500,50,1e-06,0.85,0.1,0.1,4.0,584.52482,584.1453619454508
G02_R0758,G02,train,500,50,1e-06,0.85,0.2,0.1,4.0,1801.76112,1801.523618709129
G02_R0759,G02,train,500,50,1e-06,0.85,0.3,0.1,4.0,3780.4106,3779.743266308298
G02_R0760,G02,train,500,50,1e-06,0.8,0.1,0.1,4.0,589.46434,588.8252354224105
G02_R0761,G02,train,500,50,1e-06,0.8,0.2,0.1,4.0,1816.56051,1815.90963790374
G02_R0762,G02,train,500,50,1e-06,0.8,0.3,0.1,4.0,3810.10988,3809.1122591094527
G02_R0763,G02,train,500,50,1e-06,0.75,0.1,0.1,4.0,595.30382,595.0824160200104
G02_R0764,G02,train,500,50,1e-06,0.75,0.2,0.1,4.0,1833.65986,1833.1248848439304
G02_R0765,G02,test,500,50,1e-06,0.75,0.3,0.1,4.0,3844.50911,3838.683987838101
G02_R0766,G02,test,500,50,1e-06,0.7,0.1,0.1,4.0,601.54327,599.2661901618555
G02_R0767,G02,test,500,50,1e-06,0.7,0.2,0.1,4.0,1852.45917,1849.4267276676824
G02_R0768,G02,train,500,50,1e-06,0.7,0.3,0.1,4.0,3883.10828,3880.6214744186086
G03_R0001,G03,test,25,3,0.001,0.85,0.1,0.1,5.0,3.6378386,3.6407015796429993
G03_R0002,G03,train,25,3,0.001,0.85,0.2,0.1,5.0,5.1213678,5.123553328811266
G03_R0003,G03,train,25,3,0.001,0.85,0.3,0.1,5.0,7.335414099999999,7.341062553121482
G03_R0004,G03,train,25,3,0.001,0.8,0.1,0.1,5.0,3.6500287,3.6517128750183634
G03_R0005,G03,train,25,3,0.001,0.8,0.2,0.1,5.0,5.1449592,5.148193442010056
G03_R0006,G03,train,25,3,0.001,0.8,0.3,0.1,5.0,7.3738426,7.376774930683488
G03_R0007,G03,train,25,3,0.001,0.75,0.1,0.1,5.0,3.662894,3.665434676543189
G03_R0008,G03,train,25,3,0.001,0.75,0.2,0.1,5.0,5.1698109,5.172260996441269
G03_R0009,G03,train,25,3,0.001,0.75,0.3,0.1,5.0,7.4147238,7.418021538463986
G03_R0010,G03,test,25,3,0.001,0.7,0.1,0.1,5.0,3.6763313,3.680697454949698
G03_R0011,G03,train,25,3,0.001,0.7,0.2,0.1,5.0,5.1961174,5.198112085092511
G03_R0012,G03,train,25,3,0.001,0.7,0.3,0.1,5.0,7.458351,7.462740737379248
G03_R0013,G03,train,25,3,0.0001,0.85,0.1,0.1,5.0,4.579352,4.581462006678768
G03_R0014,G03,train,25,3,0.0001,0.85,0.2,0.1,5.0,6.9865268,6.990135951683368
G03_R0015,G03,train,25,3,0.0001,0.85,0.3,0.1,5.0,10.846987,10.856594193841236
G03_R0016,G03,train,25,3,0.0001,0.8,0.1,0.1,5.0,4.589120599999999,4.588661554257656
G03_R0017,G03,train,25,3,0.0001,0.8,0.2,0.1,5.0,7.0045505,7.005856755310702
G03_R0018,G03,test,25,3,0.0001,0.8,0.3,0.1,5.0,10.877645,10.876885628751891
G03_R0019,G03,test,25,3,0.0001,0.75,0.1,0.1,5.0,4.5994654,4.607763541780695
G03_R0020,G03,train,25,3,0.0001,0.75,0.2,0.1,5.0,7.0239448,7.026579305875161
G03_R0021,G03,train,25,3,0.0001,0.75,0.3,0.1,5.0,10.911267,10.919364791959422
G03_R0022,G03,test,25,3,0.0001,0.7,0.1,0.1,5.0,4.6104826,4.609232412444084
G03_R0023,G03,test,25,3,0.0001,0.7,0.2,0.1,5.0,7.0450047,7.047300061096804
G03_R0024,G03,train,25,3,0.0001,0.7,0.3,0.1,5.0,10.948847,10.954839791345712
G03_R0025,G03,train,25,3,1e-05,0.85,0.1,0.1,5.0,6.855265,6.857724029209361
G03_R0026,G03,train,25,3,1e-05,0.85,0.2,0.1,5.0,14.364125,14.376538551800088
G03_R0027,G03,train,25,3,1e-05,0.85,0.3,0.1,5.0,26.454431,26.46815375895616
G03_R0028,G03,test,25,3,1e-05,0.8,0.1,0.1,5.0,6.866778,6.866789299516359
G03_R0029,G03,test,25,3,1e-05,0.8,0.2,0.1,5.0,14.390005,14.398649066552032
G03_R0030,G03,train,25,3,1e-05,0.8,0.3,0.1,5.0,26.501281,26.50478056957961
G03_R0031,G03,train,25,3,1e-05,0.75,0.1,0.1,5.0,6.879683,6.882988679887445
G03_R0032,G03,train,25,3,1e-05,0.75,0.2,0.1,5.0,14.418874,14.425337391005517
G03_R0033,G03,train,25,3,1e-05,0.75,0.3,0.1,5.0,26.554117,26.564809176922516
G03_R0034,G03,test,25,3,1e-05,0.7,0.1,0.1,5.0,6.894078,6.8964985521909785
G03_R0035,G03,train,25,3,1e-05,0.7,0.2,0.1,5.0,14.45173,14.462246783172109
G03_R0036,G03,train,25,3,1e-05,0.7,0.3,0.1,5.0,26.613936,26.61998131732176
G03_R0037,G03,train,25,3,1e-06,0.85,0.1,0.1,5.0,24.692514,24.696303424666613
G03_R0038,G03,train,25,3,1e-06,0.85,0.2,0.1,5.0,79.401471,79.41188562533053
G03_R0039,G03,train,25,3,1e-06,0.85,0.3,0.1,5.0,169.271158,169.29219284025922
G03_R0040,G03,train,25,3,1e-06,0.8,0.1,0.1,5.0,24.743481,24.74604177188866
G03_R0041,G03,train,25,3,1e-06,0.8,0.2,0.1,5.0,79.502428,79.51245385581684
G03_R0042,G03,train,25,3,1e-06,0.8,0.3,0.1,5.0,169.44110500000002,169.45079955906195
G03_R0043,G03,test,25,3,1e-06,0.75,0.1,0.1,5.0,24.798445,24.80565232558718
G03_R0044,G03,train,25,3,1e-06,0.75,0.2,0.1,5.0,79.615382,79.63571402921485
G03_R0045,G03,train,25,3,1e-06,0.75,0.3,0.1,5.0,169.631047,169.64356797708555
G03_R0046,G03,train,25,3,1e-06,0.7,0.1,0.1,5.0,24.858406,24.86123696557563
G03_R0047,G03,train,25,3,1e-06,0.7,0.2,0.1,5.0,79.741332,79.74235991856212
G03_R0048,G03,test,25,3,1e-06,0.7,0.3,0.1,5.0,169.84098600000002,169.85748036809363
G03_R0049,G03,train,25,6,0.001,0.85,0.1,0.1,5.0,3.6378386,3.640669110157583
G03_R0050,G03,train,25,6,0.001,0.85,0.2,0.1,5.0,5.1213678,5.123552581004718
G03_R0051,G03,train,25,6,0.001,0.85,0.3,0.1,5.0,7.335414099999999,7.341601956663151
G03_R0052,G03,train,25,6,0.001,0.8,0.1,0.1,5.0,3.6500287,3.6514848977964847
G03_R0053,G03,train,25,6,0.001,0.8,0.2,0.1,5.0,5.1449592,5.148358555005883
G03_R0054,G03,train,25,6,0.001,0.8,0.3,0.1,5.0,7.3738426,7.376734705591822
G03_R0055,G03,test,25,6,0.001,0.75,0.1,0.1,5.0,3.662894,3.665479715833815
G03_R0056,G03,train,25,6,0.001,0.75,0.2,0.1,5.0,5.1698109,5.172052788375193
G03_R0057,G03,train,25,6,0.001,0.75,0.3,0.1,5.0,7.4147238,7.418021538463986
G03_R0058,G03,test,25,6,0.001,0.7,0.1,0.1,5.0,3.6763313,3.680654263543448
G03_R0059,G03,train,25,6,0.001,0.7,0.2,0.1,5.0,5.1961174,5.198128999367509
G03_R0060,G03,train,25,6,0.001,0.7,0.3,0.1,5.0,7.458351,7.462847672466748
G03_R0061,G03,train,25,6,0.0001,0.85,0.1,0.1,5.0,4.579352,4.5812920011558536
G03_R0062,G03,train,25,6,0.0001,0.85,0.2,0.1,5.0,6.9865268,6.989663943589031
G03_R0063,G03,test,25,6,0.0001,0.85,0.3,0.1,5.0,10.846987,10.85628605349004
G03_R0064,G03,train,25,6,0.0001,0.8,0.1,0.1,5.0,4.589120599999999,4.588511237888908
G03_R0065,G03,train,25,6,0.0001,0.8,0.2,0.1,5.0,7.0045505,7.006057773212191
G03_R0066,G03,train,25,6,0.0001,0.8,0.3,0.1,5.0,10.877645,10.876500668379864
G03_R0067,G03,train,25,6,0.0001,0.75,0.1,0.1,5.0,4.5994654,4.607789836280695
G03_R0068,G03,train,25,6,0.0001,0.75,0.2,0.1,5.0,7.0239448,7.026698134983495
G03_R0069,G03,train,25,6,0.0001,0.75,0.3,0.1,5.0,10.911267,10.91972564235526
G03_R0070,G03,train,25,6,0.0001,0.7,0.1,0.1,5.0,4.6104826,4.609257633256584
G03_R0071,G03,test,25,6,0.0001,0.7,0.2,0.1,5.0,7.0450047,7.047347798375971
G03_R0072,G03,train,25,6,0.0001,0.7,0.3,0.1,5.0,10.948847,10.955240224720704
G03_R0073,G03,train,25,6,1e-05,0.85,0.1,0.1,5.0,6.855265,6.857692690396862
G03_R0074,G03,train,25,6,1e-05,0.85,0.2,0.1,5.0,14.364125,14.37696662738342
G03_R0075,G03,test,25,6,1e-05,0.85,0.3,0.1,5.0,26.454431,26.468773258786523
G03_R0076,G03,train,25,6,1e-05,0.8,0.1,0.1,5.0,6.866778,6.866791910766359
G03_R0077,G03,test,25,6,1e-05,0.8,0.2,0.1,5.0,14.390005,14.3989880406562
G03_R0078,G03,train,25,6,1e-05,0.8,0.3,0.1,5.0,26.501281,26.50543790415999
G03_R0079,G03,train,25,6,1e-05,0.75,0.1,0.1,5.0,6.879683,6.8830140349499445
G03_R0080,G03,test,25,6,1e-05,0.75,0.2,0.1,5.0,14.418874,14.425577066538253
G03_R0081,G03,train,25,6,1e-05,0.75,0.3,0.1,5.0,26.554117,26.565178853276684
G03_R0082,G03,train,25,6,1e-05,0.7,0.1,0.1,5.0,6.894078,6.8964985521909785
G03_R0083,G03,test,25,6,1e-05,0.7,0.2,0.1,5.0,14.45173,14.462197125457822
G03_R0084,G03,train,25,6,1e-05,0.7,0.3,0.1,5.0,26.613936,26.61998131732176
G03_R0085,G03,train,25,6,1e-06,0.85,0.1,0.1,5.0,24.692514,24.69644625799993
G03_R0086,G03,train,25,6,1e-06,0.85,0.2,0.1,5.0,79.401471,79.41083580193764
G03_R0087,G03,train,25,6,1e-06,0.85,0.3,0.1,5.0,169.271158,169.2931330529156
G03_R0088,G03,train,25,6,1e-06,0.8,0.1,0.1,5.0,24.743481,24.74616896084699
G03_R0089,G03,train,25,6,1e-06,0.8,0.2,0.1,5.0,79.502428,79.51149026709061
G03_R0090,G03,train,25,6,1e-06,0.8,0.3,0.1,5.0,169.44110500000002,169.4504151210918
G03_R0091,G03,train,25,6,1e-06,0.75,0.1,0.1,5.0,24.798445,24.80563609089968
G03_R0092,G03,train,25,6,1e-06,0.75,0.2,0.1,5.0,79.615382,79.63529072333984
G03_R0093,G03,train,25,6,1e-06,0.75,0.3,0.1,5.0,169.631047,169.64356797708555
G03_R0094,G03,train,25,6,1e-06,0.7,0.1,0.1,5.0,24.858406,24.861245762138125
G03_R0095,G03,train,25,6,1e-06,0.7,0.2,0.1,5.0,79.741332,79.74150159529125
G03_R0096,G03,train,25,6,1e-06,0.7,0.3,0.1,5.0,169.84098600000002,169.85748036809363
G03_R0097,G03,train,25,20,0.001,0.85,0.1,0.1,5.0,3.6378386,3.640554096723654
G03_R0098,G03,train,25,20,0.001,0.85,0.2,0.1,5.0,5.1213678,5.123749665008941
G03_R0099,G03,test,25,20,0.001,0.85,0.3,0.1,5.0,7.335414099999999,7.342120011365535
G03_R0100,G03,train,25,20,0.001,0.8,0.1,0.1,5.0,3.6500287,3.651355386695444
G03_R0101,G03,train,25,20,0.001,0.8,0.2,0.1,5.0,5.1449592,5.148623703991452
G03_R0102,G03,train,25,20,0.001,0.8,0.3,0.1,5.0,7.3738426,7.37624153844539
G03_R0103,G03,train,25,20,0.001,0.75,0.1,0.1,5.0,3.662894,3.665366036979648
G03_R0104,G03,train,25,20,0.001,0.75,0.2,0.1,5.0,5.1698109,5.171732984359567
G03_R0105,G03,train,25,20,0.001,0.75,0.3,0.1,5.0,7.4147238,7.418597971564585
G03_R0106,G03,train,25,20,0.001,0.7,0.1,0.1,5.0,3.6763313,3.680198666716372
G03_R0107,G03,train,25,20,0.001,0.7,0.2,0.1,5.0,5.1961174,5.198117102229413
G03_R0108,G03,test,25,20,0.001,0.7,0.3,0.1,5.0,7.458351,7.463400413312574
G03_R0109,G03,train,25,20,0.0001,0.85,0.1,0.1,5.0,4.579352,4.581091939931749
G03_R0110,G03,train,25,20,0.0001,0.85,0.2,0.1,5.0,6.9865268,6.98949956382668
G03_R0111,G03,train,25,20,0.0001,0.85,0.3,0.1,5.0,10.846987,10.85584832365075
G03_R0112,G03,test,25,20,0.0001,0.8,0.1,0.1,5.0,4.589120599999999,4.5883316163472445
G03_R0113,G03,train,25,20,0.0001,0.8,0.2,0.1,5.0,7.0045505,7.006073766164173
G03_R0114,G03,train,25,20,0.0001,0.8,0.3,0.1,5.0,10.877645,10.876240055165576
G03_R0115,G03,test,25,20,0.0001,0.75,0.1,0.1,5.0,4.5994654,4.6089228029299685
G03_R0116,G03,train,25,20,0.0001,0.75,0.2,0.1,5.0,7.0239448,7.02768449095631
G03_R0117,G03,test,25,20,0.0001,0.75,0.3,0.1,5.0,10.911267,10.92043901560526
G03_R0118,G03,train,25,20,0.0001,0.7,0.1,0.1,5.0,4.6104826,4.610380069451689
G03_R0119,G03,train,25,20,0.0001,0.7,0.2,0.1,5.0,7.0450047,7.0482776044423385
G03_R0120,G03,train,25,20,0.0001,0.7,0.3,0.1,5.0,10.948847,10.9561504593338
G03_R0121,G03,train,25,20,1e-05,0.85,0.1,0.1,5.0,6.855265,6.857457976930595
G03_R0122,G03,test,25,20,1e-05,0.85,0.2,0.1,5.0,14.364125,14.378106377477168
G03_R0123,G03,train,25,20,1e-05,0.85,0.3,0.1,5.0,26.454431,26.467377536122815
G03_R0124,G03,test,25,20,1e-05,0.8,0.1,0.1,5.0,6.866778,6.866752702633425
G03_R0125,G03,train,25,20,1e-05,0.8,0.2,0.1,5.0,14.390005,14.399024995208295
G03_R0126,G03,train,25,20,1e-05,0.8,0.3,0.1,5.0,26.501281,26.50355548953797
G03_R0127,G03,test,25,20,1e-05,0.75,0.1,0.1,5.0,6.879683,6.883316952057081
G03_R0128,G03,train,25,20,1e-05,0.75,0.2,0.1,5.0,14.418874,14.424736315716835
G03_R0129,G03,train,25,20,1e-05,0.75,0.3,0.1,5.0,26.554117,26.56013122340515
G03_R0130,G03,train,25,20,1e-05,0.7,0.1,0.1,5.0,6.894078,6.895934494083824
G03_R0131,G03,test,25,20,1e-05,0.7,0.2,0.1,5.0,14.45173,14.463958486502484
G03_R0132,G03,train,25,20,1e-05,0.7,0.3,0.1,5.0,26.613936,26.62117210399737
G03_R0133,G03,train,25,20,1e-06,0.85,0.1,0.1,5.0,24.692514,24.696442644040108
G03_R0134,G03,train,25,20,1e-06,0.85,0.2,0.1,5.0,79.401471,79.41087609074727
G03_R0135,G03,test,25,20,1e-06,0.85,0.3,0.1,5.0,169.271158,169.29517185214186
G03_R0136,G03,train,25,20,1e-06,0.8,0.1,0.1,5.0,24.743481,24.74656272265948
G03_R0137,G03,test,25,20,1e-06,0.8,0.2,0.1,5.0,79.502428,79.51403188614974
G03_R0138,G03,train,25,20,1e-06,0.8,0.3,0.1,5.0,169.44110500000002,169.4504629546334
