case_uid,Re,fold_name,split
G04_R0034,25,holdout_Re25,test
G04_R0035,25,holdout_Re25,test
G04_R0036,25,holdout_Re25,test
G04_R0037,25,holdout_Re25,test
G04_R0038,25,holdout_Re25,test
G04_R0039,25,holdout_Re25,test
G04_R0040,25,holdout_Re25,test
G04_R0041,25,holdout_Re25,test
G04_R0042,25,holdout_Re25,test
G04_R0043,25,holdout_Re25,test
G04_R0044,25,holdout_Re25,test
G04_R0045,25,holdout_Re25,test
G04_R0046,25,holdout_Re25,test
G04_R0047,25,holdout_Re25,test
G04_R0048,25,holdout_Re25,test
G04_R0049,25,holdout_Re25,test
G04_R0050,25,holdout_Re25,test
G04_R0051,25,holdout_Re25,test
G04_R0052,25,holdout_Re25,test
G04_R0053,25,holdout_Re25,test
G04_R0054,25,holdout_Re25,test
G04_R0055,25,holdout_Re25,test
G04_R0056,25,holdout_Re25,test
G04_R0057,25,holdout_Re25,test
G04_R0058,25,holdout_Re25,test
G04_R0059,25,holdout_Re25,test
G04_R0060,25,holdout_Re25,test
G04_R0061,25,holdout_Re25,test
G04_R0062,25,holdout_Re25,test
G04_R0063,25,holdout_Re25,test
G04_R0064,25,holdout_Re25,test
G04_R0065,25,holdout_Re25,test
G04_R0066,25,holdout_Re25,test
G04_R0067,25,holdout_Re25,test
G04_R0068,25,holdout_Re25,test
G04_R0069,25,holdout_Re25,test
G04_R0070,25,holdout_Re25,test
G04_R0071,25,holdout_Re25,test
G04_R0072,25,holdout_Re25,test
G04_R0073,25,holdout_Re25,test
G04_R0074,25,holdout_Re25,test
G04_R0075,25,holdout_Re25,test
G04_R0076,25,holdout_Re25,test
G04_R0077,25,holdout_Re25,test
G04_R0078,25,holdout_Re25,test
G04_R0079,25,holdout_Re25,test
G04_R0080,25,holdout_Re25,test
G04_R0081,25,holdout_Re25,test
G04_R0082,25,holdout_Re25,test
G04_R0083,25,holdout_Re25,test
G04_R0084,25,holdout_Re25,test
G04_R0085,25,holdout_Re25,test
G04_R0086,25,holdout_Re25,test
G04_R0087,25,holdout_Re25,test
G04_R0088,25,holdout_Re25,test
G04_R0089,25,holdout_Re25,test
G04_R0090,25,holdout_Re25,test
G04_R0091,25,holdout_Re25,test
G04_R0092,25,holdout_Re25,test
G04_R0093,25,holdout_Re25,test
G04_R0094,25,holdout_Re25,test
G04_R0095,25,holdout_Re25,test
G04_R0096,25,holdout_Re25,test
G04_R0097,25,holdout_Re25,test
G04_R0098,25,holdout_Re25,test
G04_R0099,25,holdout_Re25,test
G04_R0100,25,holdout_Re25,test
G04_R0101,25,holdout_Re25,test
G04_R0102,25,holdout_Re25,test
G04_R0103,25,holdout_Re25,test
G04_R0104,25,holdout_Re25,test
G04_R0105,25,holdout_Re25,test
G04_R0106,25,holdout_Re25,test
G04_R0107,25,holdout_Re25,test
G04_R0108,25,holdout_Re25,test
G04_R0109,25,holdout_Re25,test
G04_R0110,25,holdout_Re25,test
G04_R0111,25,holdout_Re25,test
G04_R0112,25,holdout_Re25,test
G04_R0113,25,holdout_Re25,test
G04_R0114,25,holdout_Re25,test
G04_R0115,25,holdout_Re25,test
G04_R0116,25,holdout_Re25,test
G04_R0117,25,holdout_Re25,test
G04_R0118,25,holdout_Re25,test
G04_R0119,25,holdout_Re25,test
G04_R0120,25,holdout_Re25,test
G04_R0121,25,holdout_Re25,test
G04_R0122,25,holdout_Re25,test
G04_R0123,25,holdout_Re25,test
G04_R0124,25,holdout_Re25,test
G04_R0125,25,holdout_Re25,test
G04_R0126,25,holdout_Re25,test
G04_R0127,25,holdout_Re25,test
G04_R0128,25,holdout_Re25,test
G04_R0129,25,holdout_Re25,test
G04_R0130,25,holdout_Re25,test
G04_R0131,25,holdout_Re25,test
G04_R0132,25,holdout_Re25,test
G04_R0133,25,holdout_Re25,test
G04_R0134,25,holdout_Re25,test
G04_R0135,25,holdout_Re25,test
G04_R0136,25,holdout_Re25,test
G04_R0137,25,holdout_Re25,test
G04_R0138,25,holdout_Re25,test
G04_R0139,25,holdout_Re25,test
G04_R0140,25,holdout_Re25,test
G04_R0141,25,holdout_Re25,test
G04_R0142,25,holdout_Re25,test
G04_R0143,25,holdout_Re25,test
G04_R0144,25,holdout_Re25,test
G04_R0145,25,holdout_Re25,test
G04_R0146,25,holdout_Re25,test
G04_R0147,25,holdout_Re25,test
G04_R0148,25,holdout_Re25,test
G04_R0149,25,holdout_Re25,test
G04_R0150,25,holdout_Re25,test
G04_R0151,25,holdout_Re25,test
G04_R0152,25,holdout_Re25,test
G04_R0153,25,holdout_Re25,test
G04_R0154,25,holdout_Re25,test
G04_R0155,25,holdout_Re25,test
G04_R0156,25,holdout_Re25,test
G04_R0157,25,holdout_Re25,test
G04_R0158,25,holdout_Re25,test
G04_R0159,25,holdout_Re25,test
G04_R0160,25,holdout_Re25,test
G04_R0161,25,holdout_Re25,test
G04_R0162,25,holdout_Re25,test
G04_R0163,25,holdout_Re25,test
G04_R0164,25,holdout_Re25,test
G04_R0165,25,holdout_Re25,test
G04_R0166,25,holdout_Re25,test
G04_R0167,25,holdout_Re25,test
G04_R0168,25,holdout_Re25,test
G04_R0169,25,holdout_Re25,test
G04_R0170,25,holdout_Re25,test
G04_R0171,25,holdout_Re25,test
G04_R0172,25,holdout_Re25,test
G04_R0173,25,holdout_Re25,test
G04_R0174,25,holdout_Re25,test
G04_R0175,25,holdout_Re25,test
G04_R0176,25,holdout_Re25,test
G04_R0177,25,holdout_Re25,test
G04_R0178,25,holdout_Re25,test
G04_R0179,25,holdout_Re25,test
G04_R0180,25,holdout_Re25,test
G04_R0181,25,holdout_Re25,test
G04_R0182,25,holdout_Re25,test
G04_R0183,25,holdout_Re25,test
G04_R0184,25,holdout_Re25,test
G04_R0185,25,holdout_Re25,test
G04_R0186,25,holdout_Re25,test
G04_R0187,25,holdout_Re25,test
G04_R0188,25,holdout_Re25,test
G04_R0189,25,holdout_Re25,test
G04_R0190,25,holdout_Re25,test
G04_R0191,25,holdout_Re25,test
G04_R0192,25,holdout_Re25,test
G04_R0193,100,holdout_Re25,train
G04_R0194,100,holdout_Re25,train
G04_R0195,100,holdout_Re25,train
G04_R0196,100,holdout_Re25,train
G04_R0197,100,holdout_Re25,train
G04_R0198,100,holdout_Re25,train
G04_R0199,100,holdout_Re25,train
G04_R0200,100,holdout_Re25,train
G04_R0201,100,holdout_Re25,train
G04_R0202,100,holdout_Re25,train
G04_R0203,100,holdout_Re25,train
G04_R0204,100,holdout_Re25,train
G04_R0205,100,holdout_Re25,train
G04_R0206,100,holdout_Re25,train
G04_R0207,100,holdout_Re25,train
G04_R0208,100,holdout_Re25,train
G04_R0209,100,holdout_Re25,train
G04_R0210,100,holdout_Re25,train
G04_R0211,100,holdout_Re25,train
G04_R0212,100,holdout_Re25,train
G04_R0213,100,holdout_Re25,train
G04_R0214,100,holdout_Re25,train
G04_R0215,100,holdout_Re25,train
G04_R0216,100,holdout_Re25,train
G04_R0217,100,holdout_Re25,train
G04_R0218,100,holdout_Re25,train
G04_R0219,100,holdout_Re25,train
G04_R0220,100,holdout_Re25,train
G04_R0221,100,holdout_Re25,train
G04_R0222,100,holdout_Re25,train
G04_R0223,100,holdout_Re25,train
G04_R0224,100,holdout_Re25,train
G04_R0225,100,holdout_Re25,train
G04_R0226,100,holdout_Re25,train
G04_R0227,100,holdout_Re25,train
G04_R0228,100,holdout_Re25,train
G04_R0229,100,holdout_Re25,train
G04_R0230,100,holdout_Re25,train
G04_R0231,100,holdout_Re25,train
G04_R0232,100,holdout_Re25,train
G04_R0233,100,holdout_Re25,train
G04_R0234,100,holdout_Re25,train
G04_R0235,100,holdout_Re25,train
G04_R0236,100,holdout_Re25,train
G04_R0237,100,holdout_Re25,train
G04_R0238,100,holdout_Re25,train
G04_R0239,100,holdout_Re25,train
G04_R0240,100,holdout_Re25,train
G04_R0241,100,holdout_Re25,train
G04_R0242,100,holdout_Re25,train
G04_R0243,100,holdout_Re25,train
G04_R0244,100,holdout_Re25,train
G04_R0245,100,holdout_Re25,train
G04_R0246,100,holdout_Re25,train
G04_R0247,100,holdout_Re25,train
G04_R0248,100,holdout_Re25,train
G04_R0249,100,holdout_Re25,train
G04_R0250,100,holdout_Re25,train
G04_R0251,100,holdout_Re25,train
G04_R0252,100,holdout_Re25,train
G04_R0253,100,holdout_Re25,train
G04_R0254,100,holdout_Re25,train
G04_R0255,100,holdout_Re25,train
G04_R0256,100,holdout_Re25,train
G04_R0257,100,holdout_Re25,train
G04_R0258,100,holdout_Re25,train
G04_R0259,100,holdout_Re25,train
G04_R0260,100,holdout_Re25,train
G04_R0261,100,holdout_Re25,train
G04_R0262,100,holdout_Re25,train
G04_R0263,100,holdout_Re25,train
G04_R0264,100,holdout_Re25,train
G04_R0265,100,holdout_Re25,train
G04_R0266,100,holdout_Re25,train
G04_R0267,100,holdout_Re25,train
G04_R0268,100,holdout_Re25,train
G04_R0269,100,holdout_Re25,train
G04_R0270,100,holdout_Re25,train
G04_R0271,100,holdout_Re25,train
G04_R0272,100,holdout_Re25,train
G04_R0273,100,holdout_Re25,train
G04_R0274,100,holdout_Re25,train
G04_R0275,100,holdout_Re25,train
G04_R0276,100,holdout_Re25,train
G04_R0277,100,holdout_Re25,train
G04_R0278,100,holdout_Re25,train
G04_R0279,100,holdout_Re25,train
G04_R0280,100,holdout_Re25,train
G04_R0281,100,holdout_Re25,train
G04_R0282,100,holdout_Re25,train
G04_R0283,100,holdout_Re25,train
G04_R0284,100,holdout_Re25,train
G04_R0285,100,holdout_Re25,train
G04_R0286,100,holdout_Re25,train
G04_R0287,100,holdout_Re25,train
G04_R0288,100,holdout_Re25,train
G04_R0289,100,holdout_Re25,train
G04_R0290,100,holdout_Re25,train
G04_R0291,100,holdout_Re25,train
G04_R0292,100,holdout_Re25,train
G04_R0293,100,holdout_Re25,train
G04_R0294,100,holdout_Re25,train
G04_R0295,100,holdout_Re25,train
G04_R0296,100,holdout_Re25,train
G04_R0297,100,holdout_Re25,train
G04_R0298,100,holdout_Re25,train
G04_R0299,100,holdout_Re25,train
G04_R0300,100,holdout_Re25,train
G04_R0301,100,holdout_Re25,train
G04_R0302,100,holdout_Re25,train
G04_R0303,100,holdout_Re25,train
G04_R0304,100,holdout_Re25,train
G04_R0305,100,holdout_Re25,train
G04_R0306,100,holdout_Re25,train
G04_R0307,100,holdout_Re25,train
G04_R0308,100,holdout_Re25,train
G04_R0309,100,holdout_Re25,train
G04_R0310,100,holdout_Re25,train
G04_R0311,100,holdout_Re25,train
G04_R0312,100,holdout_Re25,train
G04_R0313,100,holdout_Re25,train
G04_R0314,100,holdout_Re25,train
G04_R0315,100,holdout_Re25,train
G04_R0316,100,holdout_Re25,train
G04_R0317,100,holdout_Re25,train
G04_R0318,100,holdout_Re25,train
G04_R0319,100,holdout_Re25,train
G04_R0320,100,holdout_Re25,train
G04_R0321,100,holdout_Re25,train
G04_R0322,100,holdout_Re25,train
G04_R0323,100,holdout_Re25,train
G04_R0324,100,holdout_Re25,train
G04_R0325,100,holdout_Re25,train
G04_R0326,100,holdout_Re25,train
G04_R0327,100,holdout_Re25,train
G04_R0328,100,holdout_Re25,train
G04_R0329,100,holdout_Re25,train
G04_R0330,100,holdout_Re25,train
G04_R0331,100,holdout_Re25,train
G04_R0332,100,holdout_Re25,train
G04_R0333,100,holdout_Re25,train
G04_R0334,100,holdout_Re25,train
G04_R0335,100,holdout_Re25,train
G04_R0336,100,holdout_Re25,train
G04_R0337,100,holdout_Re25,train
G04_R0338,100,holdout_Re25,train
G04_R0339,100,holdout_Re25,train
G04_R0340,100,holdout_Re25,train
G04_R0341,100,holdout_Re25,train
G04_R0342,100,holdout_Re25,train
G04_R0343,100,holdout_Re25,train
G04_R0344,100,holdout_Re25,train
G04_R0345,100,holdout_Re25,train
G04_R0346,100,holdout_Re25,train
G04_R0347,100,holdout_Re25,train
G04_R0348,100,holdout_Re25,train
G04_R0349,100,holdout_Re25,train
G04_R0350,100,holdout_Re25,train
G04_R0351,100,holdout_Re25,train
G04_R0352,100,holdout_Re25,train
G04_R0353,100,holdout_Re25,train
G04_R0354,100,holdout_Re25,train
G04_R0355,100,holdout_Re25,train
G04_R0356,100,holdout_Re25,train
G04_R0357,100,holdout_Re25,train
G04_R0358,100,holdout_Re25,train
G04_R0359,100,holdout_Re25,train
G04_R0360,100,holdout_Re25,train
G04_R0361,100,holdout_Re25,train
G04_R0362,100,holdout_Re25,train
G04_R0363,100,holdout_Re25,train
G04_R0364,100,holdout_Re25,train
G04_R0365,100,holdout_Re25,train
G04_R0366,100,holdout_Re25,train
G04_R0367,100,holdout_Re25,train
G04_R0368,100,holdout_Re25,train
G04_R0369,100,holdout_Re25,train
G04_R0370,100,holdout_Re25,train
G04_R0371,100,holdout_Re25,train
G04_R0372,100,holdout_Re25,train
G04_R0373,100,holdout_Re25,train
G04_R0374,100,holdout_Re25,train
G04_R0375,100,holdout_Re25,train
G04_R0376,100,holdout_Re25,train
G04_R0377,100,holdout_Re25,train
G04_R0378,100,holdout_Re25,train
G04_R0379,100,holdout_Re25,train
G04_R0380,100,holdout_Re25,train
G04_R0381,100,holdout_Re25,train
G04_R0382,100,holdout_Re25,train
G04_R0383,100,holdout_Re25,train
G04_R0384,100,holdout_Re25,train
G04_R0385,250,holdout_Re25,train
G04_R0386,250,holdout_Re25,train
G04_R0387,250,holdout_Re25,train
G04_R0388,250,holdout_Re25,train
G04_R0389,250,holdout_Re25,train
G04_R0390,250,holdout_Re25,train
G04_R0391,250,holdout_Re25,train
G04_R0392,250,holdout_Re25,train
G04_R0393,250,holdout_Re25,train
G04_R0394,250,holdout_Re25,train
G04_R0395,250,holdout_Re25,train
G04_R0396,250,holdout_Re25,train
G04_R0397,250,holdout_Re25,train
G04_R0398,250,holdout_Re25,train
G04_R0399,250,holdout_Re25,train
G04_R0400,250,holdout_Re25,train
G04_R0401,250,holdout_Re25,train
G04_R0402,250,holdout_Re25,train
G04_R0403,250,holdout_Re25,train
G04_R0404,250,holdout_Re25,train
G04_R0405,250,holdout_Re25,train
G04_R0406,250,holdout_Re25,train
G04_R0407,250,holdout_Re25,train
G04_R0408,250,holdout_Re25,train
G04_R0409,250,holdout_Re25,train
G04_R0410,250,holdout_Re25,train
G04_R0411,250,holdout_Re25,train
G04_R0412,250,holdout_Re25,train
G04_R0413,250,holdout_Re25,train
G04_R0414,250,holdout_Re25,train
G04_R0415,250,holdout_Re25,train
G04_R0416,250,holdout_Re25,train
G04_R0417,250,holdout_Re25,train
G04_R0418,250,holdout_Re25,train
G04_R0419,250,holdout_Re25,train
G04_R0420,250,holdout_Re25,train
G04_R0421,250,holdout_Re25,train
G04_R0422,250,holdout_Re25,train
G04_R0423,250,holdout_Re25,train
G04_R0424,250,holdout_Re25,train
G04_R0425,250,holdout_Re25,train
G04_R0426,250,holdout_Re25,train
G04_R0427,250,holdout_Re25,train
G04_R0428,250,holdout_Re25,train
G04_R0429,250,holdout_Re25,train
G04_R0430,250,holdout_Re25,train
G04_R0431,250,holdout_Re25,train
G04_R0432,250,holdout_Re25,train
G04_R0433,250,holdout_Re25,train
G04_R0434,250,holdout_Re25,train
G04_R0435,250,holdout_Re25,train
G04_R0436,250,holdout_Re25,train
G04_R0437,250,holdout_Re25,train
G04_R0438,250,holdout_Re25,train
G04_R0439,250,holdout_Re25,train
G04_R0440,250,holdout_Re25,train
G04_R0441,250,holdout_Re25,train
G04_R0442,250,holdout_Re25,train
G04_R0443,250,holdout_Re25,train
G04_R0444,250,holdout_Re25,train
G04_R0445,250,holdout_Re25,train
G04_R0446,250,holdout_Re25,train
G04_R0447,250,holdout_Re25,train
G04_R0448,250,holdout_Re25,train
G04_R0449,250,holdout_Re25,train
G04_R0450,250,holdout_Re25,train
G04_R0451,250,holdout_Re25,train
G04_R0452,250,holdout_Re25,train
G04_R0453,250,holdout_Re25,train
G04_R0454,250,holdout_Re25,train
G04_R0455,250,holdout_Re25,train
G04_R0456,250,holdout_Re25,train
G04_R0457,250,holdout_Re25,train
G04_R0458,250,holdout_Re25,train
G04_R0459,250,holdout_Re25,train
G04_R0460,250,holdout_Re25,train
G04_R0461,250,holdout_Re25,train
G04_R0462,250,holdout_Re25,train
G04_R0463,250,holdout_Re25,train
G04_R0464,250,holdout_Re25,train
G04_R0465,250,holdout_Re25,train
G04_R0466,250,holdout_Re25,train
G04_R0467,250,holdout_Re25,train
G04_R0468,250,holdout_Re25,train
G04_R0469,250,holdout_Re25,train
G04_R0470,250,holdout_Re25,train
G04_R0471,250,holdout_Re25,train
G04_R0472,250,holdout_Re25,train
G04_R0473,250,holdout_Re25,train
G04_R0474,250,holdout_Re25,train
G04_R0475,250,holdout_Re25,train
G04_R0476,250,holdout_Re25,train
G04_R0477,250,holdout_Re25,train
G04_R0478,250,holdout_Re25,train
G04_R0479,250,holdout_Re25,train
G04_R0480,250,holdout_Re25,train
G04_R0481,250,holdout_Re25,train
G04_R0482,250,holdout_Re25,train
G04_R0483,250,holdout_Re25,train
G04_R0484,250,holdout_Re25,train
G04_R0485,250,holdout_Re25,train
G04_R0486,250,holdout_Re25,train
G04_R0487,250,holdout_Re25,train
G04_R0488,250,holdout_Re25,train
G04_R0489,250,holdout_Re25,train
G04_R0490,250,holdout_Re25,train
G04_R0491,250,holdout_Re25,train
G04_R0492,250,holdout_Re25,train
G04_R0493,250,holdout_Re25,train
G04_R0494,250,holdout_Re25,train
G04_R0495,250,holdout_Re25,train
G04_R0496,250,holdout_Re25,train
G04_R0497,250,holdout_Re25,train
G04_R0498,250,holdout_Re25,train
G04_R0499,250,holdout_Re25,train
G04_R0500,250,holdout_Re25,train
G04_R0501,250,holdout_Re25,train
G04_R0502,250,holdout_Re25,train
G04_R0503,250,holdout_Re25,train
G04_R0504,250,holdout_Re25,train
G04_R0505,250,holdout_Re25,train
G04_R0506,250,holdout_Re25,train
G04_R0507,250,holdout_Re25,train
G04_R0508,250,holdout_Re25,train
G04_R0509,250,holdout_Re25,train
G04_R0510,250,holdout_Re25,train
G04_R0511,250,holdout_Re25,train
G04_R0512,250,holdout_Re25,train
G04_R0513,250,holdout_Re25,train
G04_R0514,250,holdout_Re25,train
G04_R0515,250,holdout_Re25,train
G04_R0516,250,holdout_Re25,train
G04_R0517,250,holdout_Re25,train
G04_R0518,250,holdout_Re25,train
G04_R0519,250,holdout_Re25,train
G04_R0520,250,holdout_Re25,train
G04_R0521,250,holdout_Re25,train
G04_R0522,250,holdout_Re25,train
G04_R0523,250,holdout_Re25,train
G04_R0524,250,holdout_Re25,train
G04_R0525,250,holdout_Re25,train
G04_R0526,250,holdout_Re25,train
G04_R0527,250,holdout_Re25,train
G04_R0528,250,holdout_Re25,train
G04_R0529,250,holdout_Re25,train
G04_R0530,250,holdout_Re25,train
G04_R0531,250,holdout_Re25,train
G04_R0532,250,holdout_Re25,train
G04_R0533,250,holdout_Re25,train
G04_R0534,250,holdout_Re25,train
G04_R0535,250,holdout_Re25,train
G04_R0536,250,holdout_Re25,train
G04_R0537,250,holdout_Re25,train
G04_R0538,250,holdout_Re25,train
G04_R0539,250,holdout_Re25,train
G04_R0540,250,holdout_Re25,train
G04_R0541,250,holdout_Re25,train
G04_R0542,250,holdout_Re25,train
G04_R0543,250,holdout_Re25,train
G04_R0544,250,holdout_Re25,train
G04_R0545,250,holdout_Re25,train
G04_R0546,250,holdout_Re25,train
G04_R0547,250,holdout_Re25,train
G04_R0548,250,holdout_Re25,train
G04_R0549,250,holdout_Re25,train
G04_R0550,250,holdout_Re25,train
G04_R0551,250,holdout_Re25,train
G04_R0552,250,holdout_Re25,train
G04_R0553,250,holdout_Re25,train
G04_R0554,250,holdout_Re25,train
G04_R0555,250,holdout_Re25,train
G04_R0556,250,holdout_Re25,train
G04_R0557,250,holdout_Re25,train
G04_R0558,250,holdout_Re25,train
G04_R0559,250,holdout_Re25,train
G04_R0560,250,holdout_Re25,train
G04_R0561,250,holdout_Re25,train
G04_R0562,250,holdout_Re25,train
G04_R0563,250,holdout_Re25,train
G04_R0564,250,holdout_Re25,train
G04_R0565,250,holdout_Re25,train
G04_R0566,250,holdout_Re25,train
G04_R0567,250,holdout_Re25,train
G04_R0568,250,holdout_Re25,train
G04_R0569,250,holdout_Re25,train
G04_R0570,250,holdout_Re25,train
G04_R0571,250,holdout_Re25,train
G04_R0572,250,holdout_Re25,train
G04_R0573,250,holdout_Re25,train
G04_R0574,250,holdout_Re25,train
G04_R0575,250,holdout_Re25,train
G04_R0576,250,holdout_Re25,train
G04_R0577,500,holdout_Re25,train
G04_R0578,500,holdout_Re25,train
G04_R0579,500,holdout_Re25,train
G04_R0580,500,holdout_Re25,train
G04_R0581,500,holdout_Re25,train
G04_R0582,500,holdout_Re25,train
G04_R0583,500,holdout_Re25,train
G04_R0584,500,holdout_Re25,train
G04_R0585,500,holdout_Re25,train
G04_R0586,500,holdout_Re25,train
G04_R0587,500,holdout_Re25,train
G04_R0588,500,holdout_Re25,train
G04_R0589,500,holdout_Re25,train
G04_R0590,500,holdout_Re25,train
G04_R0591,500,holdout_Re25,train
G04_R0592,500,holdout_Re25,train
G04_R0593,500,holdout_Re25,train
G04_R0594,500,holdout_Re25,train
G04_R0595,500,holdout_Re25,train
G04_R0596,500,holdout_Re25,train
G04_R0597,500,holdout_Re25,train
G04_R0598,500,holdout_Re25,train
G04_R0599,500,holdout_Re25,train
G04_R0600,500,holdout_Re25,train
G04_R0601,500,holdout_Re25,train
G04_R0602,500,holdout_Re25,train
G04_R0603,500,holdout_Re25,train
G04_R0604,500,holdout_Re25,train
G04_R0605,500,holdout_Re25,train
G04_R0606,500,holdout_Re25,train
G04_R0607,500,holdout_Re25,train
G04_R0608,500,holdout_Re25,train
G04_R0609,500,holdout_Re25,train
G04_R0610,500,holdout_Re25,train
G04_R0611,500,holdout_Re25,train
G04_R0612,500,holdout_Re25,train
G04_R0613,500,holdout_Re25,train
G04_R0614,500,holdout_Re25,train
G04_R0615,500,holdout_Re25,train
G04_R0616,500,holdout_Re25,train
G04_R0617,500,holdout_Re25,train
G04_R0618,500,holdout_Re25,train
G04_R0619,500,holdout_Re25,train
G04_R0620,500,holdout_Re25,train
G04_R0621,500,holdout_Re25,train
G04_R0622,500,holdout_Re25,train
G04_R0623,500,holdout_Re25,train
G04_R0624,500,holdout_Re25,train
G04_R0625,500,holdout_Re25,train
G04_R0626,500,holdout_Re25,train
G04_R0627,500,holdout_Re25,train
G04_R0628,500,holdout_Re25,train
G04_R0629,500,holdout_Re25,train
G04_R0630,500,holdout_Re25,train
G04_R0631,500,holdout_Re25,train
G04_R0632,500,holdout_Re25,train
G04_R0633,500,holdout_Re25,train
G04_R0634,500,holdout_Re25,train
G04_R0635,500,holdout_Re25,train
G04_R0636,500,holdout_Re25,train
G04_R0637,500,holdout_Re25,train
G04_R0638,500,holdout_Re25,train
G04_R0639,500,holdout_Re25,train
G04_R0640,500,holdout_Re25,train
G04_R0641,500,holdout_Re25,train
G04_R0642,500,holdout_Re25,train
G04_R0643,500,holdout_Re25,train
G04_R0644,500,holdout_Re25,train
G04_R0645,500,holdout_Re25,train
G04_R0646,500,holdout_Re25,train
G04_R0647,500,holdout_Re25,train
G04_R0648,500,holdout_Re25,train
G04_R0649,500,holdout_Re25,train
G04_R0650,500,holdout_Re25,train
G04_R0651,500,holdout_Re25,train
G04_R0652,500,holdout_Re25,train
G04_R0653,500,holdout_Re25,train
G04_R0654,500,holdout_Re25,train
G04_R0655,500,holdout_Re25,train
G04_R0656,500,holdout_Re25,train
G04_R0657,500,holdout_Re25,train
G04_R0658,500,holdout_Re25,train
G04_R0659,500,holdout_Re25,train
G04_R0660,500,holdout_Re25,train
G04_R0661,500,holdout_Re25,train
G04_R0662,500,holdout_Re25,train
G04_R0663,500,holdout_Re25,train
G04_R0664,500,holdout_Re25,train
G04_R0665,500,holdout_Re25,train
G04_R0666,500,holdout_Re25,train
G04_R0667,500,holdout_Re25,train
G04_R0668,500,holdout_Re25,train
G04_R0669,500,holdout_Re25,train
G04_R0670,500,holdout_Re25,train
G04_R0671,500,holdout_Re25,train
G04_R0672,500,holdout_Re25,train
G04_R0673,500,holdout_Re25,train
G04_R0674,500,holdout_Re25,train
G04_R0675,500,holdout_Re25,train
G04_R0676,500,holdout_Re25,train
G04_R0677,500,holdout_Re25,train
G04_R0678,500,holdout_Re25,train
G04_R0679,500,holdout_Re25,train
G04_R0680,500,holdout_Re25,train
